Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Solyc12g095960.2,-1,12,,66040055,66046963,66046963
Solyc03g111640.3,-1,3,,63752816,63759252,63759252
Solyc01g097040.3,1,1,,87889592,87894883,87889592
Solyc11g030710.2,1,11,,23167599,23176832,23167599
Solyc09g074920.3,-1,9,,67139688,67144218,67144218
Solyc12g011410.1,1,12,,4241800,4241961,4241800
Solyc03g119960.3,-1,3,,69962793,69964765,69964765
Solyc08g077760.3,-1,8,,61779494,61780783,61780783
Solyc08g068360.1,-1,8,,57518727,57519089,57519089
Solyc01g104431.1,-1,1,,92706230,92708823,92708823
Solyc10g076750.2,1,10,Protein yippee-like [Source:UniProtKB/TrEMBL;Acc:K4D217],59795722,59801373,59795722
Solyc02g086610.3,1,2,,49906388,49911948,49906388
Solyc01g011070.1,-1,1,,7101036,7101206,7101206
Solyc03g061640.1,-1,3,,33595246,33595976,33595976
Solyc08g076493.1,1,8,,60615322,60615813,60615322
Solyc01g057685.1,-1,1,,63466923,63470124,63470124
Solyc12g017860.2,-1,12,,7587183,7603175,7603175
Solyc07g042660.1,1,7,,56307210,56309152,56307210
Solyc03g119503.1,1,3,,69573347,69573717,69573347
Solyc06g005360.3,1,6,,372043,374832,372043
Solyc02g070483.1,1,2,,40790232,40793782,40790232
Solyc11g006750.1,-1,11,,1349173,1349737,1349737
Solyc11g065370.2,-1,11,Protein TRAUCO [Source:Projected from Arabidopsis thaliana (AT1G51450) UniProtKB/Swiss-Prot;Acc:Q9C8J7],51101959,51109751,51109751
Solyc02g081620.3,1,2,,46059516,46067140,46059516
Solyc01g014730.2,-1,1,,14715398,14717876,14717876
Solyc11g015897.1,1,11,,7421602,7423324,7421602
Solyc11g044370.1,-1,11,,33009543,33010683,33010683
Solyc09g025220.2,-1,9,,65285763,65287573,65287573
Solyc11g007930.2,-1,11,,2152164,2164394,2164394
Solyc02g068795.1,1,2,,39278072,39283730,39278072
Solyc01g097830.2,-1,1,,88403907,88405173,88405173
Solyc11g016990.2,1,11,,7663335,7675176,7663335
Solyc02g078490.3,1,2,,43726105,43731276,43726105
Solyc02g090545.1,-1,2,,52713793,52720359,52720359
Solyc11g005937.1,-1,11,,753957,754344,754344
Solyc06g069430.3,-1,6,,43291459,43300107,43300107
Solyc07g041360.1,-1,7,,52655364,52655792,52655792
Solyc01g096070.3,1,1,,87056525,87060321,87056525
Solyc03g034457.1,1,3,,6469284,6472440,6469284
Solyc05g052090.1,-1,5,,63266451,63267524,63267524
Solyc08g005100.3,1,8,,69934,72930,69934
Solyc01g005540.3,-1,1,Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:K4ASC0],359779,370504,370504
Solyc11g006860.2,1,11,Ribonuclease [Source:UniProtKB/TrEMBL;Acc:K4D4U7],1409668,1414754,1409668
Solyc03g118943.1,1,3,,69189784,69192034,69189784
Solyc05g013990.3,1,5,T-complex protein 1 subunit epsilon [Source:UniProtKB/TrEMBL;Acc:K4BYC0],7492624,7500147,7492624
Solyc01g096920.3,1,1,,87796135,87804182,87796135
Solyc06g051770.1,-1,6,,35483899,35484453,35484453
Solyc03g115040.3,-1,3,,66366851,66368682,66368682
Solyc02g078680.1,1,2,,43914703,43916115,43914703
Solyc01g109790.3,-1,1,Glucose-1-phosphate adenylyltransferase [Source:UniProtKB/TrEMBL;Acc:Q15I66],96549062,96555534,96555534
Solyc09g064480.2,1,9,Xyloglucan galactosyltransferase MUR3 [Source:Projected from Arabidopsis thaliana (AT2G20370) UniProtKB/Swiss-Prot;Acc:Q7XJ98],61986781,61988586,61986781
Solyc10g055250.1,-1,10,,56465169,56465678,56465678
Solyc03g096170.1,1,3,,59487798,59488274,59487798
Solyc01g091850.3,1,1,,85271194,85276580,85271194
Solyc07g051800.2,-1,7,,60406472,60406621,60406621
Solyc04g082350.1,-1,4,,66138298,66139698,66139698
Solyc01g102990.3,1,1,,91520877,91533942,91520877
Solyc04g076150.3,1,4,,61185448,61187100,61185448
Solyc05g009470.3,-1,5,,3636082,3644007,3644007
Solyc01g100110.3,-1,1,,90074953,90079225,90079225
Solyc12g056810.2,1,12,,63840054,63842663,63840054
Solyc03g095806.1,-1,3,,58788967,58794356,58794356
Solyc03g113615.1,-1,3,,65161970,65163470,65163470
Solyc11g066310.2,1,11,,52328727,52333472,52328727
Solyc09g012050.1,-1,9,,5329571,5330134,5330134
Solyc10g083250.2,-1,10,CASP-like protein [Source:UniProtKB/TrEMBL;Acc:K4D3B2],63218902,63220573,63220573
Solyc06g059970.3,-1,6,Floral homeotic protein PISTILLATA [Source:Projected from Arabidopsis thaliana (AT5G20240) UniProtKB/Swiss-Prot;Acc:P48007],38012997,38015627,38015627
Solyc03g121505.1,-1,3,,71070013,71071938,71071938
Solyc03g025260.1,1,3,,2728901,2730016,2728901
Solyc11g007060.2,-1,11,,1530710,1536306,1536306
Solyc12g077395.1,1,12,,21259411,21261073,21259411
Solyc02g067340.3,-1,2,,38108285,38111481,38111481
Solyc02g063080.1,-1,2,,35681640,35681846,35681846
Solyc07g056400.1,1,7,,64396226,64397677,64396226
Solyc01g099410.3,-1,1,Histone H2A [Source:UniProtKB/TrEMBL;Acc:G8IIJ5],89554995,89555629,89555629
Solyc03g116480.1,1,3,,67372238,67373344,67372238
Solyc02g068270.3,-1,2,,38817795,38819486,38819486
Solyc12g006160.2,-1,12,,705112,710251,710251
Solyc07g063540.3,-1,7,,66124872,66127969,66127969
Solyc06g035555.1,-1,6,,24636151,24637587,24637587
Solyc11g011070.2,-1,11,,4139044,4161985,4161985
Solyc02g080280.2,-1,2,,45104374,45104901,45104901
Solyc03g034267.1,1,3,,6037122,6037513,6037122
Solyc06g063070.3,-1,6,JERF1 [Source:UniProtKB/TrEMBL;Acc:Q8LGR9],39933647,39936204,39936204
Solyc06g007700.3,-1,6,Peroxisomal membrane protein 13 [Source:Projected from Arabidopsis thaliana (AT3G07560) UniProtKB/Swiss-Prot;Acc:Q9SRR0],1681385,1686314,1686314
Solyc08g075940.3,-1,8,,60131804,60144654,60144654
Solyc06g009865.1,1,6,,4069660,4069947,4069660
Solyc07g064377.1,-1,7,,66697794,66698108,66698108
Solyc07g062310.3,1,7,,65206399,65211623,65206399
Solyc01g016690.1,-1,1,,21247042,21247329,21247329
Solyc12g010150.2,1,12,,3279611,3282137,3279611
Solyc01g095250.1,1,1,,86462776,86463672,86462776
Solyc06g008750.1,1,6,,2667704,2668012,2667704
Solyc05g045950.2,1,5,,58630557,58631930,58630557
Solyc02g088950.2,1,2,,51507803,51531661,51507803
Solyc03g083320.3,1,3,,54578565,54582356,54578565
Solyc01g058080.1,-1,1,,65008744,65008956,65008956
Solyc01g087550.3,-1,1,reduced lateral root formation [Source:Projected from Arabidopsis thaliana (AT5G09680) TAIR;Acc:AT5G09680],82359745,82367092,82367092
Solyc01g103690.3,-1,1,,92111842,92125597,92125597
Solyc07g015860.3,1,7,"Peptide deformylase 1A, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FUZ0]",5626986,5629784,5626986
Solyc11g062210.2,-1,11,,49386835,49388423,49388423
Solyc01g009870.3,-1,1,Glycerophosphodiester phosphodiesterase GDPD3 [Source:Projected from Arabidopsis thaliana (AT5G43300) UniProtKB/Swiss-Prot;Acc:Q680A6],4338210,4342363,4342363
Solyc01g066320.1,1,1,,73868163,73869368,73868163
Solyc11g072460.2,1,11,NEDD8-activating enzyme E1 regulatory subunit [Source:UniProtKB/TrEMBL;Acc:K4DAV3],55924486,55939996,55924486
Solyc03g121690.1,-1,3,,71263819,71264481,71264481
Solyc02g093680.3,1,2,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial [Source:UniProtKB/TrEMBL;Acc:D2KQI9]",55073947,55076945,55073947
Solyc10g055610.2,1,10,,56989899,57007457,56989899
Solyc05g021373.1,1,5,,26941356,26941967,26941356
Solyc01g111933.1,1,1,,98000236,98003010,98000236
Solyc01g081460.3,-1,1,,80524265,80529527,80529527
Solyc05g005010.3,-1,5,,15278,18750,18750
Solyc12g019620.2,1,12,,10930014,10942335,10930014
Solyc09g083260.3,1,9,,69324289,69333990,69324289
Solyc01g091690.3,-1,1,,85145598,85150533,85150533
Solyc08g036625.1,1,8,,10671485,10672687,10671485
Solyc01g013840.1,-1,1,,10147946,10148293,10148293
Solyc08g008600.3,1,8,,2993511,2996747,2993511
Solyc11g020265.1,-1,11,,10686784,10687482,10687482
Solyc06g043070.3,-1,6,,29874256,29892016,29892016
Solyc06g068370.3,1,6,,42474644,42481724,42474644
Solyc01g091070.3,1,1,Methionine aminopeptidase 1A [Source:Projected from Arabidopsis thaliana (AT2G45240) UniProtKB/Swiss-Prot;Acc:Q9SLN5],84661062,84675504,84661062
Solyc07g044810.3,-1,7,,57967396,57982000,57982000
Solyc02g082550.3,1,2,,46778441,46784955,46778441
Solyc02g082300.3,1,2,,46565893,46567813,46565893
Solyc04g017800.1,1,4,,8248630,8249565,8248630
Solyc06g034140.2,-1,6,,23798231,23800215,23800215
Solyc06g076710.2,-1,6,,47770115,47772102,47772102
Solyc12g027815.1,-1,12,,27453675,27454116,27454116
Solyc12g035610.1,-1,12,,42575628,42575792,42575792
Solyc07g047760.2,-1,7,,59084664,59085709,59085709
Solyc02g092075.1,1,2,,53920224,53920753,53920224
Solyc10g078820.2,-1,10,,60623053,60642560,60642560
Solyc02g069207.1,-1,2,,39735947,39738545,39738545
Solyc12g098740.2,1,12,,67126329,67136428,67126329
Solyc02g068645.1,-1,2,,39167212,39167788,39167788
Solyc03g005940.3,-1,3,,633787,635547,635547
Solyc05g055140.1,-1,5,,65767046,65767585,65767585
Solyc11g039380.1,1,11,,45458274,45458612,45458274
Solyc02g072280.1,-1,2,,42135794,42137986,42137986
Solyc06g009280.2,-1,6,,3241110,3255410,3255410
Solyc01g080460.3,1,1,"Pyruvate, phosphate dikinase 1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G15530) UniProtKB/Swiss-Prot;Acc:O23404]",79549820,79558232,79549820
Solyc11g021085.1,1,11,,13386999,13387222,13386999
Solyc03g005600.3,1,3,,436962,441679,436962
Solyc01g086920.3,1,1,DRT100 [Source:Projected from Arabidopsis thaliana (AT3G12610) UniProtKB/TrEMBL;Acc:A0A178VMS3],81702615,81703721,81702615
Solyc08g065555.1,-1,8,,53750105,53756528,53756528
Solyc01g007830.2,-1,1,,1935759,1938784,1938784
Solyc04g078610.3,-1,4,Kinesin-like protein KIN-4A [Source:Projected from Arabidopsis thaliana (AT5G47820) UniProtKB/Swiss-Prot;Acc:Q8GS71],63367861,63381439,63381439
Solyc03g110890.1,-1,3,,63100157,63101062,63101062
Solyc12g042845.1,-1,12,,59210165,59212017,59212017
Solyc01g086750.3,-1,1,,81574442,81592053,81592053
Solyc02g083120.2,1,2,,47192295,47193710,47192295
Solyc04g078160.3,1,4,,63056048,63059856,63056048
Solyc01g017650.2,1,1,,24630937,24631362,24630937
Solyc05g050240.3,1,5,,61130351,61136343,61130351
Solyc03g083000.3,1,3,,54272690,54276950,54272690
Solyc03g093450.3,1,3,,56165596,56172727,56165596
Solyc01g107360.3,1,1,,94822030,94830178,94822030
Solyc10g083650.1,-1,10,,63562819,63563505,63563505
Solyc02g032875.1,1,2,,29925794,29928273,29925794
Solyc02g081440.3,1,2,,45960177,45967932,45960177
Solyc03g111275.1,-1,3,,63369622,63370127,63370127
Solyc01g058510.1,-1,1,,66785669,66785932,66785932
Solyc10g054383.1,-1,10,,55208826,55211005,55211005
Solyc10g051360.1,-1,10,,51909819,51910413,51910413
Solyc01g108510.3,-1,1,Sulfotransferase [Source:UniProtKB/TrEMBL;Acc:K4B366],95704810,95714052,95714052
Solyc10g078390.2,1,10,,60352516,60358732,60352516
Solyc02g085780.3,-1,2,,49192600,49199954,49199954
Solyc05g006010.3,-1,5,,714260,748272,748272
Solyc10g080585.1,-1,10,,61937631,61938978,61938978
Solyc10g006290.3,1,10,Constitutive plastid-lipid associated protein [Source:UniProtKB/TrEMBL;Acc:A0RZC9],940389,943517,940389
Solyc12g056523.1,-1,12,,63416174,63419066,63419066
Solyc08g044460.1,1,8,,20289419,20289604,20289419
Solyc03g083260.1,1,3,,54539722,54539955,54539722
Solyc04g049960.3,1,4,,44871232,44871984,44871232
Solyc03g005030.3,-1,3,,35873,38811,38811
Solyc07g006680.1,1,7,,1533723,1535081,1533723
Solyc03g096740.3,-1,3,,60522066,60525377,60525377
Solyc08g063127.1,-1,8,,52827794,52830496,52830496
Solyc04g050330.2,-1,4,,46739429,46739959,46739959
Solyc08g080020.1,1,8,,63499630,63499944,63499630
Solyc10g049423.1,-1,10,,45708581,45709944,45709944
Solyc06g008510.3,1,6,,2401052,2404345,2401052
Solyc10g074443.1,-1,10,,57988896,57989482,57989482
Solyc05g025520.2,-1,5,,33117678,33119194,33119194
Solyc08g007480.2,1,8,,2045374,2047630,2045374
Solyc08g045870.2,1,8,,15866215,15867097,15866215
Solyc03g123540.3,-1,3,17.4 kDa class III heat shock protein [Source:Projected from Arabidopsis thaliana (AT1G54050) UniProtKB/Swiss-Prot;Acc:Q9SYG1],71869261,71869785,71869785
Solyc09g014260.1,-1,9,,5751188,5751385,5751385
Solyc06g076700.1,1,6,,47766253,47768154,47766253
Solyc08g061273.1,-1,8,,48543126,48554605,48554605
Solyc03g098770.1,1,3,,62484781,62485017,62484781
Solyc04g050150.3,-1,4,CHR20 [Source:Projected from Arabidopsis thaliana (AT1G08600) UniProtKB/TrEMBL;Acc:A0A178VZQ9],45593099,45638799,45638799
Solyc07g008015.1,1,7,,2710479,2713644,2710479
Solyc08g076100.3,-1,8,,60259369,60269530,60269530
Solyc03g063380.2,-1,3,,36741249,36742633,36742633
Solyc11g010490.2,1,11,,3550219,3559668,3550219
Solyc07g005570.3,-1,7,Emb1629 [Source:Projected from Arabidopsis thaliana (AT5G57930) UniProtKB/TrEMBL;Acc:A0A178UP75],451982,455802,455802
Solyc04g012150.3,1,4,,4431495,4439903,4431495
Solyc04g080590.3,-1,4,,64787899,64791729,64791729
Solyc06g084190.3,1,6,,49428085,49432597,49428085
Solyc01g103295.1,1,1,,91792388,91798659,91792388
Solyc12g014470.2,1,12,GrpE protein homolog [Source:UniProtKB/TrEMBL;Acc:K4DCY2],5447786,5450772,5447786
Solyc07g007500.3,1,7,,2194802,2198861,2194802
Solyc06g007355.1,-1,6,,1388414,1391784,1391784
Solyc11g021270.1,-1,11,,13417345,13417500,13417500
Solyc02g082690.3,1,2,,46893148,46911436,46893148
Solyc03g019950.3,1,3,,62731303,62738407,62731303
Solyc09g009020.3,1,9,Enolase [Source:UniProtKB/Swiss-Prot;Acc:P26300],2370014,2374990,2370014
Solyc09g005290.1,1,9,,220540,223350,220540
Solyc05g050050.1,-1,5,,60836714,60837902,60837902
Solyc08g005305.1,1,8,,232335,233645,232335
Solyc10g048055.1,-1,10,,43769619,43771120,43771120
Solyc01g094390.2,1,1,,85774068,85776142,85774068
Solyc02g087490.2,-1,2,,50556480,50556843,50556843
Solyc08g068810.3,1,8,Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:K4CMA3],57976772,57979587,57976772
Solyc08g061772.1,1,8,,49563109,49572565,49563109
Solyc09g037010.2,1,9,,20771678,20773058,20771678
Solyc09g011680.1,-1,9,,4943639,4943953,4943953
Solyc07g045240.3,1,7,,58498649,58501549,58498649
Solyc12g056730.1,1,12,,63763684,63767347,63763684
Solyc05g005935.1,1,5,,711834,712820,711834
Solyc01g108420.2,1,1,,95655150,95655672,95655150
Solyc07g041960.2,-1,7,,54806496,54806991,54806991
Solyc04g050380.2,-1,4,,46828766,46829153,46829153
Solyc06g059790.3,1,6,,37806510,37807249,37806510
Solyc05g005430.2,-1,5,,328983,330764,330764
Solyc09g007530.3,-1,9,,1106586,1110272,1110272
Solyc02g068380.3,-1,2,Allantoate deiminase [Source:Projected from Arabidopsis thaliana (AT4G20070) UniProtKB/Swiss-Prot;Acc:O49434],38892072,38904693,38904693
Solyc03g006770.3,1,3,,1299312,1312540,1299312
Solyc09g090390.2,1,9,,70399994,70401985,70399994
Solyc08g022140.1,1,8,,31875067,31875415,31875067
Solyc10g052680.1,-1,10,,53179810,53180139,53180139
Solyc04g011340.3,-1,4,,3817664,3821789,3821789
Solyc02g026085.1,-1,2,,25469351,25470073,25470073
Solyc09g007230.3,1,9,,832854,839286,832854
Solyc10g047150.2,-1,10,,39862097,39862387,39862387
Solyc12g039105.1,-1,12,,53270491,53271496,53271496
Solyc02g062467.1,1,2,,34700691,34701085,34700691
Solyc07g065680.3,1,7,,67484361,67489583,67484361
Solyc12g044710.1,1,12,,60895675,60896529,60895675
Solyc07g042293.1,-1,7,,55539359,55540871,55540871
Solyc05g006560.1,1,5,,1195267,1197069,1195267
Solyc02g011930.1,-1,2,,14171950,14174068,14174068
Solyc04g057860.2,-1,4,,54901393,54901956,54901956
Solyc03g006980.3,1,3,,1541360,1544698,1541360
Solyc12g014200.2,1,12,TBL31 [Source:Projected from Arabidopsis thaliana (AT1G73140) UniProtKB/TrEMBL;Acc:A0A178WIY7],5046202,5048075,5046202
Solyc05g006120.3,-1,5,DNA polymerase lambda [Source:Projected from Arabidopsis thaliana (AT1G10520) UniProtKB/Swiss-Prot;Acc:Q9FNY4],829709,837618,837618
Solyc06g066400.3,-1,6,,41795554,41800493,41800493
Solyc01g017540.1,1,1,Dirigent protein [Source:UniProtKB/TrEMBL;Acc:K4AUT5],23977488,23977775,23977488
Solyc04g014350.1,-1,4,,4611842,4612018,4612018
Solyc09g064945.1,-1,9,,62824316,62826165,62826165
Solyc01g011357.1,-1,1,,8689883,8690221,8690221
Solyc08g066355.1,1,8,,55002624,55010558,55002624
Solyc02g080820.3,1,2,,45497524,45502084,45497524
Solyc09g061710.3,-1,9,,60428001,60437073,60437073
Solyc02g036373.1,-1,2,,31089041,31089049,31089049
Solyc01g097110.2,-1,1,,87929876,87950390,87950390
Solyc04g011760.3,1,4,,4207650,4208306,4207650
Solyc09g008430.3,-1,9,,1876989,1882848,1882848
Solyc04g079210.3,-1,4,,63838153,63866898,63866898
Solyc01g005270.3,-1,1,,199928,203236,203236
Solyc01g109060.3,-1,1,,96027238,96029384,96029384
Solyc06g009040.3,1,6,,2964329,2976278,2964329
Solyc11g066930.1,1,11,,53022548,53023507,53022548
Solyc03g007820.3,1,3,,2377471,2380498,2377471
Solyc04g039960.3,-1,4,,12316085,12320440,12320440
Solyc08g006060.3,-1,8,,806089,823854,823854
Solyc09g031565.1,-1,9,,30438171,30440173,30440173
Solyc01g099150.3,1,1,,89341068,89342977,89341068
Solyc02g071700.3,1,2,,41624176,41637025,41624176
Solyc09g009430.3,-1,9,,2861565,2882102,2882102
Solyc03g121950.3,-1,3,,71422670,71438617,71438617
Solyc05g010515.1,1,5,,4721331,4725444,4721331
Solyc04g071137.1,1,4,,58151614,58153050,58151614
Solyc01g081440.3,-1,1,,80500439,80505752,80505752
Solyc01g087590.3,1,1,Polyamine oxidase 1 [Source:Projected from Arabidopsis thaliana (AT5G13700) UniProtKB/Swiss-Prot;Acc:Q9FNA2],82419257,82425146,82419257
Solyc11g065840.2,-1,11,Transcription factor MYB83 [Source:Projected from Arabidopsis thaliana (AT3G08500) UniProtKB/Swiss-Prot;Acc:Q9C6U1],51708838,51712368,51712368
Solyc02g089420.1,1,2,,51894383,51894925,51894383
Solyc01g098900.3,-1,1,Protein YIPF [Source:UniProtKB/TrEMBL;Acc:K4B0S7],89145502,89150670,89150670
Solyc03g097550.3,1,3,Pseudouridine synthase [Source:UniProtKB/TrEMBL;Acc:K4BJH2],61311673,61320686,61311673
Solyc11g050775.1,-1,11,,16197446,16197806,16197806
Solyc05g012840.1,-1,5,,5987731,5988402,5988402
Solyc07g041230.3,1,7,Protein Brevis radix-like 4 [Source:Projected from Arabidopsis thaliana (AT5G20540) UniProtKB/Swiss-Prot;Acc:Q8GZ92],52256344,52261234,52256344
Solyc12g089150.2,-1,12,Syntaxin-61 [Source:Projected from Arabidopsis thaliana (AT1G28490) UniProtKB/Swiss-Prot;Acc:Q946Y7],65241666,65247600,65247600
Solyc01g107620.3,1,1,Reticulon-like protein B10 [Source:Projected from Arabidopsis thaliana (AT2G15280) UniProtKB/Swiss-Prot;Acc:Q6NPD8],95005054,95006435,95005054
Solyc05g052050.1,1,5,,63247063,63247767,63247063
Solyc11g050828.1,-1,11,,16713745,16714278,16714278
Solyc02g084163.1,-1,2,,47903938,47908003,47908003
Solyc03g117080.3,-1,3,,67823561,67826529,67826529
Solyc03g043573.1,1,3,,7010766,7011165,7010766
Solyc11g012810.2,1,11,,5566440,5594677,5566440
Solyc04g015550.2,1,1,,18748610,18748966,18748610
Solyc11g018560.2,1,11,,8724680,8730505,8724680
Solyc01g090280.3,-1,1,Leucine carboxyl methyltransferase 1 homolog [Source:Projected from Arabidopsis thaliana (AT1G02100) UniProtKB/Swiss-Prot;Acc:Q8VY08],83814053,83827184,83827184
Solyc07g054840.3,1,7,MYB41 [Source:Projected from Arabidopsis thaliana (AT4G28110) UniProtKB/TrEMBL;Acc:A0A178V452],63146002,63147222,63146002
Solyc11g042750.1,1,11,,34967189,34967344,34967189
Solyc11g072470.2,-1,11,,55945280,55947668,55947668
Solyc10g051070.1,1,10,,51390833,51391634,51390833
Solyc03g006550.3,1,3,Putative geranyllinalool synthase [Source:UniProtKB/TrEMBL;Acc:K4BE78],1119978,1127272,1119978
Solyc06g053520.3,1,6,,36397000,36408162,36397000
Solyc04g082540.2,1,4,,66269975,66272442,66269975
Solyc03g081200.2,1,3,,53539038,53539634,53539038
Solyc11g072990.2,-1,11,,56418139,56423406,56423406
Solyc09g018367.1,1,9,,14736541,14742225,14736541
Solyc02g069720.3,1,2,,40106417,40112072,40106417
Solyc12g020050.2,1,12,,13968211,13973703,13968211
Solyc08g082390.3,1,8,,65332673,65338677,65332673
Solyc04g054685.1,-1,4,,52954206,52961060,52961060
Solyc03g097150.3,-1,3,Inositol-tetrakisphosphate 1-kinase [Source:UniProtKB/TrEMBL;Acc:K4BJD2],60902908,60912732,60912732
Solyc10g045050.1,-1,10,,30054840,30055163,30055163
Solyc01g058210.2,-1,1,,65556394,65559641,65559641
Solyc12g042110.2,1,12,,58076553,58077216,58076553
Solyc09g098610.2,1,9,,69009949,69013047,69009949
Solyc02g084600.3,-1,2,,48328226,48330157,48330157
Solyc01g104160.3,-1,1,,92521137,92525678,92525678
Solyc01g017460.2,1,1,,23866353,23871205,23866353
Solyc01g016940.1,1,1,,22902805,22903026,22902805
Solyc01g097740.3,1,1,,88333632,88339993,88333632
Solyc04g063220.1,-1,4,,55378633,55378857,55378857
Solyc05g055850.3,1,5,,66176000,66178918,66176000
Solyc02g080750.2,1,2,,45444392,45445669,45444392
Solyc10g007630.1,1,10,,1912159,1913619,1912159
Solyc02g077940.1,1,2,,43321246,43321410,43321246
Solyc01g073970.3,1,1,Histone H3 [Source:UniProtKB/TrEMBL;Acc:K4AY75],81201452,81204859,81201452
Solyc03g119620.1,-1,3,,69674403,69675274,69675274
Solyc01g090610.3,1,1,,84149864,84151694,84149864
Solyc08g078180.1,-1,8,,62131315,62132019,62132019
Solyc09g059103.1,1,9,,53501210,53502338,53501210
Solyc01g103430.3,1,1,,91922387,91932323,91922387
Solyc01g106810.3,-1,1,,94460502,94464476,94464476
Solyc01g094460.3,-1,1,,85795258,85810176,85810176
Solyc03g046510.1,1,3,,13050574,13050804,13050574
Solyc05g052740.1,-1,5,,63778679,63779967,63779967
Solyc05g015656.1,1,5,,11661958,11666313,11661958
Solyc02g082760.3,-1,2,Catalase [Source:UniProtKB/TrEMBL;Acc:K4BAE6],46957638,46962227,46962227
Solyc11g040105.1,-1,11,,40155422,40157370,40157370
Solyc08g014340.3,-1,8,Cysteine synthase [Source:UniProtKB/TrEMBL;Acc:K4CJ67],4159363,4166819,4166819
Solyc06g024245.1,1,6,,11617584,11618539,11617584
Solyc10g079770.2,-1,10,,61400057,61403684,61403684
Solyc07g063440.3,1,7,Trafficking protein particle complex II-specific subunit 130 homolog [Source:Projected from Arabidopsis thaliana (AT5G54440) UniProtKB/Swiss-Prot;Acc:F4K0C4],66045216,66060413,66045216
Solyc10g017783.1,1,10,,6020806,6020814,6020806
Solyc04g082340.3,-1,4,,66132406,66137698,66137698
Solyc02g085360.3,-1,2,Cytochrome P450 90B1 [Source:Projected from Arabidopsis thaliana (AT3G50660) UniProtKB/Swiss-Prot;Acc:O64989],48920295,48924848,48924848
Solyc08g061920.2,1,8,,49992366,49996450,49992366
Solyc06g009420.3,1,6,,3338188,3338448,3338188
Solyc06g005000.3,1,6,RBR-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:K4C2Y5],3355,7789,3355
Solyc04g011710.1,-1,4,,4176933,4177199,4177199
Solyc12g038515.1,1,12,,51404718,51414260,51404718
Solyc09g065280.3,1,9,,63579476,63586323,63579476
Solyc04g074820.2,1,4,,60829910,60830893,60829910
Solyc02g067250.2,1,2,,38008044,38009944,38008044
Solyc03g005910.3,1,3,,614427,618937,614427
Solyc01g009810.3,1,1,,4185117,4189144,4185117
Solyc11g030720.2,1,11,,23184634,23191423,23184634
Solyc03g059247.1,1,3,,30384353,30387246,30384353
Solyc01g108120.3,1,1,,95372069,95376178,95372069
Solyc02g087870.3,-1,2,L04 [Source:UniProtKB/TrEMBL;Acc:B6CG42],50774627,50782613,50782613
Solyc08g076060.3,1,8,,60233084,60236685,60233084
Solyc10g079910.2,1,10,,61497433,61502290,61497433
Solyc03g117310.1,-1,3,,67963074,67963706,67963706
Solyc01g008480.3,1,1,,2502549,2508145,2502549
Solyc03g095200.1,1,3,,57598458,57600590,57598458
Solyc01g059880.3,-1,1,,68888315,68894527,68894527
Solyc06g075290.3,1,6,,46888572,46889937,46888572
Solyc01g079900.1,-1,1,,78930383,78930988,78930988
Solyc07g043000.3,-1,7,,56656282,56666761,56666761
Solyc09g010915.1,1,9,,4256597,4256948,4256597
Solyc02g021690.2,-1,2,,24046451,24048893,24048893
Solyc09g091760.2,1,9,,71456135,71458668,71456135
Solyc09g075010.3,-1,9,Co-chaperone protein p23-1 [Source:Projected from Arabidopsis thaliana (AT4G02450) UniProtKB/Swiss-Prot;Acc:Q8L7U4],67216029,67220813,67220813
Solyc10g045725.1,-1,10,,35810398,35810696,35810696
Solyc06g084005.1,-1,6,,49320243,49322430,49322430
Solyc02g032380.2,-1,2,,28885154,28901398,28901398
Solyc11g065160.2,1,11,,50777089,50796065,50777089
Solyc03g114120.3,1,3,Protein NUCLEAR FUSION DEFECTIVE 2 [Source:Projected from Arabidopsis thaliana (AT1G24450) UniProtKB/Swiss-Prot;Acc:Q9FYL8],65630466,65631705,65630466
Solyc08g065550.1,1,8,,53749170,53749412,53749170
Solyc06g051370.1,1,6,,34769350,34769793,34769350
Solyc08g075700.3,-1,8,60S ribosomal protein L13 [Source:UniProtKB/TrEMBL;Acc:K4CMT7],59944005,59946780,59946780
Solyc02g086200.2,1,2,"Chloroplastic group IIA intron splicing facilitator CRS1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G16180) UniProtKB/Swiss-Prot;Acc:Q9LF10]",49573308,49582206,49573308
Solyc02g014540.2,1,2,,17505233,17505714,17505233
Solyc06g063110.2,-1,6,,39979772,39980819,39980819
Solyc03g093625.1,-1,3,,56582793,56585232,56585232
Solyc02g071100.3,-1,2,,41150851,41152758,41152758
Solyc04g005720.3,-1,4,,464333,467464,467464
Solyc06g036090.2,1,6,,25584589,25585013,25584589
Solyc02g079490.3,-1,2,,44577275,44579796,44579796
Solyc06g071180.3,1,6,,43910978,43912519,43910978
