Gene stable ID,Triticum aestivum gene stable ID,"Triticum aestivum orthology confidence [0 low, 1 high]"
Os01g0805000,TraesCS3B02G362100,0
Os01g0805100,TraesCS7D02G317200,0
Os01g0805100,TraesCS7A02G320300,0
Os01g0805100,TraesCS7B02G221300,0
Os01g0810100,TraesCS3A02G334800,0
Os01g0810100,TraesCS3B02G365700,0
Os01g0810100,TraesCS3D02G328100,0
Os01g0810200,TraesCS3D02G328200,0
Os01g0810200,TraesCS3B02G365800,0
Os01g0810200,TraesCS3A02G334900,0
Os01g0814200,TraesCS3D02G331600,0
Os01g0814200,TraesCS3A02G338100,0
Os01g0814200,TraesCS3B02G369700,0
Os01g0814300,TraesCS3B02G369900,0
Os01g0814300,TraesCS3D02G331800,0
Os01g0814300,TraesCS3A02G338300,0
Os01g0815800,TraesCS3B02G370900,0
Os01g0815800,TraesCS3A02G339200,0
Os01g0815800,TraesCS3D02G332800,0
Os01g0815850,,
Os01g0815900,TraesCS3A02G339400,0
Os01g0816000,TraesCS3D02G333000,0
Os01g0816000,TraesCS3A02G339500,0
Os01g0816000,TraesCS3B02G371100,0
Os01g0827400,TraesCS3D02G341700,0
Os01g0827400,TraesCS3A02G348100,0
Os01g0827400,TraesCS3B02G380000,0
Os01g0827500,TraesCS3A02G348200,0
Os01g0827500,TraesCS3B02G380100,0
Os01g0827500,TraesCS3D02G341800,0
Os01g0829600,TraesCS3D02G343300,0
Os01g0829800,TraesCS1B02G363100,0
Os01g0829800,TraesCS1A02G348500,0
Os01g0829800,TraesCS7D02G383100,0
Os01g0829800,TraesCS7B02G289400,0
Os01g0829800,TraesCS7A02G386600,0
Os01g0829800,TraesCS1D02G351500,0
Os01g0830000,TraesCS3B02G382400,0
Os01g0830000,TraesCS3A02G349800,0
Os01g0830000,TraesCS3D02G343800,0
Os01g0830100,TraesCS3A02G349900,0
Os01g0830100,TraesCS3B02G382500,0
Os01g0830100,TraesCS3D02G343900,0
Os01g0843500,,
Os01g0843700,TraesCS3D02G354800,0
Os01g0843700,TraesCS3A02G361000,0
Os01g0843700,TraesCS3B02G393400,0
Os01g0846150,,
Os01g0846400,,
Os01g0846700,,
Os01g0847000,,
Os01g0862000,TraesCS3B02G407100,0
Os01g0862000,TraesCS3A02G374900,0
Os01g0862000,TraesCS3D02G367400,0
Os01g0862200,TraesCS3D02G367600,0
Os01g0862200,TraesCS3A02G375100,0
Os01g0862200,TraesCS3B02G407300,0
Os01g0862400,,
Os01g0862600,TraesCS3D02G367800,0
Os01g0862600,TraesCS3A02G375300,0
Os01g0862600,TraesCS3B02G407500,0
Os01g0869500,TraesCS3A02G380800,0
Os01g0869500,TraesCS3D02G374000,0
Os01g0869500,TraesCS3B02G413500,0
Os01g0869600,TraesCS3B02G413600,0
Os01g0869600,TraesCS3A02G380900,0
Os01g0869600,TraesCS3D02G374100,0
Os01g0869750,,
Os01g0869800,TraesCS3A02G381000,0
Os01g0869800,TraesCS3B02G413700,0
Os01g0869800,TraesCS3D02G374200,0
Os01g0872350,,
Os01g0872450,,
Os01g0878900,TraesCS3A02G387800,0
Os01g0878900,TraesCS3D02G381800,1
Os01g0878900,TraesCS3D02G381600,0
Os01g0878900,TraesCS3D02G381700,0
Os01g0878900,TraesCS3D02G404600,1
Os01g0878900,TraesCS3B02G421000,1
Os01g0878900,TraesCS3A02G387700,0
Os01g0878900,TraesCS3A02G387600,1
Os01g0878900,TraesCS3B02G421200,1
Os01g0878900,TraesCS3B02G421100,0
Os01g0878900,TraesCS3A02G037900,1
Os01g0879000,,
Os01g0879100,,
Os01g0879200,TraesCS4B02G255200,0
Os01g0885500,TraesCS2A02G479600,0
Os01g0885500,TraesCS6B02G451000,0
Os01g0885500,TraesCS2D02G479000,0
Os01g0885500,TraesCS6A02G406100,0
Os01g0885500,TraesCS2D02G478800,0
Os01g0885500,TraesCS2B02G504500,0
Os01g0885500,TraesCS6A02G406300,0
Os01g0885600,TraesCS3B02G438000,0
Os01g0885600,TraesCS3A02G404500,0
Os01g0885600,TraesCS3D02G399700,0
Os01g0895100,TraesCS2A02G122000,0
Os01g0895100,TraesCS2B02G144100,0
Os01g0895100,TraesCS3B02G442000,0
Os01g0895100,TraesCS3A02G408300,0
Os01g0895100,TraesCS2D02G124700,0
Os01g0895100,TraesCS3D02G403400,0
Os01g0895200,,
Os01g0901200,TraesCS3D02G388300,0
Os01g0901200,TraesCS3B02G426500,0
Os01g0901200,TraesCS3A02G394500,0
Os01g0901300,TraesCS3B02G426400,0
Os01g0901300,TraesCS3D02G388200,0
Os01g0901300,TraesCS3A02G394400,0
Os01g0901900,TraesCS3B02G425900,0
Os01g0901900,TraesCS3A02G393900,0
Os01g0901900,TraesCS3D02G387600,0
Os01g0902000,,
Os01g0904200,TraesCS3A02G392200,0
Os01g0904200,TraesCS3B02G424200,0
Os01g0904200,TraesCS3D02G385300,0
Os01g0904300,TraesCS3B02G424100,0
Os01g0904300,TraesCS3D02G385200,0
Os01g0904300,TraesCS3D02G385100,0
Os01g0904300,TraesCS3A02G392100,0
Os01g0910200,,
Os01g0910300,,
Os01g0921500,TraesCS3B02G467600,0
Os01g0921500,TraesCS3D02G425000,0
Os01g0921500,TraesCS3A02G429700,0
Os01g0921600,TraesCS3D02G425100,0
Os01g0921600,TraesCS3A02G429800,0
Os01g0921600,TraesCS3B02G467700,0
Os01g0945200,,
Os01g0945400,,
Os01g0950800,TraesCS3D02G485500,0
Os01g0950800,TraesCS3D02G486000,0
Os01g0950800,TraesCS7D02G049900,0
Os01g0950800,TraesCS3B02G540900,0
Os01g0950800,TraesCS7A02G054800,0
Os01g0950800,TraesCS3B02G540300,0
Os01g0950833,,
Os01g0950866,TraesCS3B02G541300,0
Os01g0950866,TraesCS3D02G485100,0
Os01g0950900,TraesCS3B02G541500,0
Os01g0950900,TraesCS3D02G485000,0
Os01g0955400,TraesCS3A02G298100,0
Os01g0955400,TraesCS3D02G304000,0
Os01g0955400,TraesCS3B02G338400,0
Os01g0955400,TraesCS3B02G338600,0
Os01g0955400,TraesCS3D02G304100,0
Os01g0955500,TraesCS3B02G554100,1
Os01g0955500,TraesCS3D02G500300,1
Os01g0955500,TraesCS3A02G492800,1
Os01g0955500,TraesCS3A02G492700,1
Os01g0958800,TraesCS3A02G500200,0
Os01g0958800,TraesCSU02G052600,0
Os01g0958900,TraesCS3D02G507500,0
Os01g0958900,TraesCS7A02G140800,0
Os01g0958900,TraesCS3A02G500600,0
Os01g0958900,TraesCS3B02G564100,0
Os01g0958900,TraesCS3D02G507800,0
Os01g0959100,TraesCS3D02G518100,0
Os01g0959100,TraesCS3A02G509700,0
Os01g0959100,TraesCSU02G240200,0
Os01g0959100,TraesCS3D02G518000,0
Os01g0959100,TraesCS3B02G456200,0
Os01g0959100,TraesCS3B02G578800,0
Os01g0959100,TraesCS3D02G517700,0
Os01g0959100,TraesCS3A02G509200,0
Os01g0959100,TraesCS3D02G517600,0
Os01g0959100,TraesCS3A02G510700,0
Os01g0959100,TraesCS3A02G509400,0
Os01g0959100,TraesCS3A02G509500,0
Os01g0959100,TraesCS3D02G517500,0
Os01g0959200,,
Os01g0962500,TraesCS3B02G576100,0
Os01g0962500,TraesCS3A02G507700,0
Os01g0962500,TraesCS3D02G515300,0
Os01g0962650,,
Os01g0963300,TraesCS3D02G516200,0
Os01g0963300,TraesCS3A02G508800,0
Os01g0963300,TraesCS3A02G508700,0
Os01g0963300,TraesCS3B02G577200,0
Os01g0963400,TraesCS3D02G516800,0
Os01g0963400,TraesCS3A02G509000,0
Os01g0963400,TraesCS3B02G577800,0
Os01g0966200,TraesCSU02G053500,0
Os01g0966200,TraesCS3D02G524200,0
Os01g0966200,TraesCS3A02G516500,0
Os01g0966300,TraesCS3D02G524300,0
Os01g0966300,TraesCS3A02G516600,0
Os01g0966400,TraesCSU02G053400,0
Os01g0966400,TraesCS3A02G516700,0
Os01g0966400,TraesCS3D02G524400,0
Os01g0966500,TraesCS3A02G516800,0
Os01g0966500,TraesCS3D02G524500,0
Os01g0966500,TraesCSU02G053300,0
Os01g0974500,TraesCS3D02G538400,0
Os01g0974500,TraesCS3A02G533200,0
Os01g0974600,,
Os01g0974800,TraesCS3A02G534500,0
Os01g0974800,TraesCS1A02G038300,1
Os01g0974800,TraesCS3D02G539900,0
Os01g0974800,TraesCS1D02G040000,0
Os01g0974800,TraesCS3A02G534700,1
Os01g0974800,TraesCS1B02G049200,0
Os01g0974800,TraesCS3B02G611800,1
Os01g0974800,TraesCS3D02G540100,0
Os01g0974800,TraesCS3B02G611600,0
Os01g0974900,,
Os02g0100100,TraesCS6D02G005200,0
Os02g0100100,TraesCS6B02G005600,0
Os02g0100100,TraesCS6D02G004700,0
Os02g0100100,TraesCS6A02G000600,0
Os02g0100100,TraesCS6A02G001100,0
Os02g0100100,TraesCS6B02G005100,0
Os02g0100100,TraesCS6D02G004600,0
Os02g0100100,TraesCS3B02G532200,0
Os02g0100100,TraesCS6B02G005700,0
Os02g0100100,TraesCS6A02G003200,0
Os02g0100100,TraesCS6B02G005500,0
Os02g0100150,,
Os02g0100200,TraesCS6D02G004900,0
Os02g0100200,TraesCS6B02G005300,0
Os02g0100200,TraesCS6A02G000800,0
Os02g0100300,TraesCS6D02G004800,0
Os02g0100300,TraesCS6A02G000700,0
Os02g0100300,TraesCS6B02G187600,0
Os02g0100300,TraesCS6B02G005400,0
Os02g0102950,,
Os02g0103100,,
Os02g0103700,TraesCS7A02G020200,0
Os02g0103700,TraesCS3D02G003200,0
Os02g0103700,TraesCS3B02G006500,0
Os02g0103700,TraesCS4A02G472200,0
Os02g0103700,TraesCS7D02G016500,0
Os02g0103700,TraesCS3B02G007200,0
Os02g0103700,TraesCS3B02G011300,0
Os02g0103700,TraesCS3B02G011900,0
Os02g0103700,TraesCS3D02G003800,0
Os02g0103700,TraesCS3A02G007300,0
Os02g0103850,,
Os02g0105800,TraesCS1B02G184400,0
Os02g0105800,TraesCS1D02G172900,0
Os02g0106001,,
Os02g0107251,,
Os02g0107350,,
Os02g0114600,TraesCS6B02G052900,0
Os02g0114600,TraesCS6D02G043400,0
Os02g0114600,TraesCS6A02G037900,0
Os02g0114700,TraesCS6A02G037800,0
Os02g0114700,TraesCS6B02G053000,0
Os02g0114700,TraesCS6D02G043500,0
Os02g0116900,TraesCS6D02G053600,0
Os02g0116900,TraesCS6B02G062600,0
Os02g0116900,TraesCS6A02G046500,0
Os02g0117100,TraesCS6D02G054100,0
Os02g0117100,TraesCS6B02G063000,0
Os02g0117100,TraesCS6A02G046900,0
Os02g0119700,,
Os02g0119800,TraesCS6D02G070500,0
Os02g0119800,TraesCS6B02G097500,0
Os02g0119800,TraesCS6A02G072500,0
Os02g0121750,,
Os02g0121800,TraesCS2D02G584300,1
Os02g0121800,TraesCS2A02G220800,0
Os02g0121800,TraesCS2D02G226500,0
Os02g0121800,TraesCS2B02G246400,1
Os02g0121800,TraesCS2B02G614600,1
Os02g0121800,TraesCS2A02G573200,1
Os02g0122000,TraesCS6A02G067100,0
Os02g0122000,TraesCSU02G117100,0
Os02g0122000,TraesCS6B02G090300,0
Os02g0122100,TraesCS6B02G090200,0
Os02g0122100,TraesCS6A02G067000,0
Os02g0122100,TraesCSU02G117200,0
Os02g0124800,,
Os02g0124866,,
Os02g0125566,,
Os02g0125700,TraesCS6A02G084200,0
Os02g0125700,TraesCS6D02G077700,0
Os02g0125700,TraesCS6B02G112800,0
Os02g0130800,,
Os02g0130900,TraesCS6D02G088400,0
Os02g0130900,TraesCS6B02G123000,0
Os02g0130900,TraesCS6A02G094800,0
Os02g0131200,TraesCS6A02G093100,0
Os02g0131200,TraesCS6B02G121900,0
Os02g0131200,TraesCS6D02G089300,0
Os02g0131300,TraesCS6B02G120900,0
Os02g0131300,TraesCS6A02G092300,0
Os02g0131300,TraesCS6D02G081200,0
Os02g0135600,TraesCS6A02G101700,0
Os02g0135600,TraesCS6D02G090000,0
Os02g0135600,TraesCS6B02G129700,0
Os02g0135700,TraesCS6D02G089900,0
Os02g0135700,TraesCS6B02G129600,0
Os02g0135700,TraesCS6A02G101600,0
Os02g0136800,TraesCS6D02G101100,0
Os02g0136900,TraesCS6B02G133000,0
Os02g0136900,TraesCS6D02G092300,0
Os02g0136900,TraesCS6A02G103900,0
Os02g0146900,,
Os02g0147100,TraesCS6B02G144800,0
Os02g0147100,TraesCS6A02G117100,0
Os02g0147100,TraesCS6D02G106700,0
Os02g0147600,,
Os02g0147700,TraesCS6B02G144800,0
Os02g0147700,TraesCS6A02G117100,0
Os02g0147700,TraesCS6D02G106700,0
Os02g0151100,TraesCS6B02G150000,0
Os02g0151100,TraesCS6A02G121700,0
Os02g0151100,TraesCS6B02G150200,0
Os02g0151100,TraesCS6A02G122000,0
Os02g0151100,TraesCS6A02G122200,0
Os02g0151100,TraesCS6D02G112200,0
Os02g0151100,TraesCS6B02G150400,0
Os02g0151100,TraesCS6D02G111800,0
Os02g0151100,TraesCS6D02G112000,0
Os02g0151350,,
Os02g0159850,,
Os02g0159900,TraesCS6D02G122900,0
Os02g0159900,TraesCS6B02G161700,0
Os02g0159900,TraesCS6A02G133300,0
Os02g0162150,,
Os02g0162200,TraesCS6B02G165300,0
Os02g0166950,TraesCS6D02G129100,0
Os02g0166950,TraesCS6A02G140000,0
Os02g0167100,TraesCS6A02G140200,0
Os02g0167100,TraesCS6D02G128900,0
Os02g0167100,TraesCS6B02G168700,0
Os02g0167100,TraesCS6D02G128800,0
Os02g0167100,TraesCS6A02G140100,0
Os02g0167100,TraesCS6B02G168600,0
Os02g0169900,TraesCS6D02G147900,0
Os02g0169900,TraesCS6B02G186200,0
Os02g0169900,TraesCS6A02G163700,0
Os02g0170000,TraesCS6A02G163600,0
Os02g0170000,TraesCS6B02G186300,0
Os02g0170000,TraesCS6D02G147800,0
Os02g0173000,,
Os02g0173100,TraesCS6D02G146300,0
Os02g0173100,TraesCS6A02G156300,0
Os02g0173100,TraesCS6B02G184500,0
Os02g0181900,TraesCS6B02G174500,0
Os02g0181900,TraesCS6D02G135600,0
Os02g0181900,TraesCS6A02G146400,0
Os02g0182200,,
Os02g0184000,,
Os02g0184100,,
Os02g0186950,TraesCS7D02G536100,0
Os02g0187100,TraesCS6A02G174600,0
Os02g0187100,TraesCS6B02G203000,0
Os02g0187100,TraesCS6B02G203200,1
Os02g0187100,TraesCS6B02G203100,0
Os02g0187100,TraesCS6D02G163500,1
Os02g0187100,TraesCS6D02G163700,1
Os02g0187100,TraesCS6A02G174500,1
Os02g0187100,TraesCS6A02G174400,0
Os02g0187100,TraesCS6D02G163600,1
Os02g0187500,TraesCS6B02G202600,0
Os02g0187500,TraesCS6A02G174000,0
Os02g0187500,TraesCS6D02G163100,0
Os02g0187600,TraesCS6D02G163000,0
Os02g0187600,TraesCS6B02G201800,0
Os02g0187600,TraesCS6A02G173900,0
Os02g0189100,TraesCS7A02G478800,0
Os02g0189100,TraesCS6B02G200600,0
Os02g0189100,TraesCS7D02G466200,0
Os02g0189100,TraesCS6A02G173000,0
Os02g0189100,TraesCS6D02G162100,0
Os02g0189200,TraesCS6B02G200500,0
Os02g0189200,TraesCS6D02G162000,0
Os02g0189200,TraesCS6A02G172900,0
Os02g0190000,TraesCS4A02G370600,0
Os02g0190000,TraesCS6B02G199700,0
Os02g0190000,TraesCS6D02G161200,0
Os02g0190000,TraesCS7D02G068400,0
Os02g0190000,TraesCS6A02G171800,0
Os02g0190100,,
Os02g0190900,TraesCS6A02G170800,0
Os02g0190900,TraesCS6D02G160500,0
Os02g0190950,,
Os02g0192100,TraesCS6D02G159700,0
Os02g0192100,TraesCS6A02G169900,0
Os02g0192100,TraesCS6B02G198100,0
Os02g0192200,TraesCS3B02G247400,0
Os02g0194100,TraesCS6D02G155800,0
Os02g0194100,TraesCS6B02G194700,0
Os02g0194100,TraesCS6A02G167300,0
Os02g0194200,TraesCS6A02G166900,0
Os02g0194200,TraesCS6A02G166800,0
Os02g0194200,TraesCS6B02G194300,0
Os02g0194200,TraesCS6D02G155300,0
Os02g0194200,TraesCS6B02G194200,0
Os02g0194200,TraesCS6D02G155400,0
Os02g0195500,TraesCS6B02G193000,0
Os02g0195500,TraesCS6A02G165400,0
Os02g0195500,TraesCS6D02G154200,0
Os02g0195533,,
Os02g0196800,TraesCS6A02G159100,0
Os02g0196800,TraesCS6B02G192200,0
Os02g0196800,TraesCS6D02G153400,0
Os02g0196850,,
Os02g0205000,TraesCS7A02G370900,0
Os02g0205000,TraesCS7D02G352000,0
Os02g0205000,TraesCS7B02G256900,0
Os02g0205100,,
Os02g0209000,,
Os02g0209050,,
Os02g0209900,TraesCS6D02G169800,0
Os02g0209900,TraesCS6A02G182200,0
Os02g0209900,TraesCS6B02G211000,0
Os02g0210100,,
Os02g0210600,,
Os02g0210800,TraesCS6B02G211100,0
Os02g0210800,TraesCS6A02G182300,0
Os02g0210800,TraesCS6D02G169900,0
Os02g0215400,,
Os02g0215600,,
Os02g0215950,,
Os02g0216150,,
Os02g0246101,,
Os02g0246300,TraesCS3D02G126100,0
Os02g0246300,TraesCS3A02G124600,0
Os02g0246300,TraesCS3B02G143500,0
Os02g0265100,,
Os02g0265300,,
Os02g0266100,TraesCS6B02G231100,0
Os02g0266100,TraesCS6D02G182200,0
Os02g0266100,TraesCS6A02G198100,0
Os02g0266200,TraesCS5B02G240300,0
Os02g0266200,TraesCS5D02G248800,0
Os02g0266200,TraesCS5A02G242200,0
Os02g0286350,TraesCS2B02G187600,0
Os02g0286350,TraesCS2D02G168700,0
Os02g0286350,TraesCS2A02G161600,0
Os02g0286500,,
Os02g0287700,,
Os02g0287800,TraesCS6B02G120300,0
Os02g0289300,,
Os02g0289500,,
Os02g0300900,,
Os02g0301000,TraesCS4D02G222000,0
Os02g0301000,TraesCS4A02G082400,0
Os02g0301000,TraesCS6B02G296000,0
Os02g0301000,TraesCS4B02G221600,0
Os02g0313450,,
Os02g0313500,,
Os02g0315200,,
Os02g0315400,,
Os02g0453400,TraesCSU02G010500,0
Os02g0453400,TraesCSU02G180800,0
Os02g0453400,TraesCS2D02G585200,0
Os02g0453500,,
Os02g0471100,,
Os02g0471300,,
Os02g0478450,,
Os02g0478500,TraesCS1A02G229700,0
Os02g0478500,TraesCS1D02G232300,0
Os02g0478500,TraesCS1B02G244400,0
Os02g0510100,,
Os02g0510200,TraesCS6B02G317400,0
Os02g0510200,TraesCS6D02G268700,0
Os02g0510200,TraesCS6A02G288000,0
Os02g0510300,TraesCS1A02G313200,0
Os02g0510300,TraesCS1B02G325000,0
Os02g0510300,TraesCS1D02G313700,0
Os02g0510400,,
Os02g0515100,TraesCS6A02G129800,0
Os02g0515100,TraesCS6B02G158100,0
Os02g0515100,TraesCS6D02G114900,0
Os02g0515150,,
Os02g0521300,TraesCS6B02G235200,0
Os02g0521300,TraesCS6A02G189800,0
Os02g0521300,TraesCS6D02G176800,0
Os02g0521366,,
Os02g0524600,TraesCS6A02G193300,0
Os02g0524600,TraesCS6B02G221400,0
Os02g0524800,,
Os02g0526500,TraesCS3B02G043100,0
Os02g0526500,TraesCS3D02G039800,0
Os02g0526500,TraesCS3A02G040500,0
Os02g0526600,TraesCS1A02G079600,0
Os02g0526600,TraesCS1B02G097600,0
Os02g0526600,TraesCS1D02G081300,0
Os02g0527600,,
Os02g0527700,,
Os02g0529700,,
Os02g0529850,,
Os02g0533800,TraesCS1A02G003700,0
Os02g0533800,TraesCS1D02G005800,0
Os02g0533900,TraesCS5B02G022300,0
Os02g0533900,TraesCS5A02G024500,0
Os02g0537775,,
Os02g0537800,,
Os02g0543300,TraesCS1B02G062700,0
Os02g0543300,TraesCS1D02G049600,0
Os02g0543300,TraesCS1A02G048300,0
Os02g0543400,TraesCS6A02G250200,0
Os02g0543400,TraesCS6D02G232000,0
Os02g0543400,TraesCS6B02G275200,0
Os02g0555000,TraesCS3A02G271000,0
Os02g0555000,TraesCS3D02G270700,0
Os02g0555000,TraesCS3B02G304800,0
Os02g0555100,TraesCS5A02G128200,0
Os02g0555100,TraesCS5B02G127200,0
Os02g0555100,TraesCS5D02G135800,0
Os02g0557600,TraesCS7B02G145900,0
Os02g0557600,TraesCS7A02G245700,0
Os02g0557600,TraesCS7D02G244200,0
Os02g0557700,TraesCS6B02G230200,0
Os02g0557700,TraesCS6D02G181700,0
Os02g0564000,TraesCS5D02G062900,0
Os02g0564000,TraesCS5A02G051800,0
Os02g0564000,TraesCS5B02G057800,0
Os02g0564000,TraesCS5B02G055900,0
Os02g0564100,,
Os02g0564500,TraesCS6A02G193700,0
Os02g0564500,TraesCS6D02G182100,0
Os02g0564600,,
Os02g0580983,,
Os02g0581100,TraesCS6A02G086300,0
Os02g0581100,TraesCSU02G077300,0
Os02g0581100,TraesCS6B02G115900,0
Os02g0585566,,
Os02g0585650,,
Os02g0586700,,
Os02g0586800,TraesCS6D02G091900,0
Os02g0586800,TraesCS6B02G132500,0
Os02g0586800,TraesCS6A02G103400,0
Os02g0589400,TraesCS7B02G320500,0
Os02g0589400,TraesCS7D02G215100,0
Os02g0589400,TraesCS5A02G325200,0
Os02g0589400,TraesCS7A02G419700,0
Os02g0589400,TraesCS7B02G119900,0
Os02g0589600,,
Os02g0592500,TraesCS6B02G236100,0
Os02g0592500,TraesCS6D02G191100,0
Os02g0592500,TraesCS6A02G208000,0
Os02g0592600,TraesCS3A02G277900,0
Os02g0592600,TraesCS3D02G278200,0
Os02g0592600,TraesCS3B02G312100,0
Os02g0598350,,
Os02g0598400,TraesCS6B02G241500,0
Os02g0598400,TraesCS6D02G194900,0
Os02g0598400,TraesCS6A02G212700,0
Os02g0598400,TraesCS6D02G195100,0
Os02g0600066,,
Os02g0600100,TraesCS6B02G242700,0
Os02g0600100,TraesCS6A02G212300,0
Os02g0600100,TraesCS6D02G195300,0
Os02g0604000,TraesCS1D02G250200,0
Os02g0604000,TraesCS1B02G261200,0
Os02g0604000,TraesCS1A02G250600,0
Os02g0604100,TraesCS6A02G217300,0
Os02g0604100,TraesCS6D02G198100,0
Os02g0604100,TraesCS6B02G245400,0
Os02g0605500,TraesCS6D02G199800,0
Os02g0605500,TraesCS6A02G217500,0
Os02g0605500,TraesCS6B02G247300,0
Os02g0605600,TraesCS6B02G247200,0
Os02g0605600,TraesCS6D02G199700,0
Os02g0605600,TraesCS6A02G217400,0
Os02g0606300,,
Os02g0606400,,
Os02g0606600,,
Os02g0606700,TraesCS6B02G246200,0
Os02g0606700,TraesCS6A02G216700,0
Os02g0606700,TraesCS6D02G198900,0
Os02g0610700,TraesCS6A02G219100,0
Os02g0610700,TraesCS6B02G248600,0
Os02g0610700,TraesCS6D02G202200,0
Os02g0610800,TraesCS6D02G202300,0
Os02g0610800,TraesCS6A02G219200,0
Os02g0610800,TraesCS6B02G248700,0
Os02g0621300,TraesCS6B02G255100,0
Os02g0621300,TraesCS6A02G226500,0
Os02g0621300,TraesCS6D02G208500,0
Os02g0621400,,
Os02g0622300,TraesCS6D02G209400,1
Os02g0622300,TraesCS6B02G256900,1
Os02g0622300,TraesCS6A02G224600,1
Os02g0622400,TraesCS6D02G209500,0
Os02g0622400,TraesCS6A02G224700,0
Os02g0622400,TraesCS6B02G256700,0
Os02g0633100,TraesCS6B02G259900,1
Os02g0633100,TraesCS6D02G213900,1
Os02g0633100,TraesCS6A02G221300,1
Os02g0633200,TraesCS6D02G214000,0
Os02g0633200,TraesCS6A02G221200,0
Os02g0633200,TraesCS6A02G233500,0
Os02g0633200,TraesCS6B02G260000,0
Os02g0634800,TraesCS5A02G357500,0
Os02g0634800,TraesCS5B02G360000,0
Os02g0634900,TraesCS2B02G217800,0
Os02g0634900,TraesCS2A02G189400,0
Os02g0634900,TraesCS3D02G285400,0
Os02g0634900,TraesCS2D02G198400,0
Os02g0634900,TraesCS3A02G285600,0
Os02g0634900,TraesCS3B02G319500,0
Os02g0639900,,
Os02g0640000,TraesCS6B02G264600,0
Os02g0640000,TraesCS6D02G218700,0
Os02g0640000,TraesCS6A02G236000,0
Os02g0640300,TraesCS6B02G264900,0
Os02g0640300,TraesCS6A02G235900,0
Os02g0640300,TraesCS6D02G218900,0
Os02g0640401,,
Os02g0644000,TraesCS6D02G220900,0
Os02g0644000,TraesCS6A02G238500,0
Os02g0644000,TraesCS6B02G285900,0
Os02g0644100,TraesCS6D02G221000,0
Os02g0644100,TraesCS6A02G238600,0
Os02g0644100,TraesCS6B02G285800,0
Os02g0657550,,
Os02g0657600,TraesCS6D02G232400,0
Os02g0657600,TraesCS6A02G250600,0
Os02g0657600,TraesCS6B02G274800,0
Os02g0665400,,
Os02g0665800,,
Os02g0666800,TraesCS6B02G279700,0
Os02g0666800,TraesCS6D02G226800,0
Os02g0666800,TraesCS6A02G244600,0
Os02g0666900,TraesCS6A02G244500,0
Os02g0666900,TraesCS6A02G251500,0
Os02g0666900,TraesCS6B02G273800,0
Os02g0666900,TraesCS6D02G233300,0
Os02g0666900,TraesCS6B02G279800,0
Os02g0668350,,
Os02g0668400,TraesCS6B02G272900,0
Os02g0668400,TraesCS6D02G234300,0
Os02g0668400,TraesCS6A02G252800,0
Os02g0672500,TraesCSU02G114700,0
Os02g0672600,TraesCS6A02G254900,0
Os02g0672600,TraesCS6B02G270600,0
Os02g0672600,TraesCS6D02G236200,0
Os02g0686300,TraesCS6A02G261500,0
Os02g0686300,TraesCS6B02G288800,0
Os02g0686300,TraesCS6D02G242200,0
Os02g0686400,TraesCS7B02G222700,0
Os02g0686400,TraesCS5D02G165200,1
Os02g0686400,TraesCS5A02G160100,1
Os02g0686400,TraesCS5B02G157800,1
Os02g0694800,TraesCS6B02G292400,0
Os02g0694800,TraesCS6D02G249300,0
Os02g0694800,TraesCS6A02G265400,0
Os02g0694900,,
Os02g0697700,TraesCS6A02G267100,0
Os02g0697700,TraesCS6D02G247600,0
Os02g0697700,TraesCS6B02G294500,0
Os02g0697800,TraesCS6D02G247500,0
Os02g0697800,TraesCS6A02G267200,0
Os02g0697800,TraesCS6B02G294600,0
Os02g0703800,,
Os02g0703900,TraesCS6D02G251700,0
Os02g0703900,TraesCS6A02G271500,0
Os02g0703900,TraesCS6B02G298700,0
Os02g0707000,TraesCS6D02G253900,0
Os02g0707000,TraesCS6A02G273500,0
Os02g0707000,TraesCS6B02G301200,0
Os02g0707051,,
Os02g0712400,TraesCS2B02G542300,0
Os02g0712400,TraesCS2A02G514300,0
Os02g0712400,TraesCS2D02G515900,0
Os02g0712512,,
Os02g0717900,TraesCS6B02G310300,0
Os02g0717900,TraesCS6D02G262200,0
Os02g0717900,TraesCS6A02G281500,0
Os02g0718000,TraesCS6B02G310400,0
Os02g0718000,TraesCS6D02G262300,0
Os02g0718000,TraesCS6A02G281700,0
Os02g0720100,TraesCS6B02G311100,0
Os02g0720200,TraesCS6D02G263300,0
Os02g0720200,TraesCS6A02G282800,0
Os02g0720200,TraesCS6B02G311200,0
Os02g0723600,TraesCS1D02G238500,0
Os02g0723600,TraesCS1B02G250000,0
Os02g0723600,TraesCS1A02G233400,0
Os02g0723700,TraesCS1D02G084000,0
Os02g0723700,TraesCS1B02G100200,0
Os02g0723700,TraesCS1A02G082600,0
Os02g0725100,TraesCS1A02G210200,0
Os02g0725100,TraesCS6A02G286700,0
Os02g0725100,TraesCS1B02G224100,0
Os02g0725100,TraesCS6D02G267400,0
Os02g0725100,TraesCS1D02G213500,0
Os02g0725100,TraesCS6B02G315700,0
Os02g0725200,TraesCS6D02G267500,0
Os02g0725200,TraesCS6B02G315800,0
Os02g0725200,TraesCS6A02G286800,0
Os02g0728600,TraesCS6D02G269300,0
Os02g0728600,TraesCS6B02G319800,0
Os02g0728600,TraesCS6A02G289600,0
Os02g0728700,TraesCS6D02G269200,0
Os02g0728700,TraesCS6A02G289700,0
