"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"Zm00001eb430210",1,"10","Zm00001e158435",142929615,142930067,142929615,NA,"Pair_145"
"Zm00001eb430950",-1,"10","Zm00001e041656",144720059,144720997,144720997,554,"Pair_146"
"Zm00001eb430970",1,"10","Zm00001e041657",144721552,144722505,144721552,NA,"Pair_146"
"Zm00001eb432110",-1,"10","Zm00001e158599",147545892,147549187,147549187,242,"Pair_147"
"Zm00001eb432120",1,"10","Zm00001e041783",147549430,147552228,147549430,NA,"Pair_147"
"Zm00001eb432170",-1,"10","Zm00001e041788",147697454,147701528,147701528,468,"Pair_148"
"Zm00001eb432180",1,"10","Zm00001e158614",147701997,147705555,147701997,NA,"Pair_148"
"Zm00001eb432780",-1,"10","Zm00001e041847",148918689,148924869,148924869,155,"Pair_149"
"Zm00001eb432790",1,"10","Zm00001e041848",148925025,148930162,148925025,NA,"Pair_149"
"Zm00001eb066090",-1,"2","Zm00001e115130",1800960,1803658,1803658,570,"Pair_150"
"Zm00001eb066100",1,"2","Zm00001e006527",1804229,1805366,1804229,NA,"Pair_150"
"Zm00001eb066130",-1,"2","Zm00001e115131",1814848,1815833,1815833,608,"Pair_151"
"Zm00001eb066140",1,"2","Zm00001e006530",1816442,1822407,1816442,NA,"Pair_151"
"Zm00001eb066320",-1,"2","Zm00001e006545",1987686,1989377,1989377,774,"Pair_152"
"Zm00001eb066330",1,"2","Zm00001e006546",1990152,1995022,1990152,NA,"Pair_152"
"Zm00001eb067110",-1,"2","Zm00001e006624",3343874,3344235,3344235,477,"Pair_153"
"Zm00001eb067120",1,"2","Zm00001e006625",3344713,3346080,3344713,NA,"Pair_153"
"Zm00001eb067220",-1,"2","Zm00001e006635",3460623,3463259,3463259,410,"Pair_154"
"Zm00001eb067230",1,"2","Zm00001e006636",3463670,3467594,3463670,NA,"Pair_154"
"Zm00001eb067640",-1,"2","Zm00001e006676",4332388,4335549,4335549,667,"Pair_155"
"Zm00001eb067650",1,"2","Zm00001e006677",4336217,4338303,4336217,NA,"Pair_155"
"Zm00001eb068300",-1,"2","Zm00001e006732",5299155,5301965,5301965,803,"Pair_156"
"Zm00001eb068310",1,"2","Zm00001e006733",5302769,5303560,5302769,NA,"Pair_156"
"Zm00001eb068330",-1,"2","Zm00001e006735",5306055,5310282,5310282,643,"Pair_157"
"Zm00001eb068340",1,"2","Zm00001e006736",5310926,5319323,5310926,NA,"Pair_157"
"Zm00001eb068710",-1,"2","Zm00001e006772",6224824,6242096,6242096,193,"Pair_158"
"Zm00001eb068730",1,"2","Zm00001e006774",6231431,6243883,6242290,NA,"Pair_158"
"Zm00001eb068820",-1,"2","Zm00001e115280",6302096,6309079,6309079,440,"Pair_159"
"Zm00001eb068830",1,"2","Zm00001e006783",6309520,6314522,6309520,NA,"Pair_159"
"Zm00001eb068860",-1,"2","Zm00001e006785",6360537,6364503,6364503,501,"Pair_160"
"Zm00001eb068870",1,"2","Zm00001e115286",6365005,6370475,6365005,NA,"Pair_160"
"Zm00001eb068890",-1,"2","Zm00001e115291",6401840,6407627,6407627,176,"Pair_161"
"Zm00001eb068900",1,"2","Zm00001e115292",6407804,6408763,6407804,NA,"Pair_161"
"Zm00001eb069010",-1,"2","Zm00001e006797",6674765,6684979,6684979,205,"Pair_162"
"Zm00001eb069020",1,"2","Zm00001e006798",6685185,6688048,6685185,NA,"Pair_162"
"Zm00001eb069250",-1,"2","Zm00001e115309",7122760,7127630,7127630,883,"Pair_163"
"Zm00001eb069260",1,"2","Zm00001e006821",7128514,7132111,7128514,NA,"Pair_163"
"Zm00001eb069270",-1,"2","Zm00001e006822",7132297,7137455,7137455,429,"Pair_164"
"Zm00001eb069280",1,"2","Zm00001e006823",7137885,7140459,7137885,NA,"Pair_164"
"Zm00001eb069300",-1,"2","Zm00001e006825",7145824,7148868,7148868,868,"Pair_165"
"Zm00001eb069310",1,"2","Zm00001e006826",7149737,7150323,7149737,NA,"Pair_165"
"Zm00001eb069770",-1,"2","Zm00001e115352",8517482,8517916,8517916,117,"Pair_166"
"Zm00001eb069780",1,"2","Zm00001e115353",8518034,8519783,8518034,NA,"Pair_166"
"Zm00001eb069910",-1,"2","Zm00001e115365",8635914,8636312,8636312,117,"Pair_167"
"Zm00001eb069920",1,"2","Zm00001e115366",8636430,8638179,8636430,NA,"Pair_167"
"Zm00001eb069980",-1,"2","Zm00001e115373",8667619,8668017,8668017,117,"Pair_168"
"Zm00001eb069990",1,"2","Zm00001e115374",8668135,8669883,8668135,NA,"Pair_168"
"Zm00001eb070330",-1,"2","Zm00001e006898",9441863,9445882,9445882,267,"Pair_169"
"Zm00001eb070340",1,"2","Zm00001e115404",9446150,9447205,9446150,NA,"Pair_169"
"Zm00001eb070630",-1,"2","Zm00001e006926",10060289,10061638,10061638,514,"Pair_170"
"Zm00001eb070640",1,"2","Zm00001e006927",10062153,10063191,10062153,NA,"Pair_170"
"Zm00001eb070790",-1,"2","Zm00001e006944",10447449,10456396,10452371,485,"Pair_171"
"Zm00001eb070810",1,"2","Zm00001e115450",10452857,10454442,10452857,NA,"Pair_171"
"Zm00001eb070950",-1,"2","Zm00001e006955",10871290,10873920,10873920,243,"Pair_172"
"Zm00001eb070960",1,"2","Zm00001e006956",10874164,10879379,10874164,NA,"Pair_172"
"Zm00001eb071020",-1,"2","Zm00001e006962",10910219,10911631,10911631,148,"Pair_173"
"Zm00001eb071030",1,"2","Zm00001e006963",10911780,10914338,10911780,NA,"Pair_173"
"Zm00001eb071330",-1,"2","Zm00001e006997",11662802,11664012,11664012,707,"Pair_174"
"Zm00001eb071350",1,"2","Zm00001e115487",11664720,11667608,11664720,NA,"Pair_174"
"Zm00001eb071410",-1,"2","Zm00001e007003",11879900,11881560,11881560,456,"Pair_175"
"Zm00001eb071430",1,"2","Zm00001e007005",11882017,11884010,11882017,NA,"Pair_175"
"Zm00001eb071610",-1,"2","Zm00001e007025",12330430,12331612,12331612,557,"Pair_176"
"Zm00001eb071620",1,"2","Zm00001e115509",12332170,12333134,12332170,NA,"Pair_176"
"Zm00001eb071680",-1,"2","Zm00001e115512",12456851,12459163,12459163,272,"Pair_177"
"Zm00001eb071700",1,"2","Zm00001e115513",12459436,12463603,12459436,NA,"Pair_177"
"Zm00001eb071940",-1,"2","Zm00001e007061",12953745,12967696,12967696,299,"Pair_178"
"Zm00001eb071950",1,"2","Zm00001e007062",12967996,12969492,12967996,NA,"Pair_178"
"Zm00001eb072970",-1,"2","Zm00001e115615",15552485,15552832,15552832,972,"Pair_179"
"Zm00001eb072980",1,"2","Zm00001e007149",15553805,15554729,15553805,NA,"Pair_179"
"Zm00001eb073060",-1,"2","Zm00001e115622",15794797,15795141,15795141,225,"Pair_180"
"Zm00001eb073070",1,"2","Zm00001e115623",15795367,15795972,15795367,NA,"Pair_180"
"Zm00001eb074500",-1,"2","Zm00001e115735",20678446,20679950,20679950,691,"Pair_181"
"Zm00001eb074510",1,"2","Zm00001e007304",20680642,20683157,20680642,NA,"Pair_181"
"Zm00001eb074990",-1,"2","Zm00001e007357",22315373,22317686,22317686,678,"Pair_182"
"Zm00001eb075000",1,"2","Zm00001e007358",22318365,22319646,22318365,NA,"Pair_182"
"Zm00001eb075100",-1,"2","Zm00001e007368",22732339,22734449,22734449,538,"Pair_183"
"Zm00001eb075110",1,"2","Zm00001e007369",22734988,22735733,22734988,NA,"Pair_183"
"Zm00001eb076020",-1,"2","Zm00001e115867",25692916,25695055,25694698,256,"Pair_184"
"Zm00001eb076030",1,"2","Zm00001e007461",25694955,25698519,25694955,NA,"Pair_184"
"Zm00001eb078140",-1,"2","Zm00001e007655",32870011,32878172,32878172,627,"Pair_185"
"Zm00001eb078150",1,"2","Zm00001e007656",32878800,32879662,32878800,NA,"Pair_185"
"Zm00001eb078710",-1,"2","Zm00001e007714",35053788,35056702,35056702,776,"Pair_186"
"Zm00001eb078720",1,"2","Zm00001e007715",35057479,35058766,35057479,NA,"Pair_186"
"Zm00001eb080400",-1,"2","Zm00001e116313",42239007,42239472,42239472,826,"Pair_187"
"Zm00001eb080410",1,"2","Zm00001e116314",42240299,42240868,42240299,NA,"Pair_187"
"Zm00001eb080650",-1,"2","Zm00001e007900",43436124,43436606,43436606,762,"Pair_188"
"Zm00001eb080660",1,"2","Zm00001e116345",43437369,43439340,43437369,NA,"Pair_188"
"Zm00001eb081310",-1,"2","Zm00001e007955",46000629,46001889,46001889,381,"Pair_189"
"Zm00001eb081320",1,"2","Zm00001e007956",46002271,46005292,46002271,NA,"Pair_189"
"Zm00001eb081670",-1,"2","Zm00001e116454",47533650,47569713,47569713,644,"Pair_190"
"Zm00001eb081680",1,"2","Zm00001e007993",47570358,47578628,47570358,NA,"Pair_190"
"Zm00001eb081700",-1,"2","Zm00001e007996",47586389,47594455,47594455,703,"Pair_191"
"Zm00001eb081720",1,"2","Zm00001e007998",47595159,47597455,47595159,NA,"Pair_191"
"Zm00001eb083000",-1,"2","Zm00001e116646",54413210,54414299,54414299,822,"Pair_192"
"Zm00001eb083010",1,"2","Zm00001e116647",54415122,54421526,54415122,NA,"Pair_192"
"Zm00001eb083030",-1,"2","Zm00001e008131",54534483,54534922,54534922,462,"Pair_193"
"Zm00001eb083040",1,"2","Zm00001e116651",54535385,54535795,54535385,NA,"Pair_193"
"Zm00001eb084770",-1,"2","Zm00001e008303",65072899,65079644,65079644,724,"Pair_194"
"Zm00001eb084780",1,"2","Zm00001e116940",65080369,65104490,65080369,NA,"Pair_194"
"Zm00001eb084880",-1,"2","Zm00001e116966",66023909,66025212,66025212,387,"Pair_195"
"Zm00001eb084890",1,"2","Zm00001e008312",66025600,66032963,66025600,NA,"Pair_195"
"Zm00001eb085780",-1,"2","Zm00001e008399",76207151,76209486,76209486,532,"Pair_196"
"Zm00001eb085790",1,"2","Zm00001e008400",76210019,76211959,76210019,NA,"Pair_196"
"Zm00001eb085830",-1,"2","Zm00001e008402",76487265,76495300,76495300,132,"Pair_197"
"Zm00001eb085840",1,"2","Zm00001e008403",76495433,76498265,76495433,NA,"Pair_197"
"Zm00001eb088490",-1,"2","Zm00001e118096",110403381,110405164,110405164,664,"Pair_198"
"Zm00001eb088500",1,"2","Zm00001e008718",110405829,110408188,110405829,NA,"Pair_198"
"Zm00001eb092020",-1,"2","Zm00001e009076",143779789,143780809,143780809,298,"Pair_199"
"Zm00001eb092030",1,"2","Zm00001e009077",143781108,143781702,143781108,NA,"Pair_199"
"Zm00001eb094180",-1,"2","Zm00001e009288",157560694,157564284,157562641,881,"Pair_200"
"Zm00001eb094190",1,"2","Zm00001e009289",157563523,157564500,157563523,NA,"Pair_200"
"Zm00001eb094740",-1,"2","Zm00001e009348",161755881,161757360,161757360,104,"Pair_201"
"Zm00001eb094750",1,"2","Zm00001e009349",161757465,161760100,161757465,NA,"Pair_201"
"Zm00001eb096940",-1,"2","Zm00001e009576",174552351,174554493,174554493,986,"Pair_202"
"Zm00001eb096950",1,"2","Zm00001e009577",174555480,174563624,174555480,NA,"Pair_202"
"Zm00001eb097260",-1,"2","Zm00001e119801",175873212,175875700,175875700,647,"Pair_203"
"Zm00001eb097280",1,"2","Zm00001e009609",175876348,175877145,175876348,NA,"Pair_203"
"Zm00001eb098740",-1,"2","Zm00001e119998",182480911,182481206,182481206,596,"Pair_204"
"Zm00001eb098750",1,"2","Zm00001e119999",182481803,182485745,182481803,NA,"Pair_204"
"Zm00001eb100470",-1,"2","Zm00001e009915",190357130,190359618,190359618,735,"Pair_205"
"Zm00001eb100480",1,"2","Zm00001e009916",190360354,190363567,190360354,NA,"Pair_205"
"Zm00001eb100540",-1,"2","Zm00001e009922",190504167,190506660,190506660,138,"Pair_206"
"Zm00001eb100550",1,"2","Zm00001e009923",190506799,190512673,190506799,NA,"Pair_206"
"Zm00001eb101500",-1,"2","Zm00001e010029",194077003,194078090,194078090,664,"Pair_207"
"Zm00001eb101510",1,"2","Zm00001e120350",194078755,194079603,194078755,NA,"Pair_207"
"Zm00001eb101740",-1,"2","Zm00001e120367",194674600,194675094,194675094,820,"Pair_208"
"Zm00001eb101750",1,"2","Zm00001e010052",194675915,194679753,194675915,NA,"Pair_208"
"Zm00001eb102140",-1,"2","Zm00001e010092",196785362,196788794,196788794,171,"Pair_209"
"Zm00001eb102150",1,"2","Zm00001e010093",196788966,196795164,196788966,NA,"Pair_209"
"Zm00001eb103350",-1,"2","Zm00001e010219",201509432,201514605,201514605,145,"Pair_210"
"Zm00001eb103360",1,"2","Zm00001e010220",201514751,201515486,201514751,NA,"Pair_210"
"Zm00001eb103430",-1,"2","Zm00001e120527",202065626,202065895,202065895,469,"Pair_211"
"Zm00001eb103450",1,"2","Zm00001e120529",202066365,202066685,202066365,NA,"Pair_211"
"Zm00001eb103590",-1,"2","Zm00001e120538",202362065,202365888,202365888,905,"Pair_212"
"Zm00001eb103600",1,"2","Zm00001e120540",202366794,202371097,202366794,NA,"Pair_212"
"Zm00001eb103820",-1,"2","Zm00001e010259",202822803,202825169,202825169,132,"Pair_213"
"Zm00001eb103830",1,"2","Zm00001e010260",202825302,202826141,202825302,NA,"Pair_213"
"Zm00001eb103960",-1,"2","Zm00001e010274",203050946,203053544,203053544,723,"Pair_214"
"Zm00001eb103980",1,"2","Zm00001e010276",203054268,203055682,203054268,NA,"Pair_214"
"Zm00001eb104120",-1,"2","Zm00001e010288",203520643,203521496,203521496,953,"Pair_215"
"Zm00001eb104130",1,"2","Zm00001e010289",203522450,203523227,203522450,NA,"Pair_215"
"Zm00001eb104330",-1,"2","Zm00001e010304",204176405,204187839,204187839,706,"Pair_216"
"Zm00001eb104340",1,"2","Zm00001e120608",204188546,204204175,204188546,NA,"Pair_216"
"Zm00001eb104410",-1,"2","Zm00001e010311",204375123,204378921,204378921,714,"Pair_217"
"Zm00001eb104420",1,"2","Zm00001e010312",204379636,204384009,204379636,NA,"Pair_217"
"Zm00001eb104690",-1,"2","Zm00001e010335",205081572,205091709,205091709,106,"Pair_218"
"Zm00001eb104700",1,"2","Zm00001e120633",205091816,205122830,205091816,NA,"Pair_218"
"Zm00001eb104770",-1,"2","Zm00001e010344",205338327,205341536,205341536,813,"Pair_219"
"Zm00001eb104780",1,"2","Zm00001e010345",205342350,205346343,205342350,NA,"Pair_219"
"Zm00001eb105260",-1,"2","Zm00001e010393",206695764,206696169,206696169,757,"Pair_220"
"Zm00001eb105270",1,"2","Zm00001e010394",206696927,206698054,206696927,NA,"Pair_220"
"Zm00001eb105750",-1,"2","Zm00001e010453",208958243,208963509,208963509,947,"Pair_221"
"Zm00001eb105760",1,"2","Zm00001e120720",208964457,208966049,208964457,NA,"Pair_221"
"Zm00001eb105900",-1,"2","Zm00001e010467",209691880,209697785,209697785,138,"Pair_222"
"Zm00001eb105910",1,"2","Zm00001e010468",209697924,209703801,209697924,NA,"Pair_222"
"Zm00001eb106120",-1,"2","Zm00001e010486",210211850,210221730,210221730,529,"Pair_223"
"Zm00001eb106130",1,"2","Zm00001e010487",210222260,210227060,210222260,NA,"Pair_223"
"Zm00001eb106590",-1,"2","Zm00001e010524",211005091,211007822,211007822,446,"Pair_224"
"Zm00001eb106600",1,"2","Zm00001e120781",211008269,211012135,211008269,NA,"Pair_224"
"Zm00001eb107160",-1,"2","Zm00001e120829",212739397,212744955,212744955,496,"Pair_225"
"Zm00001eb107170",1,"2","Zm00001e010578",212745452,212748542,212745452,NA,"Pair_225"
"Zm00001eb107210",-1,"2","Zm00001e010582",212789892,212792230,212792230,178,"Pair_226"
"Zm00001eb107220",1,"2","Zm00001e010583",212792409,212798244,212792409,NA,"Pair_226"
"Zm00001eb108580",-1,"2","Zm00001e120992",216643185,216644575,216644575,470,"Pair_227"
"Zm00001eb108590",1,"2","Zm00001e010712",216645046,216658139,216645046,NA,"Pair_227"
"Zm00001eb109050",-1,"2","Zm00001e010756",217770524,217771223,217771223,315,"Pair_228"
"Zm00001eb109060",1,"2","Zm00001e121029",217771539,217771883,217771539,NA,"Pair_228"
"Zm00001eb109260",-1,"2","Zm00001e121045",218062472,218067284,218067284,435,"Pair_229"
"Zm00001eb109270",1,"2","Zm00001e010772",218067720,218077759,218067720,NA,"Pair_229"
"Zm00001eb109600",-1,"2","Zm00001e121085",218923155,218923391,218923391,381,"Pair_230"
"Zm00001eb109610",1,"2","Zm00001e010802",218923773,218926565,218923773,NA,"Pair_230"
"Zm00001eb110000",-1,"2","Zm00001e010836",219940446,219943284,219943059,111,"Pair_231"
"Zm00001eb110010",1,"2","Zm00001e010837",219943171,219949148,219943171,NA,"Pair_231"
"Zm00001eb110670",-1,"2","Zm00001e010898",221728107,221731749,221731749,703,"Pair_232"
"Zm00001eb110680",1,"2","Zm00001e010899",221732453,221735386,221732453,NA,"Pair_232"
"Zm00001eb110780",-1,"2","Zm00001e010909",222054727,222058271,222058271,708,"Pair_233"
"Zm00001eb110800",1,"2","Zm00001e010911",222058980,222060848,222058980,NA,"Pair_233"
"Zm00001eb111090",-1,"2","Zm00001e121174",222736082,222738917,222738917,808,"Pair_234"
"Zm00001eb111100",1,"2","Zm00001e010934",222739726,222765409,222739726,NA,"Pair_234"
"Zm00001eb113690",-1,"2","Zm00001e011186",231100472,231107662,231107662,186,"Pair_235"
"Zm00001eb113700",1,"2","Zm00001e011187",231107849,231116931,231107849,NA,"Pair_235"
"Zm00001eb114600",-1,"2","Zm00001e011257",233975324,233978256,233978256,926,"Pair_236"
"Zm00001eb114610",1,"2","Zm00001e011258",233979183,233983258,233979183,NA,"Pair_236"
"Zm00001eb115910",-1,"2","Zm00001e121711",237288660,237288908,237288908,119,"Pair_237"
"Zm00001eb115920",1,"2","Zm00001e011366",237289028,237292276,237289028,NA,"Pair_237"
"Zm00001eb116700",-1,"2","Zm00001e121764",239176107,239176472,239176472,329,"Pair_238"
"Zm00001eb116710",1,"2","Zm00001e011438",239176802,239177303,239176802,NA,"Pair_238"
"Zm00001eb116820",-1,"2","Zm00001e011448",239393085,239399063,239399063,514,"Pair_239"
"Zm00001eb116830",1,"2","Zm00001e011449",239399578,239401622,239399578,NA,"Pair_239"
"Zm00001eb117070",-1,"2","Zm00001e011468",239948421,239954535,239954535,443,"Pair_240"
"Zm00001eb117080",1,"2","Zm00001e011469",239954979,239959093,239954979,NA,"Pair_240"
"Zm00001eb117180",-1,"2","Zm00001e011478",240126394,240128111,240128111,347,"Pair_241"
"Zm00001eb117190",1,"2","Zm00001e011479",240128459,240133457,240128459,NA,"Pair_241"
"Zm00001eb118600",-1,"3","Zm00001e016325.m1",607398,610678,610678,112,"Pair_242"
"Zm00001eb118610",1,"3","Zm00001e121901",610791,611127,610791,NA,"Pair_242"
"Zm00001eb118800",-1,"3","Zm00001e016346",1398467,1400201,1400201,216,"Pair_243"
"Zm00001eb118820",1,"3","Zm00001e016348",1400418,1403135,1400418,NA,"Pair_243"
"Zm00001eb119150",-1,"3","Zm00001e016384",1851325,1854886,1854886,831,"Pair_244"
"Zm00001eb119160",1,"3","Zm00001e016385",1855718,1857457,1855718,NA,"Pair_244"
"Zm00001eb119320",-1,"3","Zm00001e016401",2201861,2209594,2209594,830,"Pair_245"
"Zm00001eb119330",1,"3","Zm00001e016402",2210425,2214595,2210425,NA,"Pair_245"
"Zm00001eb120120",-1,"3","Zm00001e016479",3771176,3771968,3771968,606,"Pair_246"
"Zm00001eb120130",1,"3","Zm00001e121987",3772575,3774744,3772575,NA,"Pair_246"
"Zm00001eb121650",-1,"3","Zm00001e016628",8241704,8245472,8245472,738,"Pair_247"
"Zm00001eb121660",1,"3","Zm00001e122119",8246211,8248472,8246211,NA,"Pair_247"
"Zm00001eb121740",-1,"3","Zm00001e016638",8300182,8302063,8302063,212,"Pair_248"
"Zm00001eb121750",1,"3","Zm00001e016639",8302276,8313973,8302276,NA,"Pair_248"
"Zm00001eb122360",-1,"3","Zm00001e016701",9921652,9923438,9923438,878,"Pair_249"
"Zm00001eb122370",1,"3","Zm00001e016702",9924317,9927168,9924317,NA,"Pair_249"
"Zm00001eb122450",-1,"3","Zm00001e016709",10161150,10163377,10163377,906,"Pair_250"
"Zm00001eb122460",1,"3","Zm00001e016710",10164284,10211791,10164284,NA,"Pair_250"
"Zm00001eb123440",-1,"3","Zm00001e122258",14323679,14324256,14324256,166,"Pair_251"
"Zm00001eb123430",1,"3","Zm00001e016822",14323074,14326493,14324423,NA,"Pair_251"
"Zm00001eb123730",-1,"3","Zm00001e016848",15210113,15211225,15211225,220,"Pair_252"
"Zm00001eb123750",1,"3","Zm00001e016850",15211446,15212396,15211446,NA,"Pair_252"
"Zm00001eb124480",-1,"3","Zm00001e016924",18027577,18030985,18030985,222,"Pair_253"
"Zm00001eb124490",1,"3","Zm00001e016925",18031208,18032964,18031208,NA,"Pair_253"
"Zm00001eb126210",-1,"3","Zm00001e122621",28148831,28150882,28150882,245,"Pair_254"
"Zm00001eb126220",1,"3","Zm00001e122622",28151128,28151502,28151128,NA,"Pair_254"
"Zm00001eb126920",-1,"3","Zm00001e017170",32120458,32128534,32128534,927,"Pair_255"
"Zm00001eb126930",1,"3","Zm00001e017171",32129462,32132883,32129462,NA,"Pair_255"
"Zm00001eb128190",-1,"3","Zm00001e017307",39497714,39501004,39501004,111,"Pair_256"
"Zm00001eb128200",1,"3","Zm00001e017308",39501116,39504484,39501116,NA,"Pair_256"
"Zm00001eb129580",-1,"3","Zm00001e017435",49479192,49482260,49482260,955,"Pair_257"
"Zm00001eb129590",1,"3","Zm00001e017436",49483216,49483832,49483216,NA,"Pair_257"
"Zm00001eb129750",-1,"3","Zm00001e017442",50426599,50428573,50428573,953,"Pair_258"
"Zm00001eb129770",1,"3","Zm00001e123212",50429527,50430276,50429527,NA,"Pair_258"
"Zm00001eb130340",-1,"3","Zm00001e017504",55662937,55675367,55675367,172,"Pair_259"
"Zm00001eb130350",1,"3","Zm00001e017505",55675540,55677395,55675540,NA,"Pair_259"
"Zm00001eb131270",-1,"3","Zm00001e123552",64103636,64103872,64103872,490,"Pair_260"
"Zm00001eb131280",1,"3","Zm00001e017591",64104363,64106765,64104363,NA,"Pair_260"
"Zm00001eb132650",-1,"3","Zm00001e017760",89264647,89270023,89270023,230,"Pair_261"
"Zm00001eb132660",1,"3","Zm00001e017761",89270254,89277498,89270254,NA,"Pair_261"
"Zm00001eb133230",-1,"3","Zm00001e017824",97411348,97411749,97411749,534,"Pair_262"
"Zm00001eb133240",1,"3","Zm00001e124389",97412284,97412656,97412284,NA,"Pair_262"
"Zm00001eb133980",-1,"3","Zm00001e017897",106334112,106335004,106335004,518,"Pair_263"
"Zm00001eb133990",1,"3","Zm00001e017898",106335523,106338008,106335523,NA,"Pair_263"
"Zm00001eb134020",-1,"3","Zm00001e017901",106505296,106508629,106508629,591,"Pair_264"
"Zm00001eb134030",1,"3","Zm00001e124606",106509221,106510048,106509221,NA,"Pair_264"
"Zm00001eb136320",-1,"3","Zm00001e125174",127146420,127146801,127146801,953,"Pair_265"
"Zm00001eb136330",1,"3","Zm00001e018152",127147755,127151521,127147755,NA,"Pair_265"
"Zm00001eb139040",-1,"3","Zm00001e125568",142498640,142504032,142504032,175,"Pair_266"
"Zm00001eb139050",1,"3","Zm00001e018425",142504208,142509065,142504208,NA,"Pair_266"
"Zm00001eb139200",-1,"3","Zm00001e125586",143247799,143250370,143250370,673,"Pair_267"
"Zm00001eb139210",1,"3","Zm00001e125587",143251044,143252009,143251044,NA,"Pair_267"
"Zm00001eb140270",-1,"3","Zm00001e018548",148313086,148315944,148315944,132,"Pair_268"
"Zm00001eb140280",1,"3","Zm00001e018549",148316077,148331443,148316077,NA,"Pair_268"
"Zm00001eb140480",-1,"3","Zm00001e018569",149210410,149215196,149215196,832,"Pair_269"
"Zm00001eb140490",1,"3","Zm00001e018570",149216029,149220064,149216029,NA,"Pair_269"
"Zm00001eb141090",-1,"3","Zm00001e125793",151521664,151522473,151522473,322,"Pair_270"
"Zm00001eb141100",1,"3","Zm00001e018641",151522796,151523343,151522796,NA,"Pair_270"
"Zm00001eb141180",-1,"3","Zm00001e018651",152087424,152088368,152088368,398,"Pair_271"
"Zm00001eb141160",1,"3","Zm00001e018649",152086191,152089993,152088767,NA,"Pair_271"
"Zm00001eb142140",-1,"3","Zm00001e018721",156818031,156819155,156819155,329,"Pair_272"
"Zm00001eb142150",1,"3","Zm00001e018722",156819485,156820754,156819485,NA,"Pair_272"
"Zm00001eb143850",-1,"3","Zm00001e018885",168481245,168485737,168485737,431,"Pair_273"
"Zm00001eb143860",1,"3","Zm00001e126246",168486169,168489331,168486169,NA,"Pair_273"
"Zm00001eb145860",-1,"3","Zm00001e126470",176996878,176997498,176997498,644,"Pair_274"
"Zm00001eb145870",1,"3","Zm00001e019075",176998143,177001485,176998143,NA,"Pair_274"
"Zm00001eb146630",-1,"3","Zm00001e126565",180308452,180311412,180311412,332,"Pair_275"
"Zm00001eb146640",1,"3","Zm00001e126566",180311745,180312486,180311745,NA,"Pair_275"
"Zm00001eb147040",-1,"3","Zm00001e019192",181308683,181309890,181309890,102,"Pair_276"
"Zm00001eb147050",1,"3","Zm00001e019193",181309993,181314212,181309993,NA,"Pair_276"
"Zm00001eb147270",-1,"3","Zm00001e126615",181685831,181688745,181688745,437,"Pair_277"
"Zm00001eb147280",1,"3","Zm00001e126616",181689183,181689827,181689183,NA,"Pair_277"
"Zm00001eb147490",-1,"3","Zm00001e019236",183063306,183069604,183069375,141,"Pair_278"
"Zm00001eb147500",1,"3","Zm00001e126647",183069517,183070200,183069517,NA,"Pair_278"
"Zm00001eb148840",-1,"3","Zm00001e019378",187527824,187528640,187528640,891,"Pair_279"
"Zm00001eb148850",1,"3","Zm00001e019379",187529532,187531998,187529532,NA,"Pair_279"
"Zm00001eb148870",-1,"3","Zm00001e126774",187585294,187593909,187593909,524,"Pair_280"
"Zm00001eb148880",1,"3","Zm00001e019381",187594434,187599982,187594434,NA,"Pair_280"
"Zm00001eb149180",-1,"3","Zm00001e019409",188689346,188691656,188691656,179,"Pair_281"
"Zm00001eb149190",1,"3","Zm00001e126804",188691836,188692639,188691836,NA,"Pair_281"
"Zm00001eb149400",-1,"3","Zm00001e126818",189346929,189348181,189348181,492,"Pair_282"
"Zm00001eb149410",1,"3","Zm00001e126819",189348674,189354357,189348674,NA,"Pair_282"
"Zm00001eb150500",-1,"3","Zm00001e019532",192616685,192618063,192618063,157,"Pair_283"
"Zm00001eb150510",1,"3","Zm00001e019533",192618221,192619571,192618221,NA,"Pair_283"
"Zm00001eb150770",-1,"3","Zm00001e019561",193575935,193577493,193577493,214,"Pair_284"
"Zm00001eb150790",1,"3","Zm00001e126941",193577708,193591473,193577708,NA,"Pair_284"
"Zm00001eb151050",-1,"3","Zm00001e019589",194524211,194526178,194526178,230,"Pair_285"
"Zm00001eb151060",1,"3","Zm00001e019590",194526409,194530219,194526409,NA,"Pair_285"
"Zm00001eb151370",-1,"3","Zm00001e127013",195833981,195838955,195838955,631,"Pair_286"
"Zm00001eb151380",1,"3","Zm00001e019620",195839587,195842986,195839587,NA,"Pair_286"
"Zm00001eb152380",-1,"3","Zm00001e019740",200148850,200149467,200149467,537,"Pair_287"
"Zm00001eb152390",1,"3","Zm00001e019741",200150005,200152711,200150005,NA,"Pair_287"
"Zm00001eb152720",-1,"3","Zm00001e127145",201144572,201144931,201144931,418,"Pair_288"
"Zm00001eb152730",1,"3","Zm00001e127146",201145350,201155128,201145350,NA,"Pair_288"
"Zm00001eb153230",-1,"3","Zm00001e019819",202893395,202895588,202895588,279,"Pair_289"
"Zm00001eb153240",1,"3","Zm00001e019820",202895117,202902061,202895868,NA,"Pair_289"
"Zm00001eb153680",-1,"3","Zm00001e127220",204505245,204506715,204506715,227,"Pair_290"
