"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"POPTR_010G241800v3",-1,"10","hypothetical protein",21861930,21869213,21869213,400,"Pair_129"
"POPTR_010G242000v3",1,"10","hypothetical protein",21869614,21870337,21869614,NA,"Pair_129"
"POPTR_010G243600v3",-1,"10","hypothetical protein",21935770,21936830,21936830,937,"Pair_130"
"POPTR_010G243700v3",1,"10","hypothetical protein",21937768,21939653,21937768,NA,"Pair_130"
"POPTR_010G244500v3",-1,"10","hypothetical protein",21971608,21973953,21973953,438,"Pair_131"
"POPTR_010G244600v3",1,"10","hypothetical protein",21974392,21976817,21974392,NA,"Pair_131"
"POPTR_010G244900v3",-1,"10","hypothetical protein",21994487,21999548,21999548,695,"Pair_132"
"POPTR_010G245000v3",1,"10","hypothetical protein",22000244,22001911,22000244,NA,"Pair_132"
"POPTR_010G245400v3",-1,"10","hypothetical protein",22025375,22026781,22026781,504,"Pair_133"
"POPTR_010G245500v3",1,"10","hypothetical protein",22027286,22029365,22027286,NA,"Pair_133"
"POPTR_010G245800v3",-1,"10","hypothetical protein",22035622,22036141,22036141,510,"Pair_134"
"POPTR_010G245900v3",1,"10","hypothetical protein",22036652,22037806,22036652,NA,"Pair_134"
"POPTR_010G246400v3",-1,"10","Vacuolar protein sorting-associated protein 36 [Source:Projected from Arabidopsis thaliana (AT5G04920) UniProtKB/Swiss-Prot;Acc:Q9FF81]",22066630,22070797,22070797,224,"Pair_135"
"POPTR_010G246500v3",1,"10","hypothetical protein",22071022,22075422,22071022,NA,"Pair_135"
"POPTR_010G247000v3",-1,"10","hypothetical protein",22085326,22096456,22096456,970,"Pair_136"
"POPTR_010G247100v3",1,"10","hypothetical protein",22097427,22102228,22097427,NA,"Pair_136"
"POPTR_010G248400v3",-1,"10","hypothetical protein",22183767,22184948,22184948,802,"Pair_137"
"POPTR_010G248500v3",1,"10","hypothetical protein",22185751,22186563,22185751,NA,"Pair_137"
"POPTR_010G250000v3",-1,"10","hypothetical protein",22267337,22269396,22269396,416,"Pair_138"
"POPTR_010G250100v3",1,"10","hypothetical protein",22269813,22272622,22269813,NA,"Pair_138"
"POPTR_010G251300v3",-1,"10","Metal tolerance protein C4 [Source:Projected from Arabidopsis thaliana (AT1G51610) UniProtKB/Swiss-Prot;Acc:Q8H1G3]",22330375,22335229,22335229,361,"Pair_139"
"POPTR_010G251400v3",1,"10","hypothetical protein",22335591,22335833,22335591,NA,"Pair_139"
"POPTR_010G253100v3",-1,"10","Mediator of RNA polymerase II transcription subunit 8 [Source:Projected from Arabidopsis thaliana (AT2G03070) UniProtKB/Swiss-Prot;Acc:Q4V3C1]",22413688,22419973,22419973,736,"Pair_140"
"POPTR_010G253200v3",1,"10","hypothetical protein",22420710,22425863,22420710,NA,"Pair_140"
"POPTR_011G000700v3",-1,"11","hypothetical protein",46280,47656,47656,772,"Pair_141"
"POPTR_011G000800v3",1,"11","hypothetical protein",48429,49732,48429,NA,"Pair_141"
"POPTR_011G001600v3",-1,"11","15.4 kDa class V heat shock protein [Source:Projected from Arabidopsis thaliana (AT4G21870) UniProtKB/Swiss-Prot;Acc:O49710]",94425,95116,95116,878,"Pair_142"
"POPTR_011G001700v3",1,"11","hypothetical protein",95995,99592,95995,NA,"Pair_142"
"POPTR_011G001900v3",-1,"11","hypothetical protein",103036,104791,104791,842,"Pair_143"
"POPTR_011G002000v3",1,"11","hypothetical protein",105634,105954,105634,NA,"Pair_143"
"POPTR_011G011700v3",-1,"11","hypothetical protein",920851,921268,921268,998,"Pair_144"
"POPTR_011G011800v3",1,"11","hypothetical protein",922267,922770,922267,NA,"Pair_144"
"POPTR_011G015200v3",-1,"11","hypothetical protein",1213781,1215185,1215185,881,"Pair_145"
"POPTR_011G015300v3",1,"11","hypothetical protein",1216067,1217014,1216067,NA,"Pair_145"
"POPTR_011G048600v3",-1,"11","hypothetical protein",4183188,4183487,4183487,859,"Pair_146"
"POPTR_011G048700v3",1,"11","hypothetical protein",4184347,4185066,4184347,NA,"Pair_146"
"POPTR_011G069300v3",-1,"11","hypothetical protein",6467887,6471086,6470234,446,"Pair_147"
"POPTR_011G069400v3",1,"11","hypothetical protein",6470681,6471396,6470681,NA,"Pair_147"
"POPTR_011G074200v3",-1,"11","hypothetical protein",7199187,7200267,7200267,145,"Pair_148"
"POPTR_011G074300v3",1,"11","hypothetical protein",7200413,7200795,7200413,NA,"Pair_148"
"POPTR_011G074400v3",-1,"11","hypothetical protein",7201115,7201817,7201817,591,"Pair_149"
"POPTR_011G074500v3",1,"11","hypothetical protein",7202409,7202750,7202409,NA,"Pair_149"
"POPTR_011G074900v3",-1,"11","hypothetical protein",7214841,7215559,7215559,262,"Pair_150"
"POPTR_011G075000v3",1,"11","hypothetical protein",7215822,7217613,7215822,NA,"Pair_150"
"POPTR_011G081800v3",-1,"11","hypothetical protein",8196227,8197302,8197302,434,"Pair_151"
"POPTR_011G081900v3",1,"11","hypothetical protein",8197737,8198244,8197737,NA,"Pair_151"
"POPTR_011G090700v3",-1,"11","hypothetical protein",10902941,10907058,10907058,138,"Pair_152"
"POPTR_011G090800v3",1,"11","AUGMIN subunit 4 [Source:Projected from Arabidopsis thaliana (AT1G50710) UniProtKB/Swiss-Prot;Acc:Q8GYM3]",10907197,10913558,10907197,NA,"Pair_152"
"POPTR_011G097100v3",-1,"11","hypothetical protein",11831642,11835946,11835946,612,"Pair_153"
"POPTR_011G097200v3",1,"11","hypothetical protein",11836559,11837407,11836559,NA,"Pair_153"
"POPTR_011G098000v3",-1,"11","hypothetical protein",11928077,11932393,11932393,509,"Pair_154"
"POPTR_011G098100v3",1,"11","hypothetical protein",11932903,11936833,11932903,NA,"Pair_154"
"POPTR_011G107100v3",-1,"11","hypothetical protein",13033340,13033793,13033793,422,"Pair_155"
"POPTR_011G107200v3",1,"11","hypothetical protein",13034216,13034978,13034216,NA,"Pair_155"
"POPTR_011G113500v3",-1,"11","hypothetical protein",13858970,13859625,13859625,989,"Pair_156"
"POPTR_011G113700v3",1,"11","hypothetical protein",13860615,13861207,13860615,NA,"Pair_156"
"POPTR_011G116100v3",-1,"11","hypothetical protein",14110041,14114893,14114893,891,"Pair_157"
"POPTR_011G116200v3",1,"11","hypothetical protein",14115785,14118279,14115785,NA,"Pair_157"
"POPTR_011G119000v3",-1,"11","hypothetical protein",14446018,14448250,14446576,165,"Pair_158"
"POPTR_011G119100v3",1,"11","hypothetical protein",14446742,14446996,14446742,NA,"Pair_158"
"POPTR_011G139200v3",-1,"11","hypothetical protein",16163831,16167060,16167060,238,"Pair_159"
"POPTR_011G139300v3",1,"11","hypothetical protein",16167299,16170282,16167299,NA,"Pair_159"
"POPTR_011G142400v3",-1,"11","hypothetical protein",16361896,16362318,16362318,666,"Pair_160"
"POPTR_011G142500v3",1,"11","hypothetical protein",16362985,16364438,16362985,NA,"Pair_160"
"POPTR_011G155200v3",-1,"11","hypothetical protein",17356039,17359789,17359789,510,"Pair_161"
"POPTR_011G155300v3",1,"11","hypothetical protein",17360300,17360755,17360300,NA,"Pair_161"
"POPTR_011G157400v3",-1,"11","hypothetical protein",17497141,17498011,17498011,730,"Pair_162"
"POPTR_011G157500v3",1,"11","hypothetical protein",17498742,17503176,17498742,NA,"Pair_162"
"POPTR_011G167800v3",-1,"11","hypothetical protein",18345015,18345329,18345329,550,"Pair_163"
"POPTR_011G167900v3",1,"11","hypothetical protein",18345880,18346641,18345880,NA,"Pair_163"
"POPTR_011G169300v3",-1,"11","hypothetical protein",18450668,18455892,18455252,447,"Pair_164"
"POPTR_011G169500v3",1,"11","hypothetical protein",18455700,18456279,18455700,NA,"Pair_164"
"POPTR_012G015100v3",-1,"12","hypothetical protein",1474900,1476846,1476846,414,"Pair_165"
"POPTR_012G015300v3",1,"12","hypothetical protein",1477261,1477939,1477261,NA,"Pair_165"
"POPTR_012G017900v3",-1,"12","hypothetical protein",1665603,1666606,1666606,179,"Pair_166"
"POPTR_012G018000v3",1,"12","hypothetical protein",1666786,1667561,1666786,NA,"Pair_166"
"POPTR_012G022900v3",-1,"12","hypothetical protein",2029949,2032161,2032161,481,"Pair_167"
"POPTR_012G023100v3",1,"12","hypothetical protein",2032643,2035645,2032643,NA,"Pair_167"
"POPTR_012G024900v3",-1,"12","hypothetical protein",2139982,2140610,2140610,222,"Pair_168"
"POPTR_012G025000v3",1,"12","hypothetical protein",2140833,2141899,2140833,NA,"Pair_168"
"POPTR_012G034400v3",-1,"12","hypothetical protein",3070308,3071439,3071439,326,"Pair_169"
"POPTR_012G034500v3",1,"12","hypothetical protein",3071766,3072923,3071766,NA,"Pair_169"
"POPTR_012G041300v3",-1,"12","hypothetical protein",3720954,3725106,3725106,555,"Pair_170"
"POPTR_012G041400v3",1,"12","hypothetical protein",3725662,3730583,3725662,NA,"Pair_170"
"POPTR_012G065800v3",-1,"12","hypothetical protein",8583396,8584463,8584463,148,"Pair_171"
"POPTR_012G065900v3",1,"12","hypothetical protein",8584612,8586033,8584612,NA,"Pair_171"
"POPTR_012G074000v3",-1,"12","hypothetical protein",9935909,9936151,9936151,417,"Pair_172"
"POPTR_012G074100v3",1,"12","hypothetical protein",9936569,9937110,9936569,NA,"Pair_172"
"POPTR_012G080200v3",-1,"12","hypothetical protein",10653761,10657341,10657341,121,"Pair_173"
"POPTR_012G080300v3",1,"12","hypothetical protein",10657463,10662588,10657463,NA,"Pair_173"
"POPTR_012G094500v3",-1,"12","hypothetical protein",12103278,12105001,12105001,897,"Pair_174"
"POPTR_012G094600v3",1,"12","hypothetical protein",12105899,12110979,12105899,NA,"Pair_174"
"POPTR_012G099100v3",-1,"12","hypothetical protein",12460882,12462177,12462177,900,"Pair_175"
"POPTR_012G099200v3",1,"12","hypothetical protein",12463078,12465062,12463078,NA,"Pair_175"
"POPTR_012G107400v3",-1,"12","hypothetical protein",13105236,13107829,13107829,813,"Pair_176"
"POPTR_012G107500v3",1,"12","Phosphoribosylglycinamide formyltransferase, chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G31220) UniProtKB/Swiss-Prot;Acc:P52422]",13108643,13112693,13108643,NA,"Pair_176"
"POPTR_012G109300v3",-1,"12","Pentatricopeptide repeat-containing protein At5g50990 [Source:Projected from Arabidopsis thaliana (AT5G50990) UniProtKB/Swiss-Prot;Acc:Q9FI49]",13208342,13211297,13211297,199,"Pair_177"
"POPTR_012G109400v3",1,"12","hypothetical protein",13211497,13213710,13211497,NA,"Pair_177"
"POPTR_012G134900v3",-1,"12","hypothetical protein",15138718,15142158,15141999,139,"Pair_178"
"POPTR_012G135000v3",1,"12","hypothetical protein",15142139,15145082,15142139,NA,"Pair_178"
"POPTR_012G138500v3",-1,"12","hypothetical protein",15322679,15325791,15325791,651,"Pair_179"
"POPTR_012G138600v3",1,"12","hypothetical protein",15326443,15329214,15326443,NA,"Pair_179"
"POPTR_012G145300v3",-1,"12","hypothetical protein",15727982,15733215,15733215,900,"Pair_180"
"POPTR_012G145400v3",1,"12","hypothetical protein",15734116,15735388,15734116,NA,"Pair_180"
"POPTR_013G002700v3",-1,"13","hypothetical protein",191899,193454,193454,845,"Pair_181"
"POPTR_013G002800v3",1,"13","hypothetical protein",194300,196682,194300,NA,"Pair_181"
"POPTR_013G006100v3",-1,"13","hypothetical protein",409321,412222,412222,619,"Pair_182"
"POPTR_013G006200v3",1,"13","hypothetical protein",412842,415789,412842,NA,"Pair_182"
"POPTR_013G018800v3",-1,"13","hypothetical protein",1220359,1228170,1228170,702,"Pair_183"
"POPTR_013G018900v3",1,"13","hypothetical protein",1228873,1229371,1228873,NA,"Pair_183"
"POPTR_013G021400v3",-1,"13","Aminopeptidase P2 [Source:Projected from Arabidopsis thaliana (AT3G05350) UniProtKB/Swiss-Prot;Acc:Q8RY11]",1421977,1428538,1428538,827,"Pair_184"
"POPTR_013G021500v3",1,"13","Protein AUXIN RESPONSE 4 [Source:Projected from Arabidopsis thaliana (AT1G54990) UniProtKB/Swiss-Prot;Acc:Q9FZ33]",1429366,1433605,1429366,NA,"Pair_184"
"POPTR_013G023300v3",-1,"13","hypothetical protein",1533764,1534487,1534487,519,"Pair_185"
"POPTR_013G023400v3",1,"13","hypothetical protein",1535007,1538448,1535007,NA,"Pair_185"
"POPTR_013G026400v3",-1,"13","hypothetical protein",1743524,1746516,1746516,289,"Pair_186"
"POPTR_013G026500v3",1,"13","hypothetical protein",1746806,1750444,1746806,NA,"Pair_186"
"POPTR_013G033300v3",-1,"13","hypothetical protein",2200181,2209233,2209233,241,"Pair_187"
"POPTR_013G033400v3",1,"13","hypothetical protein",2209475,2209799,2209475,NA,"Pair_187"
"POPTR_013G035200v3",-1,"13","hypothetical protein",2359215,2362781,2362781,330,"Pair_188"
"POPTR_013G035300v3",1,"13","hypothetical protein",2363112,2363954,2363112,NA,"Pair_188"
"POPTR_013G047100v3",-1,"13","hypothetical protein",3400137,3405717,3405717,199,"Pair_189"
"POPTR_013G047200v3",1,"13","hypothetical protein",3405917,3411433,3405917,NA,"Pair_189"
"POPTR_013G057000v3",-1,"13","Eukaryotic translation initiation factor NCBP [Source:Projected from Arabidopsis thaliana (AT5G18110) UniProtKB/Swiss-Prot;Acc:Q9FK59]",4270385,4273756,4273756,710,"Pair_190"
"POPTR_013G057100v3",1,"13","hypothetical protein",4274467,4280930,4274467,NA,"Pair_190"
"POPTR_013G060500v3",-1,"13","hypothetical protein",4559856,4562326,4562326,161,"Pair_191"
"POPTR_013G060600v3",1,"13","hypothetical protein",4562488,4563303,4562488,NA,"Pair_191"
"POPTR_013G064900v3",-1,"13","hypothetical protein",4994418,4995164,4995164,790,"Pair_192"
"POPTR_013G065000v3",1,"13","hypothetical protein",4995955,5004383,4995955,NA,"Pair_192"
"POPTR_013G070700v3",-1,"13","hypothetical protein",5897019,5901464,5901464,422,"Pair_193"
"POPTR_013G070800v3",1,"13","hypothetical protein",5901887,5909114,5901887,NA,"Pair_193"
"POPTR_013G071900v3",-1,"13","hypothetical protein",6015932,6017743,6017743,991,"Pair_194"
"POPTR_013G072000v3",1,"13","hypothetical protein",6018735,6025777,6018735,NA,"Pair_194"
"POPTR_013G075700v3",-1,"13","hypothetical protein",6466571,6469889,6469889,104,"Pair_195"
"POPTR_013G075800v3",1,"13","hypothetical protein",6469994,6470248,6469994,NA,"Pair_195"
"POPTR_013G116900v3",-1,"13","hypothetical protein",13020596,13025450,13025450,533,"Pair_196"
"POPTR_013G117000v3",1,"13","hypothetical protein",13025984,13027153,13025984,NA,"Pair_196"
"POPTR_013G118300v3",-1,"13","hypothetical protein",13121670,13122851,13122851,678,"Pair_197"
"POPTR_013G118400v3",1,"13","hypothetical protein",13123530,13124680,13123530,NA,"Pair_197"
"POPTR_013G124500v3",-1,"13","hypothetical protein",13787631,13788739,13788739,560,"Pair_198"
"POPTR_013G124600v3",1,"13","hypothetical protein",13789300,13793791,13789300,NA,"Pair_198"
"POPTR_013G125500v3",-1,"13","hypothetical protein",13841329,13844548,13844548,751,"Pair_199"
"POPTR_013G125600v3",1,"13","hypothetical protein",13845300,13848384,13845300,NA,"Pair_199"
"POPTR_013G130200v3",-1,"13","hypothetical protein",14187548,14187742,14187742,709,"Pair_200"
"POPTR_013G130300v3",1,"13","hypothetical protein",14188452,14189332,14188452,NA,"Pair_200"
"POPTR_013G131700v3",-1,"13","hypothetical protein",14291684,14293145,14293145,254,"Pair_201"
"POPTR_013G131800v3",1,"13","hypothetical protein",14293400,14294892,14293400,NA,"Pair_201"
"POPTR_013G137300v3",-1,"13","hypothetical protein",14684272,14684971,14684971,947,"Pair_202"
"POPTR_013G137500v3",1,"13","hypothetical protein",14685919,14686512,14685919,NA,"Pair_202"
"POPTR_013G137800v3",-1,"13","hypothetical protein",14718853,14719244,14719244,181,"Pair_203"
"POPTR_013G137900v3",1,"13","hypothetical protein",14719426,14719914,14719426,NA,"Pair_203"
"POPTR_013G139000v3",-1,"13","hypothetical protein",14755958,14756298,14756298,920,"Pair_204"
"POPTR_013G139100v3",1,"13","hypothetical protein",14757219,14757726,14757219,NA,"Pair_204"
"POPTR_013G139300v3",-1,"13","hypothetical protein",14771293,14771695,14771695,759,"Pair_205"
"POPTR_013G139400v3",1,"13","hypothetical protein",14772455,14773204,14772455,NA,"Pair_205"
"POPTR_013G141100v3",-1,"13","hypothetical protein",14836710,14837115,14837115,773,"Pair_206"
"POPTR_013G141200v3",1,"13","hypothetical protein",14837889,14838632,14837889,NA,"Pair_206"
"POPTR_013G141300v3",-1,"13","hypothetical protein",14844509,14845329,14845329,233,"Pair_207"
"POPTR_013G141400v3",1,"13","hypothetical protein",14845563,14846078,14845563,NA,"Pair_207"
"POPTR_013G142500v3",-1,"13","hypothetical protein",14880122,14880328,14880328,882,"Pair_208"
"POPTR_013G142600v3",1,"13","hypothetical protein",14881211,14882059,14881211,NA,"Pair_208"
"POPTR_013G152000v3",-1,"13","hypothetical protein",15576931,15579171,15579171,633,"Pair_209"
"POPTR_013G152100v3",1,"13","hypothetical protein",15579805,15581923,15579805,NA,"Pair_209"
"POPTR_013G154200v3",-1,"13","hypothetical protein",15728508,15733540,15733540,996,"Pair_210"
"POPTR_013G154300v3",1,"13","hypothetical protein",15734537,15740977,15734537,NA,"Pair_210"
"POPTR_013G158600v3",-1,"13","hypothetical protein",16091953,16093386,16093386,502,"Pair_211"
"POPTR_013G158700v3",1,"13","hypothetical protein",16093889,16094510,16093889,NA,"Pair_211"
"POPTR_013G159800v3",-1,"13","hypothetical protein",16178257,16182637,16182637,132,"Pair_212"
"POPTR_013G159900v3",1,"13","hypothetical protein",16182770,16183140,16182770,NA,"Pair_212"
"POPTR_013G161000v3",-1,"13","hypothetical protein",16255077,16257314,16257314,458,"Pair_213"
"POPTR_013G161100v3",1,"13","hypothetical protein",16257773,16260726,16257773,NA,"Pair_213"
"POPTR_014G000900v3",-1,"14","hypothetical protein",98094,100042,100042,599,"Pair_214"
"POPTR_014G001000v3",1,"14","hypothetical protein",100642,105695,100642,NA,"Pair_214"
"POPTR_014G019000v3",-1,"14","hypothetical protein",1762388,1764781,1764781,769,"Pair_215"
"POPTR_014G019100v3",1,"14","hypothetical protein",1765551,1768852,1765551,NA,"Pair_215"
"POPTR_014G023200v3",-1,"14","hypothetical protein",2024283,2029192,2029192,693,"Pair_216"
"POPTR_014G023300v3",1,"14","hypothetical protein",2029886,2030413,2029886,NA,"Pair_216"
"POPTR_014G024900v3",-1,"14","hypothetical protein",2125557,2126422,2126422,877,"Pair_217"
"POPTR_014G024800v3",1,"14","hypothetical protein",2122649,2129664,2127300,NA,"Pair_217"
"POPTR_014G032400v3",-1,"14","Succinate dehydrogenase subunit 5, mitochondrial [Source:Projected from Arabidopsis thaliana (AT1G47420) UniProtKB/Swiss-Prot;Acc:Q9SX77]",2665664,2668199,2668199,487,"Pair_218"
"POPTR_014G032500v3",1,"14","hypothetical protein",2668687,2669334,2668687,NA,"Pair_218"
"POPTR_014G044900v3",-1,"14","Transcription termination factor MTEF18, mitochondrial [Source:Projected from Arabidopsis thaliana (AT3G60400) UniProtKB/Swiss-Prot;Acc:Q9M219]",3566025,3569084,3569084,971,"Pair_219"
"POPTR_014G045000v3",1,"14","hypothetical protein",3570056,3572885,3570056,NA,"Pair_219"
"POPTR_014G054400v3",-1,"14","hypothetical protein",4266021,4271686,4271252,228,"Pair_220"
"POPTR_014G054600v3",1,"14","hypothetical protein",4271481,4277216,4271481,NA,"Pair_220"
"POPTR_014G058400v3",-1,"14","Probable plastid-lipid-associated protein 11, chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G00030) UniProtKB/Swiss-Prot;Acc:O81304]",4524353,4527805,4527805,549,"Pair_221"
"POPTR_014G058500v3",1,"14","hypothetical protein",4528355,4534386,4528355,NA,"Pair_221"
"POPTR_014G072600v3",-1,"14","hypothetical protein",5843710,5869896,5869896,876,"Pair_222"
"POPTR_014G072700v3",1,"14","hypothetical protein",5870773,5871448,5870773,NA,"Pair_222"
"POPTR_014G082300v3",-1,"14","hypothetical protein",6531817,6532256,6532256,989,"Pair_223"
"POPTR_014G082400v3",1,"14","hypothetical protein",6533246,6538412,6533246,NA,"Pair_223"
"POPTR_014G082700v3",-1,"14","hypothetical protein",6545571,6546256,6546256,988,"Pair_224"
"POPTR_014G082800v3",1,"14","hypothetical protein",6547245,6549845,6547245,NA,"Pair_224"
"POPTR_014G096700v3",-1,"14","hypothetical protein",7564251,7568878,7568878,189,"Pair_225"
"POPTR_014G096800v3",1,"14","hypothetical protein",7569068,7571269,7569068,NA,"Pair_225"
"POPTR_014G097500v3",-1,"14","hypothetical protein",7611723,7612448,7612448,726,"Pair_226"
"POPTR_014G097600v3",1,"14","hypothetical protein",7613175,7623420,7613175,NA,"Pair_226"
"POPTR_014G105300v3",-1,"14","hypothetical protein",8298499,8299057,8299057,149,"Pair_227"
"POPTR_014G105400v3",1,"14","hypothetical protein",8299207,8300489,8299207,NA,"Pair_227"
"POPTR_014G109400v3",-1,"14","hypothetical protein",8551966,8556975,8556975,711,"Pair_228"
"POPTR_014G109500v3",1,"14","hypothetical protein",8557687,8562287,8557687,NA,"Pair_228"
"POPTR_014G110100v3",-1,"14","hypothetical protein",8606553,8607024,8607024,694,"Pair_229"
"POPTR_014G110200v3",1,"14","CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Ha. [Source:Projected from Arabidopsis thaliana (AT1G02330) TAIR;Acc:AT1G02330]",8607719,8610343,8607719,NA,"Pair_229"
"POPTR_014G110600v3",-1,"14","hypothetical protein",8635878,8639695,8639695,529,"Pair_230"
"POPTR_014G110700v3",1,"14","hypothetical protein",8640225,8643995,8640225,NA,"Pair_230"
"POPTR_014G114000v3",-1,"14","hypothetical protein",8895724,8899485,8899485,561,"Pair_231"
"POPTR_014G114100v3",1,"14","hypothetical protein",8900047,8906875,8900047,NA,"Pair_231"
"POPTR_014G114800v3",-1,"14","hypothetical protein",8955942,8956058,8956058,589,"Pair_232"
"POPTR_014G114900v3",1,"14","hypothetical protein",8956648,8961662,8956648,NA,"Pair_232"
"POPTR_014G116200v3",-1,"14","hypothetical protein",9050164,9052615,9052615,891,"Pair_233"
"POPTR_014G116300v3",1,"14","hypothetical protein",9053507,9054307,9053507,NA,"Pair_233"
"POPTR_014G122900v3",-1,"14","hypothetical protein",9514135,9516253,9516253,922,"Pair_234"
"POPTR_014G123000v3",1,"14","Phosphoribosylformylglycinamidine cyclo-ligase, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G55010) UniProtKB/Swiss-Prot;Acc:Q05728]",9517176,9520306,9517176,NA,"Pair_234"
"POPTR_014G137200v3",-1,"14","hypothetical protein",10486462,10509436,10509436,874,"Pair_235"
"POPTR_014G137300v3",1,"14","hypothetical protein",10510311,10512049,10510311,NA,"Pair_235"
"POPTR_014G138600v3",-1,"14","hypothetical protein",10590661,10594335,10594335,137,"Pair_236"
"POPTR_014G138700v3",1,"14","hypothetical protein",10594473,10606512,10594473,NA,"Pair_236"
"POPTR_014G139600v3",-1,"14","DNA cross-link repair protein SNM1 [Source:Projected from Arabidopsis thaliana (AT3G26680) UniProtKB/Swiss-Prot;Acc:Q38961]",10653910,10657098,10657098,745,"Pair_237"
"POPTR_014G139700v3",1,"14","hypothetical protein",10657844,10663842,10657844,NA,"Pair_237"
"POPTR_014G154000v3",-1,"14","hypothetical protein",11990381,11992387,11992387,933,"Pair_238"
"POPTR_014G154100v3",1,"14","hypothetical protein",11993321,11994014,11993321,NA,"Pair_238"
"POPTR_014G169200v3",-1,"14","hypothetical protein",13524601,13527919,13527919,363,"Pair_239"
"POPTR_014G169300v3",1,"14","hypothetical protein",13528283,13532830,13528283,NA,"Pair_239"
"POPTR_014G169600v3",-1,"14","hypothetical protein",13571061,13576052,13576052,168,"Pair_240"
"POPTR_014G169700v3",1,"14","hypothetical protein",13576221,13576589,13576221,NA,"Pair_240"
"POPTR_014G178600v3",-1,"14","hypothetical protein",14681283,14682356,14682356,348,"Pair_241"
"POPTR_014G178700v3",1,"14","hypothetical protein",14682705,14686324,14682705,NA,"Pair_241"
"POPTR_014G197700v3",-1,"14","hypothetical protein",18842111,18845925,18845925,255,"Pair_242"
"POPTR_014G197800v3",1,"14","hypothetical protein",18846181,18856385,18846181,NA,"Pair_242"
"POPTR_015G003100v3",-1,"15","hypothetical protein",236720,239777,239777,620,"Pair_243"
"POPTR_015G003200v3",1,"15","hypothetical protein",240398,242448,240398,NA,"Pair_243"
"POPTR_015G006500v3",-1,"15","hypothetical protein",406777,409479,409479,455,"Pair_244"
"POPTR_015G006600v3",1,"15","hypothetical protein",409935,410442,409935,NA,"Pair_244"
"POPTR_015G017200v3",-1,"15","hypothetical protein",1235518,1241818,1241818,550,"Pair_245"
"POPTR_015G017300v3",1,"15","hypothetical protein",1242369,1247305,1242369,NA,"Pair_245"
"POPTR_015G017600v3",-1,"15","hypothetical protein",1281580,1282283,1282283,346,"Pair_246"
"POPTR_015G017700v3",1,"15","hypothetical protein",1282630,1284270,1282630,NA,"Pair_246"
"POPTR_015G019500v3",-1,"15","hypothetical protein",1390536,1395223,1394181,212,"Pair_247"
"POPTR_015G019700v3",1,"15","hypothetical protein",1394394,1394676,1394394,NA,"Pair_247"
"POPTR_015G024900v3",-1,"15","hypothetical protein",1949205,1950046,1950046,350,"Pair_248"
"POPTR_015G025000v3",1,"15","hypothetical protein",1950397,1950744,1950397,NA,"Pair_248"
"POPTR_015G029800v3",-1,"15","hypothetical protein",2410046,2412491,2411047,200,"Pair_249"
"POPTR_015G029900v3",1,"15","hypothetical protein",2411248,2411613,2411248,NA,"Pair_249"
"POPTR_015G088800v3",-1,"15","hypothetical protein",11117488,11118022,11118022,942,"Pair_250"
"POPTR_015G088900v3",1,"15","DNA-(apurinic or apyrimidinic site) lyase [Source:Projected from Arabidopsis thaliana (AT3G48425) UniProtKB/TrEMBL;Acc:A0A178VA84]",11118965,11124769,11118965,NA,"Pair_250"
"POPTR_015G094400v3",-1,"15","hypothetical protein",11572725,11575391,11575391,187,"Pair_251"
"POPTR_015G094500v3",1,"15","hypothetical protein",11575579,11578204,11575579,NA,"Pair_251"
"POPTR_015G096600v3",-1,"15","hypothetical protein",11699165,11700662,11700662,800,"Pair_252"
"POPTR_015G096700v3",1,"15","hypothetical protein",11701463,11704525,11701463,NA,"Pair_252"
"POPTR_015G097700v3",-1,"15","hypothetical protein",11745257,11746780,11746780,269,"Pair_253"
"POPTR_015G097800v3",1,"15","hypothetical protein",11747050,11749734,11747050,NA,"Pair_253"
"POPTR_015G129500v3",-1,"15","hypothetical protein",14102360,14108380,14108380,830,"Pair_254"
"POPTR_015G129600v3",1,"15","Protein LOW PSII ACCUMULATION 2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G51545) UniProtKB/Swiss-Prot;Acc:F4KDA6]",14109211,14111386,14109211,NA,"Pair_254"
"POPTR_015G130300v3",-1,"15","hypothetical protein",14157046,14157504,14157504,740,"Pair_255"
"POPTR_015G130400v3",1,"15","hypothetical protein",14158245,14159656,14158245,NA,"Pair_255"
"POPTR_015G137100v3",-1,"15","Probable carboxylesterase 120 [Source:Projected from Arabidopsis thaliana (AT5G62180) UniProtKB/Swiss-Prot;Acc:Q9LVB8]",14642335,14643336,14643336,489,"Pair_256"
"POPTR_015G137200v3",1,"15","hypothetical protein",14643826,14648646,14643826,NA,"Pair_256"
"POPTR_015G146500v3",-1,"15","hypothetical protein",15126338,15130727,15130727,691,"Pair_257"
"POPTR_015G146600v3",1,"15","hypothetical protein",15131419,15135464,15131419,NA,"Pair_257"
"POPTR_015G147000v3",-1,"15","hypothetical protein",15159937,15161265,15161265,381,"Pair_258"
