"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"TraesCS2B02G517100",1,"2B","",712002417,712003991,712002417,NA,"Pair_245"
"TraesCS2B02G517200",-1,"2B","",712049476,712051002,712051002,175,"Pair_246"
"TraesCS2B02G517300",1,"2B","",712051178,712052878,712051178,NA,"Pair_246"
"TraesCS2B02G518100",-1,"2B","",712828911,712830350,712830350,246,"Pair_247"
"TraesCS2B02G518200",1,"2B","",712830597,712832099,712830597,NA,"Pair_247"
"TraesCS2B02G520100",-1,"2B","",714779662,714782762,714782762,146,"Pair_248"
"TraesCS2B02G520200",1,"2B","",714782909,714785756,714782909,NA,"Pair_248"
"TraesCS2B02G524100",-1,"2B","",718596715,718601147,718601147,136,"Pair_249"
"TraesCS2B02G524200",1,"2B","Mediator of RNA polymerase II transcription subunit 7 [Source:UniProtKB/TrEMBL;Acc:W5BGU5]",718601284,718603737,718601284,NA,"Pair_249"
"TraesCS2B02G532100",-1,"2B","",727679756,727682262,727682262,597,"Pair_250"
"TraesCS2B02G532200",1,"2B","",727682860,727689186,727682860,NA,"Pair_250"
"TraesCS2B02G553400",-1,"2B","",748973486,748983247,748983247,275,"Pair_251"
"TraesCS2B02G553500",1,"2B","",748983523,748986007,748983523,NA,"Pair_251"
"TraesCS2B02G557700",-1,"2B","ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL;Acc:A0A178WKD4]",752402932,752405158,752405158,270,"Pair_252"
"TraesCS2B02G557800",1,"2B","",752405429,752408185,752405429,NA,"Pair_252"
"TraesCS2B02G558500",-1,"2B","",752828714,752830848,752830848,534,"Pair_253"
"TraesCS2B02G558600",1,"2B","",752831383,752834890,752831383,NA,"Pair_253"
"TraesCS2B02G559100",-1,"2B","Double-strand break repair protein [Source:UniProtKB/TrEMBL;Acc:A0A341R024]",753091924,753097732,753097732,162,"Pair_254"
"TraesCS2B02G559200",1,"2B","",753097895,753100039,753097895,NA,"Pair_254"
"TraesCS2B02G575900",-1,"2B","",765061289,765063443,765063443,412,"Pair_255"
"TraesCS2B02G576000",1,"2B","",765063856,765068560,765063856,NA,"Pair_255"
"TraesCS2B02G583100",-1,"2B","",770675090,770677199,770677199,157,"Pair_256"
"TraesCS2B02G583200",1,"2B","Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A341R913]",770677357,770679487,770677357,NA,"Pair_256"
"TraesCS2B02G620100",-1,"2B","",794893996,794894972,794894972,369,"Pair_257"
"TraesCS2B02G620200",1,"2B","",794895342,794896111,794895342,NA,"Pair_257"
"TraesCS2D02G004000",-1,"2D","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 [Source:UniProtKB/TrEMBL;Acc:A0A1D5UY66]",2470169,2474909,2474909,125,"Pair_258"
"TraesCS2D02G004100",1,"2D","",2475035,2480695,2475035,NA,"Pair_258"
"TraesCS2D02G016900",-1,"2D","",8281359,8289277,8289277,863,"Pair_259"
"TraesCS2D02G017000",1,"2D","",8290141,8297442,8290141,NA,"Pair_259"
"TraesCS2D02G031100",-1,"2D","",12558741,12572825,12572825,945,"Pair_260"
"TraesCS2D02G031200",1,"2D","",12573771,12579607,12573771,NA,"Pair_260"
"TraesCS2D02G057800",-1,"2D","",22961344,22962176,22962176,149,"Pair_261"
"TraesCS2D02G057900",1,"2D","Protein PHOTOSYSTEM I ASSEMBLY 2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT2G34860) UniProtKB/Swiss-Prot;Acc:O64750]",22962326,22964755,22962326,NA,"Pair_261"
"TraesCS2D02G087200",-1,"2D","Cytochrome b6-f complex subunit 6 [Source:UniProtKB/TrEMBL;Acc:S4Z3G8]",37532426,37532521,37532521,840,"Pair_262"
"TraesCS2D02G087300",1,"2D","",37533362,37537847,37533362,NA,"Pair_262"
"TraesCS2D02G128300",-1,"2D","",74934417,74936419,74936419,156,"Pair_263"
"TraesCS2D02G128400",1,"2D","",74936576,74938757,74936576,NA,"Pair_263"
"TraesCS2D02G141000",-1,"2D","DEAD-box ATP-dependent RNA helicase 57 [Source:Projected from Arabidopsis thaliana (AT3G09720) UniProtKB/Swiss-Prot;Acc:Q84TG1]",83127821,83131354,83131354,226,"Pair_264"
"TraesCS2D02G141100",1,"2D","",83131581,83137110,83131581,NA,"Pair_264"
"TraesCS2D02G146100",-1,"2D","",87753115,87757289,87757289,161,"Pair_265"
"TraesCS2D02G146200",1,"2D","",87757451,87760966,87757451,NA,"Pair_265"
"TraesCS2D02G150600",-1,"2D","",93051066,93053515,93053515,279,"Pair_266"
"TraesCS2D02G150700",1,"2D","",93053795,93057593,93053795,NA,"Pair_266"
"TraesCS2D02G155500",-1,"2D","",99130312,99132475,99132475,141,"Pair_267"
"TraesCS2D02G155600",1,"2D","",99132617,99138907,99132617,NA,"Pair_267"
"TraesCS2D02G164000",-1,"2D","Pentatricopeptide repeat-containing protein At1g26900, mitochondrial [Source:Projected from Arabidopsis thaliana (AT1G26900) UniProtKB/Swiss-Prot;Acc:Q9ZVG8]",108922704,108924299,108924299,479,"Pair_268"
"TraesCS2D02G164100",1,"2D","",108924779,108928325,108924779,NA,"Pair_268"
"TraesCS2D02G164300",-1,"2D","",108998735,108999913,108999913,374,"Pair_269"
"TraesCS2D02G164400",1,"2D","",109000288,109003161,109000288,NA,"Pair_269"
"TraesCS2D02G167700",-1,"2D","",111331189,111336272,111336272,208,"Pair_270"
"TraesCS2D02G167800",1,"2D","",111336481,111338406,111336481,NA,"Pair_270"
"TraesCS2D02G204500",-1,"2D","",156595081,156597635,156597635,211,"Pair_271"
"TraesCS2D02G204600",1,"2D","",156597847,156601216,156597847,NA,"Pair_271"
"TraesCS2D02G207000",-1,"2D","",160601552,160606815,160606815,134,"Pair_272"
"TraesCS2D02G207100",1,"2D","",160606950,160608887,160606950,NA,"Pair_272"
"TraesCS2D02G221400",-1,"2D","",188832046,188835606,188835606,504,"Pair_273"
"TraesCS2D02G221500",1,"2D","",188836111,188839341,188836111,NA,"Pair_273"
"TraesCS2D02G222100",-1,"2D","",189370083,189376800,189376800,336,"Pair_274"
"TraesCS2D02G222200",1,"2D","",189377137,189378033,189377137,NA,"Pair_274"
"TraesCS2D02G224500",-1,"2D","Tyrosyl-DNA phosphodiesterase 1 [Source:Projected from Arabidopsis thaliana (AT5G15170) UniProtKB/Swiss-Prot;Acc:Q8H1D9]",192174990,192183227,192183227,115,"Pair_275"
"TraesCS2D02G224600",1,"2D","",192183343,192185067,192183343,NA,"Pair_275"
"TraesCS2D02G225100",-1,"2D","GPAT9 [Source:Projected from Arabidopsis thaliana (AT5G60620) UniProtKB/TrEMBL;Acc:A0A178UCY8]",192738070,192746898,192746898,175,"Pair_276"
"TraesCS2D02G225200",1,"2D","",192747074,192754288,192747074,NA,"Pair_276"
"TraesCS2D02G247100",-1,"2D","",291638981,291639277,291639277,292,"Pair_277"
"TraesCS2D02G247200",1,"2D","",291639570,291640182,291639570,NA,"Pair_277"
"TraesCS2D02G247400",-1,"2D","",291706127,291706360,291706360,959,"Pair_278"
"TraesCS2D02G247500",1,"2D","",291707320,291708215,291707320,NA,"Pair_278"
"TraesCS2D02G251100",-1,"2D","",299890393,299893836,299893836,203,"Pair_279"
"TraesCS2D02G251200",1,"2D","",299894040,299896335,299894040,NA,"Pair_279"
"TraesCS2D02G263900",-1,"2D","",322926442,322926855,322926855,122,"Pair_280"
"TraesCS2D02G264100",1,"2D","",322926978,322927227,322926978,NA,"Pair_280"
"TraesCS2D02G273800",-1,"2D","",340691706,340693934,340693934,593,"Pair_281"
"TraesCS2D02G273900",1,"2D","",340694528,340696727,340694528,NA,"Pair_281"
"TraesCS2D02G283500",-1,"2D","",357701587,357701778,357701778,901,"Pair_282"
"TraesCS2D02G283600",1,"2D","",357702680,357707848,357702680,NA,"Pair_282"
"TraesCS2D02G289500",-1,"2D","",371693375,371701397,371701397,263,"Pair_283"
"TraesCS2D02G289600",1,"2D","",371701661,371703146,371701661,NA,"Pair_283"
"TraesCS2D02G291500",-1,"2D","",373674289,373678514,373678514,301,"Pair_284"
"TraesCS2D02G291600",1,"2D","",373678816,373680632,373678816,NA,"Pair_284"
"TraesCS2D02G301800",-1,"2D","Thioredoxin superfamily protein [Source:Projected from Arabidopsis thaliana (AT2G15570) UniProtKB/TrEMBL;Acc:F4IIH6]",385164077,385165634,385165634,406,"Pair_285"
"TraesCS2D02G301900",1,"2D","",385166041,385170401,385166041,NA,"Pair_285"
"TraesCS2D02G305600",-1,"2D","",391388412,391392126,391392126,135,"Pair_286"
"TraesCS2D02G305700",1,"2D","Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A1D5US90]",391392262,391394729,391392262,NA,"Pair_286"
"TraesCS2D02G337900",-1,"2D","",431513086,431515194,431515194,102,"Pair_287"
"TraesCS2D02G338000",1,"2D","",431515297,431518904,431515297,NA,"Pair_287"
"TraesCS2D02G341500",-1,"2D","",436366117,436368964,436368964,148,"Pair_288"
"TraesCS2D02G341600",1,"2D","Elongator complex protein 3 [Source:UniProtKB/TrEMBL;Acc:A0A1D6RNY5]",436369113,436372717,436369113,NA,"Pair_288"
"TraesCS2D02G342300",-1,"2D","",437902221,437910669,437910669,228,"Pair_289"
"TraesCS2D02G342400",1,"2D","",437910898,437912697,437910898,NA,"Pair_289"
"TraesCS2D02G342800",-1,"2D","",439434976,439436960,439436960,159,"Pair_290"
"TraesCS2D02G342900",1,"2D","",439437120,439439011,439437120,NA,"Pair_290"
"TraesCS2D02G345800",-1,"2D","",441761733,441766106,441766106,287,"Pair_291"
"TraesCS2D02G345900",1,"2D","At5g43050 [Source:Projected from Arabidopsis thaliana (AT5G43050) UniProtKB/TrEMBL;Acc:Q9FMH9]",441766394,441770810,441766394,NA,"Pair_291"
"TraesCS2D02G356700",-1,"2D","Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:W5BR61]",459294287,459298018,459298018,120,"Pair_292"
"TraesCS2D02G356800",1,"2D","",459298139,459302393,459298139,NA,"Pair_292"
"TraesCS2D02G360200",-1,"2D","2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic [Source:UniProtKB/TrEMBL;Acc:A0A1D5UR57]",462202083,462204197,462204197,123,"Pair_293"
"TraesCS2D02G360300",1,"2D","",462204321,462207574,462204321,NA,"Pair_293"
"TraesCS2D02G360400",-1,"2D","Protein trichome birefringence-like 2 [Source:Projected from Arabidopsis thaliana (AT1G60790) UniProtKB/Swiss-Prot;Acc:Q8VYR3]",462242110,462244920,462244920,362,"Pair_294"
"TraesCS2D02G360500",1,"2D","",462245283,462248287,462245283,NA,"Pair_294"
"TraesCS2D02G367900",-1,"2D","",472466320,472469314,472469314,623,"Pair_295"
"TraesCS2D02G368000",1,"2D","",472469938,472472761,472469938,NA,"Pair_295"
"TraesCS2D02G368900",-1,"2D","Syntaxin-81 [Source:Projected from Arabidopsis thaliana (AT1G51740) UniProtKB/Swiss-Prot;Acc:P59277]",473277514,473281651,473281651,143,"Pair_296"
"TraesCS2D02G369000",1,"2D","",473281795,473286533,473281795,NA,"Pair_296"
"TraesCS2D02G371100",-1,"2D","Mitochondrial intermembrane space import and assembly protein 40 homolog [Source:Projected from Arabidopsis thaliana (AT5G23395) UniProtKB/Swiss-Prot;Acc:Q8GYJ4]",475085290,475089645,475089645,158,"Pair_297"
"TraesCS2D02G371200",1,"2D","",475089804,475092817,475089804,NA,"Pair_297"
"TraesCS2D02G378200",-1,"2D","",482656352,482661655,482661655,152,"Pair_298"
"TraesCS2D02G378300",1,"2D","WXR1 [Source:Projected from Arabidopsis thaliana (AT2G31190) UniProtKB/TrEMBL;Acc:A0A178VQM6]",482661808,482665750,482661808,NA,"Pair_298"
"TraesCS2D02G379900",-1,"2D","",484379778,484380481,484380481,589,"Pair_299"
"TraesCS2D02G380000",1,"2D","",484381071,484381628,484381071,NA,"Pair_299"
"TraesCS2D02G390800",-1,"2D","",498099462,498100944,498100944,502,"Pair_300"
"TraesCS2D02G390900",1,"2D","",498101447,498103304,498101447,NA,"Pair_300"
"TraesCS2D02G403000",-1,"2D","S-acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D5UPC3]",518029189,518033848,518033848,375,"Pair_301"
"TraesCS2D02G403100",1,"2D","",518034224,518037690,518034224,NA,"Pair_301"
"TraesCS2D02G421300",-1,"2D","",534955374,534957610,534957610,216,"Pair_302"
"TraesCS2D02G421400",1,"2D","",534957827,534961390,534957827,NA,"Pair_302"
"TraesCS2D02G434600",-1,"2D","",545851269,545853584,545853584,193,"Pair_303"
"TraesCS2D02G434700",1,"2D","V-type proton ATPase subunit G [Source:UniProtKB/TrEMBL;Acc:W5BX27]",545853778,545856154,545853778,NA,"Pair_303"
"TraesCS2D02G449700",-1,"2D","",559302389,559305561,559305561,402,"Pair_304"
"TraesCS2D02G449800",1,"2D","",559305964,559307411,559305964,NA,"Pair_304"
"TraesCS2D02G456200",-1,"2D","",564084623,564088192,564088192,164,"Pair_305"
"TraesCS2D02G456300",1,"2D","",564088357,564091029,564088357,NA,"Pair_305"
"TraesCS2D02G471200",-1,"2D","",575345487,575346953,575346953,268,"Pair_306"
"TraesCS2D02G471300",1,"2D","",575347222,575347783,575347222,NA,"Pair_306"
"TraesCS2D02G471400",-1,"2D","",575358176,575359303,575359303,159,"Pair_307"
"TraesCS2D02G471500",1,"2D","",575359463,575361141,575359463,NA,"Pair_307"
"TraesCS2D02G492200",-1,"2D","",590148541,590153096,590153096,265,"Pair_308"
"TraesCS2D02G492300",1,"2D","",590153362,590156160,590153362,NA,"Pair_308"
"TraesCS2D02G496100",-1,"2D","",592627721,592632175,592632175,165,"Pair_309"
"TraesCS2D02G496200",1,"2D","Mediator of RNA polymerase II transcription subunit 7 [Source:UniProtKB/TrEMBL;Acc:W5BGU5]",592632341,592634683,592632341,NA,"Pair_309"
"TraesCS2D02G499500",-1,"2D","Protein pelota homolog [Source:UniProtKB/TrEMBL;Acc:A0A1D5UGU0]",594536788,594543944,594543944,124,"Pair_310"
"TraesCS2D02G499600",1,"2D","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D5UGU1]",594544069,594547255,594544069,NA,"Pair_310"
"TraesCS2D02G520000",-1,"2D","Bifunctional dihydrofolate reductase-thymidylate synthase [Source:UniProtKB/TrEMBL;Acc:A0A341RIX9]",609480133,609487252,609487252,210,"Pair_311"
"TraesCS2D02G520100",1,"2D","",609487463,609489732,609487463,NA,"Pair_311"
"TraesCS2D02G525600",-1,"2D","",613435143,613445580,613445580,177,"Pair_312"
"TraesCS2D02G525700",1,"2D","",613445758,613448274,613445758,NA,"Pair_312"
"TraesCS2D02G530000",-1,"2D","ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL;Acc:A0A178WKD4]",616935814,616937779,616937779,403,"Pair_313"
"TraesCS2D02G530100",1,"2D","",616938183,616941490,616938183,NA,"Pair_313"
"TraesCS2D02G530700",-1,"2D","",617071698,617073840,617073840,525,"Pair_314"
"TraesCS2D02G530900",1,"2D","",617074366,617078126,617074366,NA,"Pair_314"
"TraesCS2D02G531600",-1,"2D","DNA repair exonuclease family protein [Source: Projected from Oryza sativa (Os04g0635900)]",617390990,617396813,617396813,175,"Pair_315"
"TraesCS2D02G531700",1,"2D","",617396989,617399099,617396989,NA,"Pair_315"
"TraesCS2D02G546300",-1,"2D","Ribosomal L14 protein [Source:UniProtKB/TrEMBL;Acc:Q5R1X9]",622915434,622917378,622917378,395,"Pair_316"
"TraesCS2D02G546400",1,"2D","",622917774,622922075,622917774,NA,"Pair_316"
"TraesCS2D02G548400",-1,"2D","",624286221,624286718,624286718,821,"Pair_317"
"TraesCS2D02G548500",1,"2D","",624287540,624288838,624287540,NA,"Pair_317"
"TraesCS2D02G552800",-1,"2D","",627915707,627917754,627917754,151,"Pair_318"
"TraesCS2D02G552900",1,"2D","Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:W5BS15]",627917906,627920023,627917906,NA,"Pair_318"
"TraesCS2D02G570500",-1,"2D","",637522624,637523547,637523547,313,"Pair_319"
"TraesCS2D02G570600",1,"2D","",637523861,637524821,637523861,NA,"Pair_319"
"TraesCS2D02G570900",-1,"2D","",637631395,637634237,637634237,214,"Pair_320"
"TraesCS2D02G571000",1,"2D","Tubulin-folding cofactor B [Source:Projected from Arabidopsis thaliana (AT3G10220) UniProtKB/Swiss-Prot;Acc:Q67Z52]",637634452,637636785,637634452,NA,"Pair_320"
"TraesCS2D02G600300",-1,"2D","",651068017,651072034,651072034,310,"Pair_321"
"TraesCS2D02G600400",1,"2D","",651072345,651073072,651072345,NA,"Pair_321"
"TraesCS3A02G012500",-1,"3A","",9571506,9572518,9572518,688,"Pair_322"
"TraesCS3A02G012600",1,"3A","",9573207,9574175,9573207,NA,"Pair_322"
"TraesCS3A02G016600",-1,"3A","",10823802,10826285,10826285,969,"Pair_323"
"TraesCS3A02G016700",1,"3A","",10827255,10830719,10827255,NA,"Pair_323"
"TraesCS3A02G065400",-1,"3A","",38537133,38538345,38538345,266,"Pair_324"
"TraesCS3A02G065500",1,"3A","",38538612,38541295,38538612,NA,"Pair_324"
"TraesCS3A02G089900",-1,"3A","",57276120,57277429,57277429,382,"Pair_325"
"TraesCS3A02G090000",1,"3A","",57277812,57286023,57277812,NA,"Pair_325"
"TraesCS3A02G091400",-1,"3A","",57855684,57859751,57859751,205,"Pair_326"
"TraesCS3A02G091500",1,"3A","",57859957,57862704,57859957,NA,"Pair_326"
"TraesCS3A02G094800",-1,"3A","",60501708,60504356,60504356,534,"Pair_327"
"TraesCS3A02G094900",1,"3A","",60504891,60505932,60504891,NA,"Pair_327"
"TraesCS3A02G103600",-1,"3A","",67148999,67151710,67151710,243,"Pair_328"
"TraesCS3A02G103700",1,"3A","",67151954,67155932,67151954,NA,"Pair_328"
"TraesCS3A02G112000",-1,"3A","FACT complex subunit SSRP1 [Source:UniProtKB/TrEMBL;Acc:A0A1D5VMP3]",79396194,79400311,79400311,103,"Pair_329"
"TraesCS3A02G112100",1,"3A","",79400415,79402932,79400415,NA,"Pair_329"
"TraesCS3A02G131200",-1,"3A","",107755822,107757335,107757335,763,"Pair_330"
"TraesCS3A02G131300",1,"3A","",107758099,107758570,107758099,NA,"Pair_330"
"TraesCS3A02G136900",-1,"3A","",114421566,114422675,114422675,267,"Pair_331"
"TraesCS3A02G137000",1,"3A","Pentatricopeptide repeat-containing protein DOT4, chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G18750) UniProtKB/Swiss-Prot;Acc:Q9SN39]",114422943,114426191,114422943,NA,"Pair_331"
"TraesCS3A02G149100",-1,"3A","",134234662,134237289,134237289,429,"Pair_332"
"TraesCS3A02G149200",1,"3A","",134237719,134239435,134237719,NA,"Pair_332"
"TraesCS3A02G159400",-1,"3A","",159345301,159346831,159346831,207,"Pair_333"
"TraesCS3A02G159500",1,"3A","",159347039,159350022,159347039,NA,"Pair_333"
"TraesCS3A02G160800",-1,"3A","",161449857,161451045,161451045,213,"Pair_334"
"TraesCS3A02G160900",1,"3A","",161451259,161459742,161451259,NA,"Pair_334"
"TraesCS3A02G163100",-1,"3A","",165328563,165333369,165333369,337,"Pair_335"
"TraesCS3A02G163200",1,"3A","",165333707,165339378,165333707,NA,"Pair_335"
"TraesCS3A02G175500",-1,"3A","",195453879,195456628,195456628,148,"Pair_336"
"TraesCS3A02G175600",1,"3A","",195456777,195462174,195456777,NA,"Pair_336"
"TraesCS3A02G180400",-1,"3A","",208237786,208241049,208241049,243,"Pair_337"
"TraesCS3A02G180500",1,"3A","Mediator of RNA polymerase II transcription subunit 27 [Source:Projected from Arabidopsis thaliana (AT3G09180) UniProtKB/Swiss-Prot;Acc:Q8RWM3]",208241293,208245969,208241293,NA,"Pair_337"
"TraesCS3A02G223600",-1,"3A","Polypyrimidine tract-binding protein homolog 2 [Source:Projected from Arabidopsis thaliana (AT5G53180) UniProtKB/Swiss-Prot;Acc:Q9FGL9]",418754981,418759858,418759858,124,"Pair_338"
"TraesCS3A02G223700",1,"3A","",418759983,418768678,418759983,NA,"Pair_338"
"TraesCS3A02G231800",-1,"3A","",433408190,433408528,433408528,185,"Pair_339"
"TraesCS3A02G231900",1,"3A","",433408714,433410560,433408714,NA,"Pair_339"
"TraesCS3A02G236800",-1,"3A","Site-2 protease [Source:Projected from Arabidopsis thaliana (AT4G20310) UniProtKB/TrEMBL;Acc:A0A0F6SCX9]",442760989,442768386,442768386,152,"Pair_340"
"TraesCS3A02G236900",1,"3A","Arp2/3 complex 34 kDa subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D5V6L4]",442768539,442772936,442768539,NA,"Pair_340"
"TraesCS3A02G244200",-1,"3A","",457484692,457486924,457486924,194,"Pair_341"
"TraesCS3A02G244300",1,"3A","",457487119,457489144,457487119,NA,"Pair_341"
"TraesCS3A02G251700",-1,"3A","Probable magnesium transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D5V492]",471365103,471370917,471370917,146,"Pair_342"
"TraesCS3A02G251800",1,"3A","",471371064,471373793,471371064,NA,"Pair_342"
"TraesCS3A02G261500",-1,"3A","Reticulon-like protein [Source:UniProtKB/TrEMBL;Acc:A0A341S606]",484631723,484633291,484633291,835,"Pair_343"
"TraesCS3A02G261600",1,"3A","",484634127,484634414,484634127,NA,"Pair_343"
"TraesCS3A02G263600",-1,"3A","",487443317,487443724,487443724,421,"Pair_344"
"TraesCS3A02G263700",1,"3A","",487444146,487447816,487444146,NA,"Pair_344"
"TraesCS3A02G275600",-1,"3A","",505221578,505226419,505226419,234,"Pair_345"
"TraesCS3A02G275700",1,"3A","Nucleotidylyl transferase superfamily protein [Source:Projected from Arabidopsis thaliana (AT2G25840) UniProtKB/TrEMBL;Acc:F4ISP4]",505226654,505231809,505226654,NA,"Pair_345"
"TraesCS3A02G278400",-1,"3A","",508158022,508161914,508161914,172,"Pair_346"
"TraesCS3A02G278500",1,"3A","Protein farnesyltransferase subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A341RYP6]",508162087,508167331,508162087,NA,"Pair_346"
"TraesCS3A02G295700",-1,"3A","",529842655,529843519,529843519,156,"Pair_347"
"TraesCS3A02G295800",1,"3A","",529843676,529844527,529843676,NA,"Pair_347"
"TraesCS3A02G296400",-1,"3A","Ctr copper transporter family protein [Source: Projected from Oryza sativa (Os01g0770800)]",531078502,531079322,531079322,286,"Pair_348"
"TraesCS3A02G296500",1,"3A","ABC transporter I family member 10 [Source:Projected from Arabidopsis thaliana (AT4G33460) UniProtKB/Swiss-Prot;Acc:Q8H1R4]",531079609,531082353,531079609,NA,"Pair_348"
"TraesCS3A02G298000",-1,"3A","",532487297,532487725,532487725,528,"Pair_349"
"TraesCS3A02G298100",1,"3A","",532488254,532488691,532488254,NA,"Pair_349"
"TraesCS3A02G303000",-1,"3A","",537485381,537498089,537498089,126,"Pair_350"
"TraesCS3A02G303100",1,"3A","",537498216,537502104,537498216,NA,"Pair_350"
"TraesCS3A02G312900",-1,"3A","",552618622,552624496,552624496,388,"Pair_351"
"TraesCS3A02G313000",1,"3A","Nuclear pore complex protein NUP35 [Source:UniProtKB/TrEMBL;Acc:A0A1D5VHG7]",552624885,552630495,552624885,NA,"Pair_351"
"TraesCS3A02G320900",-1,"3A","Pectate lyase [Source:UniProtKB/TrEMBL;Acc:A0A1D5V8H2]",564345648,564346735,564346735,678,"Pair_352"
"TraesCS3A02G321000",1,"3A","Jacalin-related lectin 3 [Source:Projected from Arabidopsis thaliana (AT1G19715) UniProtKB/Swiss-Prot;Acc:F4HQX1]",564347414,564350096,564347414,NA,"Pair_352"
"TraesCS3A02G324400",-1,"3A","",569229177,569229890,569229890,181,"Pair_353"
"TraesCS3A02G324500",1,"3A","",569230072,569233258,569230072,NA,"Pair_353"
"TraesCS3A02G334800",-1,"3A","",581263654,581267045,581267045,107,"Pair_354"
"TraesCS3A02G334900",1,"3A","",581267153,581270703,581267153,NA,"Pair_354"
"TraesCS3A02G339400",-1,"3A","",586416655,586418076,586418076,307,"Pair_355"
"TraesCS3A02G339500",1,"3A","",586418384,586419964,586418384,NA,"Pair_355"
"TraesCS3A02G349800",-1,"3A","",598554866,598559624,598559624,412,"Pair_356"
"TraesCS3A02G349900",1,"3A","",598560037,598563793,598560037,NA,"Pair_356"
"TraesCS3A02G380800",-1,"3A","AUGMIN subunit 7 [Source:Projected from Arabidopsis thaliana (AT5G17620) UniProtKB/Swiss-Prot;Acc:Q0WTP1]",631281545,631284756,631284756,265,"Pair_357"
"TraesCS3A02G380900",1,"3A","",631285022,631299566,631285022,NA,"Pair_357"
"TraesCS3A02G394400",-1,"3A","",642031992,642034460,642034460,396,"Pair_358"
"TraesCS3A02G394500",1,"3A","",642034857,642040310,642034857,NA,"Pair_358"
"TraesCS3A02G415600",-1,"3A","",658743003,658743533,658743533,464,"Pair_359"
"TraesCS3A02G415700",1,"3A","",658743998,658750838,658743998,NA,"Pair_359"
"TraesCS3A02G417700",-1,"3A","Protein arginine methyltransferase NDUFAF7 [Source:UniProtKB/TrEMBL;Acc:A0A341S6Z7]",659940610,659948890,659948890,116,"Pair_360"
"TraesCS3A02G417800",1,"3A","",659949007,659949921,659949007,NA,"Pair_360"
"TraesCS3A02G419200",-1,"3A","",661471318,661473419,661473419,273,"Pair_361"
"TraesCS3A02G419300",1,"3A","",661473693,661475177,661473693,NA,"Pair_361"
"TraesCS3A02G429700",-1,"3A","",672550169,672551536,672551536,476,"Pair_362"
"TraesCS3A02G429800",1,"3A","",672552013,672556492,672552013,NA,"Pair_362"
"TraesCS3A02G431100",-1,"3A","",672909357,672909518,672909518,847,"Pair_363"
"TraesCS3A02G431300",1,"3A","",672910366,672910833,672910366,NA,"Pair_363"
"TraesCS3A02G431200",-1,"3A","",672909740,672910757,672910757,123,"Pair_364"
"TraesCS3A02G431400",1,"3A","",672910881,672911130,672910881,NA,"Pair_364"
"TraesCS3A02G502500",-1,"3A","",725796912,725797351,725797351,363,"Pair_365"
"TraesCS3A02G502600",1,"3A","",725797715,725798308,725797715,NA,"Pair_365"
"TraesCS3A02G516500",-1,"3A","",734003472,734004327,734004327,101,"Pair_366"
"TraesCS3A02G516600",1,"3A","",734004429,734008459,734004429,NA,"Pair_366"
"TraesCS3A02G536000",-1,"3A","",747404423,747409361,747409361,283,"Pair_367"
"TraesCS3A02G536100",1,"3A","",747409645,747423588,747409645,NA,"Pair_367"
"TraesCS3B02G025700",-1,"3B","",11113698,11127873,11127873,611,"Pair_368"
"TraesCS3B02G025800",1,"3B","",11128485,11129633,11128485,NA,"Pair_368"
"TraesCS3B02G026000",-1,"3B","",11229873,11230831,11230831,691,"Pair_369"
"TraesCS3B02G026100",1,"3B","",11231523,11232945,11231523,NA,"Pair_369"
"TraesCS3B02G068900",-1,"3B","",40908134,40910354,40910354,826,"Pair_370"
"TraesCS3B02G069000",1,"3B","",40911181,40912095,40911181,NA,"Pair_370"
"TraesCS3B02G078800",-1,"3B","",49857874,49858791,49858791,345,"Pair_371"
"TraesCS3B02G078900",1,"3B","",49859137,49861654,49859137,NA,"Pair_371"
"TraesCS3B02G106600",-1,"3B","",72314408,72318120,72318120,145,"Pair_372"
"TraesCS3B02G106700",1,"3B","",72318266,72321779,72318266,NA,"Pair_372"
"TraesCS3B02G121000",-1,"3B","",91426557,91429409,91429409,407,"Pair_373"
"TraesCS3B02G121100",1,"3B","",91429817,91433602,91429817,NA,"Pair_373"
