"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"AVESA.00001b.r3.2Ag0002353",-1,"2A","",403537644,403545446,403544835,163,"Pair_137"
"AVESA.00001b.r3.2Ag0002354",1,"2A","",403544999,403548573,403544999,NA,"Pair_137"
"AVESA.00001b.r3.2Ag0002358",-1,"2A","",404257088,404261725,404261725,300,"Pair_138"
"AVESA.00001b.r3.2Ag0002359",1,"2A","",404262026,404264755,404262026,NA,"Pair_138"
"AVESA.00001b.r3.2Ag0002403",-1,"2A","",407759477,407763263,407763263,211,"Pair_139"
"AVESA.00001b.r3.2Ag0002404",1,"2A","",407763475,407772363,407763475,NA,"Pair_139"
"AVESA.00001b.r3.2Ag0002421",-1,"2A","",409395828,409404544,409404544,288,"Pair_140"
"AVESA.00001b.r3.2Ag0002422",1,"2A","",409404833,409408695,409404833,NA,"Pair_140"
"AVESA.00001b.r3.2Ag0002497",-1,"2A","",417850287,417854619,417854619,237,"Pair_141"
"AVESA.00001b.r3.2Ag0002498",1,"2A","",417854857,417861695,417854857,NA,"Pair_141"
"AVESA.00001b.r3.2Ag0002608",-1,"2A","",428929462,428930964,428930964,305,"Pair_142"
"AVESA.00001b.r3.2Ag0002609",1,"2A","",428931270,428934910,428931270,NA,"Pair_142"
"AVESA.00001b.r3.2Ag0002710",-1,"2A","",440699959,440708459,440705736,155,"Pair_143"
"AVESA.00001b.r3.2Ag0002711",1,"2A","",440705892,440708052,440705892,NA,"Pair_143"
"AVESA.00001b.r3.2Ag0002710",-1,"2A","",440699959,440708459,440708459,140,"Pair_144"
"AVESA.00001b.r3.2Ag0002712",1,"2A","",440708600,440710165,440708600,NA,"Pair_144"
"AVESA.00001b.r3.2Ag0002784",-1,"2A","",445346671,445347948,445347948,956,"Pair_145"
"AVESA.00001b.r3.2Ag0002785",1,"2A","",445348905,445352098,445348905,NA,"Pair_145"
"AVESA.00001b.r3.2Cg0000028",-1,"2C","",3111858,3115214,3115214,151,"Pair_146"
"AVESA.00001b.r3.2Cg0000029",1,"2C","",3115366,3118721,3115366,NA,"Pair_146"
"AVESA.00001b.r3.2Cg0000062",-1,"2C","",6353496,6357253,6357253,238,"Pair_147"
"AVESA.00001b.r3.2Cg0000063",1,"2C","",6357492,6361712,6357492,NA,"Pair_147"
"AVESA.00001b.r3.2Cg0000095",-1,"2C","",8877272,8880902,8880902,247,"Pair_148"
"AVESA.00001b.r3.2Cg0000096",1,"2C","",8881150,8883494,8881150,NA,"Pair_148"
"AVESA.00001b.r3.2Cg0000118",-1,"2C","",10914333,10916456,10916456,276,"Pair_149"
"AVESA.00001b.r3.2Cg0000119",1,"2C","",10916733,10920695,10916733,NA,"Pair_149"
"AVESA.00001b.r3.2Cg0000125",-1,"2C","",11890395,11893605,11893605,165,"Pair_150"
"AVESA.00001b.r3.2Cg0000126",1,"2C","",11893771,11895674,11893771,NA,"Pair_150"
"AVESA.00001b.r3.2Cg0000195",-1,"2C","",19876896,19880076,19880076,179,"Pair_151"
"AVESA.00001b.r3.2Cg0000196",1,"2C","",19880256,19883972,19880256,NA,"Pair_151"
"AVESA.00001b.r3.2Cg0000274",-1,"2C","",29233235,29236392,29236392,212,"Pair_152"
"AVESA.00001b.r3.2Cg0000275",1,"2C","",29236605,29242044,29236605,NA,"Pair_152"
"AVESA.00001b.r3.2Cg0000458",-1,"2C","",71948797,71952604,71952604,119,"Pair_153"
"AVESA.00001b.r3.2Cg0000459",1,"2C","",71952724,71954423,71952724,NA,"Pair_153"
"AVESA.00001b.r3.2Cg0000640",-1,"2C","",104183508,104186650,104186650,157,"Pair_154"
"AVESA.00001b.r3.2Cg0000641",1,"2C","",104186808,104190071,104186808,NA,"Pair_154"
"AVESA.00001b.r3.2Cg0000644",-1,"2C","",104256911,104260105,104260105,306,"Pair_155"
"AVESA.00001b.r3.2Cg0000645",1,"2C","",104260412,104268314,104260412,NA,"Pair_155"
"AVESA.00001b.r3.2Cg0000684",-1,"2C","",111699574,111701962,111701962,254,"Pair_156"
"AVESA.00001b.r3.2Cg0000685",1,"2C","",111702217,111707033,111702217,NA,"Pair_156"
"AVESA.00001b.r3.2Cg0000734",-1,"2C","",123083471,123088429,123088429,104,"Pair_157"
"AVESA.00001b.r3.2Cg0000735",1,"2C","",123088534,123094763,123088534,NA,"Pair_157"
"AVESA.00001b.r3.2Cg0000792",-1,"2C","",138545791,138548289,138548289,759,"Pair_158"
"AVESA.00001b.r3.2Cg0000791",1,"2C","",138535907,138555904,138549049,NA,"Pair_158"
"AVESA.00001b.r3.2Cg0000800",-1,"2C","",140168264,140176323,140176323,201,"Pair_159"
"AVESA.00001b.r3.2Cg0000801",1,"2C","",140176525,140180926,140176525,NA,"Pair_159"
"AVESA.00001b.r3.2Cg0000817",-1,"2C","",144220445,144225683,144225683,251,"Pair_160"
"AVESA.00001b.r3.2Cg0000818",1,"2C","",144225935,144228710,144225935,NA,"Pair_160"
"AVESA.00001b.r3.2Cg0000829",-1,"2C","",146930629,146938513,146938513,129,"Pair_161"
"AVESA.00001b.r3.2Cg0000830",1,"2C","",146938643,146941752,146938643,NA,"Pair_161"
"AVESA.00001b.r3.2Cg0001129",-1,"2C","",263488056,263493697,263493697,655,"Pair_162"
"AVESA.00001b.r3.2Cg0001130",1,"2C","",263494353,263496963,263494353,NA,"Pair_162"
"AVESA.00001b.r3.2Cg0001218",-1,"2C","",310623952,310626641,310626641,608,"Pair_163"
"AVESA.00001b.r3.2Cg0001219",1,"2C","",310627250,310630220,310627250,NA,"Pair_163"
"AVESA.00001b.r3.2Cg0001350",-1,"2C","",348966214,348972042,348972042,141,"Pair_164"
"AVESA.00001b.r3.2Cg0001351",1,"2C","",348972184,348976996,348972184,NA,"Pair_164"
"AVESA.00001b.r3.2Cg0001364",-1,"2C","",352643831,352647161,352647161,193,"Pair_165"
"AVESA.00001b.r3.2Cg0001365",1,"2C","",352647355,352650108,352647355,NA,"Pair_165"
"AVESA.00001b.r3.2Cg0001368",-1,"2C","",352755034,352762645,352762645,178,"Pair_166"
"AVESA.00001b.r3.2Cg0001369",1,"2C","",352762824,352772707,352762824,NA,"Pair_166"
"AVESA.00001b.r3.2Cg0001459",-1,"2C","",372763763,372768723,372768723,215,"Pair_167"
"AVESA.00001b.r3.2Cg0001460",1,"2C","",372768939,372777499,372768939,NA,"Pair_167"
"AVESA.00001b.r3.2Cg0001639",-1,"2C","",403881035,403887042,403886040,227,"Pair_168"
"AVESA.00001b.r3.2Cg0001640",1,"2C","",403886268,403887206,403886268,NA,"Pair_168"
"AVESA.00001b.r3.2Cg0001665",-1,"2C","",407726907,407729298,407729298,231,"Pair_169"
"AVESA.00001b.r3.2Cg0001666",1,"2C","",407729530,407735475,407729530,NA,"Pair_169"
"AVESA.00001b.r3.2Cg0001788",-1,"2C","",431242798,431246966,431246966,340,"Pair_170"
"AVESA.00001b.r3.2Cg0001789",1,"2C","",431247307,431250984,431247307,NA,"Pair_170"
"AVESA.00001b.r3.2Cg0001820",-1,"2C","",435422746,435426477,435426477,718,"Pair_171"
"AVESA.00001b.r3.2Cg0001821",1,"2C","",435427196,435432819,435427196,NA,"Pair_171"
"AVESA.00001b.r3.2Cg0001919",-1,"2C","",453169162,453175075,453175075,148,"Pair_172"
"AVESA.00001b.r3.2Cg0001920",1,"2C","",453175224,453177511,453175224,NA,"Pair_172"
"AVESA.00001b.r3.2Cg0002018",-1,"2C","",468055140,468059453,468059453,239,"Pair_173"
"AVESA.00001b.r3.2Cg0002019",1,"2C","",468059693,468062702,468059693,NA,"Pair_173"
"AVESA.00001b.r3.2Cg0002170",-1,"2C","",491067885,491071392,491071392,425,"Pair_174"
"AVESA.00001b.r3.2Cg0002171",1,"2C","",491071818,491077443,491071818,NA,"Pair_174"
"AVESA.00001b.r3.2Cg0002241",-1,"2C","",498421114,498427227,498427227,100,"Pair_175"
"AVESA.00001b.r3.2Cg0002240",1,"2C","",498419189,498431111,498427328,NA,"Pair_175"
"AVESA.00001b.r3.2Cg0002265",-1,"2C","",500449710,500452389,500452389,428,"Pair_176"
"AVESA.00001b.r3.2Cg0002266",1,"2C","",500452818,500455458,500452818,NA,"Pair_176"
"AVESA.00001b.r3.2Cg0002308",-1,"2C","",505334949,505339482,505339482,176,"Pair_177"
"AVESA.00001b.r3.2Cg0002309",1,"2C","",505339659,505345757,505339659,NA,"Pair_177"
"AVESA.00001b.r3.2Cg0002452",-1,"2C","",517385479,517387317,517387317,107,"Pair_178"
"AVESA.00001b.r3.2Cg0002453",1,"2C","",517387425,517393773,517387425,NA,"Pair_178"
"AVESA.00001b.r3.2Cg0002489",-1,"2C","",519954912,519960792,519960792,339,"Pair_179"
"AVESA.00001b.r3.2Cg0002490",1,"2C","",519961132,519967125,519961132,NA,"Pair_179"
"AVESA.00001b.r3.2Cg0002496",-1,"2C","",520182509,520187666,520187666,389,"Pair_180"
"AVESA.00001b.r3.2Cg0002497",1,"2C","",520188056,520192237,520188056,NA,"Pair_180"
"AVESA.00001b.r3.2Cg0002640",-1,"2C","",532479273,532484236,532484236,153,"Pair_181"
"AVESA.00001b.r3.2Cg0002641",1,"2C","",532484390,532488510,532484390,NA,"Pair_181"
"AVESA.00001b.r3.2Cg0002664",-1,"2C","",533957473,533959054,533959054,872,"Pair_182"
"AVESA.00001b.r3.2Cg0002665",1,"2C","",533959927,533967190,533959927,NA,"Pair_182"
"AVESA.00001b.r3.2Cg0002729",-1,"2C","",537358579,537367849,537366139,904,"Pair_183"
"AVESA.00001b.r3.2Cg0002730",1,"2C","",537367044,537370974,537367044,NA,"Pair_183"
"AVESA.00001b.r3.2Cg0002749",-1,"2C","",538356549,538360005,538360005,280,"Pair_184"
"AVESA.00001b.r3.2Cg0002750",1,"2C","",538360286,538362417,538360286,NA,"Pair_184"
"AVESA.00001b.r3.2Cg0002854",-1,"2C","",544185098,544190234,544190234,298,"Pair_185"
"AVESA.00001b.r3.2Cg0002855",1,"2C","",544190533,544192934,544190533,NA,"Pair_185"
"AVESA.00001b.r3.2Cg0002868",-1,"2C","",544787578,544793551,544793551,155,"Pair_186"
"AVESA.00001b.r3.2Cg0002869",1,"2C","",544793707,544803413,544793707,NA,"Pair_186"
"AVESA.00001b.r3.2Cg0002871",-1,"2C","",544799599,544803364,544803364,519,"Pair_187"
"AVESA.00001b.r3.2Cg0002872",1,"2C","",544803884,544810516,544803884,NA,"Pair_187"
"AVESA.00001b.r3.2Cg0002901",-1,"2C","",546668066,546670508,546670508,169,"Pair_188"
"AVESA.00001b.r3.2Cg0002902",1,"2C","",546670678,546681144,546670678,NA,"Pair_188"
"AVESA.00001b.r3.2Cg0003061",-1,"2C","",559367087,559374402,559374402,107,"Pair_189"
"AVESA.00001b.r3.2Cg0003062",1,"2C","",559374510,559379100,559374510,NA,"Pair_189"
"AVESA.00001b.r3.2Dg0000016",-1,"2D","",2040790,2051408,2051408,833,"Pair_190"
"AVESA.00001b.r3.2Dg0000018",1,"2D","",2052242,2055146,2052242,NA,"Pair_190"
"AVESA.00001b.r3.2Dg0000049",-1,"2D","",5556280,5566891,5566891,298,"Pair_191"
"AVESA.00001b.r3.2Dg0000050",1,"2D","",5567190,5571366,5567190,NA,"Pair_191"
"AVESA.00001b.r3.2Dg0000065",-1,"2D","",7272028,7279325,7279325,621,"Pair_192"
"AVESA.00001b.r3.2Dg0000066",1,"2D","",7279947,7287555,7279947,NA,"Pair_192"
"AVESA.00001b.r3.2Dg0000155",-1,"2D","",18450906,18452980,18452980,684,"Pair_193"
"AVESA.00001b.r3.2Dg0000156",1,"2D","",18453665,18456795,18453665,NA,"Pair_193"
"AVESA.00001b.r3.2Dg0000281",-1,"2D","",31029927,31030667,31030667,209,"Pair_194"
"AVESA.00001b.r3.2Dg0000282",1,"2D","",31030877,31034421,31030877,NA,"Pair_194"
"AVESA.00001b.r3.2Dg0000505",-1,"2D","",51825275,51830626,51830626,198,"Pair_195"
"AVESA.00001b.r3.2Dg0000506",1,"2D","",51830825,51834759,51830825,NA,"Pair_195"
"AVESA.00001b.r3.2Dg0000750",-1,"2D","",69007064,69010643,69010643,232,"Pair_196"
"AVESA.00001b.r3.2Dg0000751",1,"2D","",69010876,69017676,69010876,NA,"Pair_196"
"AVESA.00001b.r3.2Dg0000831",-1,"2D","",76391421,76393190,76393190,248,"Pair_197"
"AVESA.00001b.r3.2Dg0000832",1,"2D","",76393439,76398664,76393439,NA,"Pair_197"
"AVESA.00001b.r3.2Dg0000882",-1,"2D","",82641097,82655312,82655312,180,"Pair_198"
"AVESA.00001b.r3.2Dg0000883",1,"2D","",82655493,82660428,82655493,NA,"Pair_198"
"AVESA.00001b.r3.2Dg0000942",-1,"2D","",87437521,87440578,87440578,194,"Pair_199"
"AVESA.00001b.r3.2Dg0000943",1,"2D","",87440357,87444890,87440773,NA,"Pair_199"
"AVESA.00001b.r3.2Dg0001153",-1,"2D","",117229009,117231957,117231957,190,"Pair_200"
"AVESA.00001b.r3.2Dg0001154",1,"2D","",117232148,117242227,117232148,NA,"Pair_200"
"AVESA.00001b.r3.2Dg0001217",-1,"2D","",127759400,127763247,127763247,318,"Pair_201"
"AVESA.00001b.r3.2Dg0001218",1,"2D","",127763566,127766441,127763566,NA,"Pair_201"
"AVESA.00001b.r3.2Dg0001338",-1,"2D","",137817748,137822108,137822108,200,"Pair_202"
"AVESA.00001b.r3.2Dg0001339",1,"2D","",137822309,137825799,137822309,NA,"Pair_202"
"AVESA.00001b.r3.2Dg0001355",-1,"2D","",138375067,138375904,138375904,962,"Pair_203"
"AVESA.00001b.r3.2Dg0001356",1,"2D","",138376867,138379970,138376867,NA,"Pair_203"
"AVESA.00001b.r3.2Dg0001357",-1,"2D","",138441006,138441846,138441846,961,"Pair_204"
"AVESA.00001b.r3.2Dg0001358",1,"2D","",138442808,138445956,138442808,NA,"Pair_204"
"AVESA.00001b.r3.2Dg0001363",-1,"2D","",138880622,138883810,138883810,269,"Pair_205"
"AVESA.00001b.r3.2Dg0001364",1,"2D","",138884080,138889897,138884080,NA,"Pair_205"
"AVESA.00001b.r3.2Dg0001439",-1,"2D","",143830012,143833737,143833737,104,"Pair_206"
"AVESA.00001b.r3.2Dg0001440",1,"2D","",143833842,143837418,143833842,NA,"Pair_206"
"AVESA.00001b.r3.2Dg0001447",-1,"2D","",144403684,144409015,144409015,111,"Pair_207"
"AVESA.00001b.r3.2Dg0001448",1,"2D","",144409127,144413590,144409127,NA,"Pair_207"
"AVESA.00001b.r3.2Dg0001514",-1,"2D","",148833976,148840032,148840032,148,"Pair_208"
"AVESA.00001b.r3.2Dg0001515",1,"2D","",148840181,148845735,148840181,NA,"Pair_208"
"AVESA.00001b.r3.2Dg0001655",-1,"2D","",156787475,156790718,156790718,235,"Pair_209"
"AVESA.00001b.r3.2Dg0001656",1,"2D","",156790954,156806853,156790954,NA,"Pair_209"
"AVESA.00001b.r3.2Dg0001668",-1,"2D","",157701756,157704842,157704842,214,"Pair_210"
"AVESA.00001b.r3.2Dg0001669",1,"2D","",157704260,157711796,157705057,NA,"Pair_210"
"AVESA.00001b.r3.2Dg0001812",-1,"2D","",168398057,168400826,168400826,123,"Pair_211"
"AVESA.00001b.r3.2Dg0001813",1,"2D","",168400950,168406244,168400950,NA,"Pair_211"
"AVESA.00001b.r3.2Dg0001860",-1,"2D","",171521682,171525613,171525613,566,"Pair_212"
"AVESA.00001b.r3.2Dg0001861",1,"2D","",171526180,171532284,171526180,NA,"Pair_212"
"AVESA.00001b.r3.2Dg0001874",-1,"2D","",172285778,172289614,172289614,160,"Pair_213"
"AVESA.00001b.r3.2Dg0001875",1,"2D","",172289775,172293574,172289775,NA,"Pair_213"
"AVESA.00001b.r3.2Dg0001907",-1,"2D","",173910689,173912921,173912921,188,"Pair_214"
"AVESA.00001b.r3.2Dg0001908",1,"2D","",173913110,173915404,173913110,NA,"Pair_214"
"AVESA.00001b.r3.2Dg0001986",-1,"2D","",177186674,177190217,177190217,223,"Pair_215"
"AVESA.00001b.r3.2Dg0001987",1,"2D","",177190441,177192526,177190441,NA,"Pair_215"
"AVESA.00001b.r3.2Dg0002122",-1,"2D","",184179370,184186478,184186478,290,"Pair_216"
"AVESA.00001b.r3.2Dg0002123",1,"2D","",184186769,184190170,184186769,NA,"Pair_216"
"AVESA.00001b.r3.2Dg0002132",-1,"2D","",184663672,184666186,184666186,175,"Pair_217"
"AVESA.00001b.r3.2Dg0002133",1,"2D","",184666362,184675705,184666362,NA,"Pair_217"
"AVESA.00001b.r3.2Dg0002192",-1,"2D","",189475506,189477220,189477220,425,"Pair_218"
"AVESA.00001b.r3.2Dg0002193",1,"2D","",189477646,189484904,189477646,NA,"Pair_218"
"AVESA.00001b.r3.2Dg0002278",-1,"2D","",194792517,194800549,194800046,153,"Pair_219"
"AVESA.00001b.r3.2Dg0002279",1,"2D","",194800200,194803807,194800200,NA,"Pair_219"
"AVESA.00001b.r3.2Dg0002376",-1,"2D","",203592676,203594874,203594874,438,"Pair_220"
"AVESA.00001b.r3.2Dg0002377",1,"2D","",203595313,203601920,203595313,NA,"Pair_220"
"AVESA.00001b.r3.2Dg0002459",-1,"2D","",214591870,214595327,214595327,427,"Pair_221"
"AVESA.00001b.r3.2Dg0002460",1,"2D","",214595755,214600592,214595755,NA,"Pair_221"
"AVESA.00001b.r3.2Dg0002498",-1,"2D","",219126954,219132115,219132115,114,"Pair_222"
"AVESA.00001b.r3.2Dg0002499",1,"2D","",219132230,219133540,219132230,NA,"Pair_222"
"AVESA.00001b.r3.2Dg0002613",-1,"2D","",233022556,233025578,233025578,146,"Pair_223"
"AVESA.00001b.r3.2Dg0002614",1,"2D","",233025725,233028669,233025725,NA,"Pair_223"
"AVESA.00001b.r3.2Dg0002674",-1,"2D","",239877651,239882526,239882526,836,"Pair_224"
"AVESA.00001b.r3.2Dg0002675",1,"2D","",239883363,239893746,239883363,NA,"Pair_224"
"AVESA.00001b.r3.2Dg0002696",-1,"2D","",244516624,244522719,244522719,199,"Pair_225"
"AVESA.00001b.r3.2Dg0002697",1,"2D","",244522919,244527918,244522919,NA,"Pair_225"
"AVESA.00001b.r3.2Dg0002735",-1,"2D","",257411600,257415756,257415756,160,"Pair_226"
"AVESA.00001b.r3.2Dg0002736",1,"2D","",257415917,257418656,257415917,NA,"Pair_226"
"AVESA.00001b.r3.2Dg0002768",-1,"2D","",268360565,268364032,268364032,187,"Pair_227"
"AVESA.00001b.r3.2Dg0002769",1,"2D","",268364220,268371094,268364220,NA,"Pair_227"
"AVESA.00001b.r3.2Dg0002784",-1,"2D","",272132626,272137784,272137784,232,"Pair_228"
"AVESA.00001b.r3.2Dg0002785",1,"2D","",272138017,272140360,272138017,NA,"Pair_228"
"AVESA.00001b.r3.2Dg0002787",-1,"2D","",273929416,273944236,273944236,132,"Pair_229"
"AVESA.00001b.r3.2Dg0002788",1,"2D","",273944369,273947686,273944369,NA,"Pair_229"
"AVESA.00001b.r3.2Dg0003017",-1,"2D","",387502930,387507307,387507307,260,"Pair_230"
"AVESA.00001b.r3.2Dg0003018",1,"2D","",387507568,387511383,387507568,NA,"Pair_230"
"AVESA.00001b.r3.2Dg0003046",-1,"2D","",401913881,401916704,401916704,672,"Pair_231"
"AVESA.00001b.r3.2Dg0003047",1,"2D","",401917377,401921766,401917377,NA,"Pair_231"
"AVESA.00001b.r3.2Dg0003088",-1,"2D","",411660221,411662466,411662466,580,"Pair_232"
"AVESA.00001b.r3.2Dg0003089",1,"2D","",411660422,411665793,411663047,NA,"Pair_232"
"AVESA.00001b.r3.2Dg0003129",-1,"2D","",429349308,429352004,429352004,939,"Pair_233"
"AVESA.00001b.r3.2Dg0003130",1,"2D","",429352944,429355307,429352944,NA,"Pair_233"
"AVESA.00001b.r3.2Dg0003172",-1,"2D","",435357903,435361478,435361478,253,"Pair_234"
"AVESA.00001b.r3.2Dg0003173",1,"2D","",435361732,435365574,435361732,NA,"Pair_234"
"AVESA.00001b.r3.2Dg0003238",-1,"2D","",452416037,452424066,452424066,243,"Pair_235"
"AVESA.00001b.r3.2Dg0003239",1,"2D","",452424310,452433692,452424310,NA,"Pair_235"
"AVESA.00001b.r3.2Dg0003338",-1,"2D","",468960449,468968752,468968752,804,"Pair_236"
"AVESA.00001b.r3.2Dg0003339",1,"2D","",468969557,468972062,468969557,NA,"Pair_236"
"AVESA.00001b.r3.2Dg0003514",-1,"2D","",498140898,498143304,498143304,175,"Pair_237"
"AVESA.00001b.r3.2Dg0003515",1,"2D","",498143480,498153604,498143480,NA,"Pair_237"
"AVESA.00001b.r3.2Dg0003606",-1,"2D","",509270850,509292309,509290734,278,"Pair_238"
"AVESA.00001b.r3.2Dg0003608",1,"2D","",509291013,509292558,509291013,NA,"Pair_238"
"AVESA.00001b.r3.3Ag0000023",-1,"3A","",3019604,3023170,3023170,246,"Pair_239"
"AVESA.00001b.r3.3Ag0000024",1,"3A","",3022866,3058001,3023417,NA,"Pair_239"
"AVESA.00001b.r3.3Ag0000093",-1,"3A","",11335790,11339696,11339696,282,"Pair_240"
"AVESA.00001b.r3.3Ag0000094",1,"3A","",11339979,11344440,11339979,NA,"Pair_240"
"AVESA.00001b.r3.3Ag0000254",-1,"3A","",25484990,25488978,25488978,412,"Pair_241"
"AVESA.00001b.r3.3Ag0000253",1,"3A","",25484564,25492678,25489391,NA,"Pair_241"
"AVESA.00001b.r3.3Ag0000257",-1,"3A","",25509336,25512239,25512239,359,"Pair_242"
"AVESA.00001b.r3.3Ag0000256",1,"3A","",25508560,25515300,25512599,NA,"Pair_242"
"AVESA.00001b.r3.3Ag0000395",-1,"3A","",37909601,37912356,37912356,221,"Pair_243"
"AVESA.00001b.r3.3Ag0000394",1,"3A","",37906766,37915101,37912578,NA,"Pair_243"
"AVESA.00001b.r3.3Ag0000602",-1,"3A","",53718235,53723695,53723695,170,"Pair_244"
"AVESA.00001b.r3.3Ag0000603",1,"3A","",53723866,53731479,53723866,NA,"Pair_244"
"AVESA.00001b.r3.3Ag0000654",-1,"3A","",58325570,58331981,58331981,485,"Pair_245"
"AVESA.00001b.r3.3Ag0000655",1,"3A","",58332467,58335674,58332467,NA,"Pair_245"
"AVESA.00001b.r3.3Ag0000711",-1,"3A","",62863241,62864912,62864912,260,"Pair_246"
"AVESA.00001b.r3.3Ag0000712",1,"3A","",62865173,62869095,62865173,NA,"Pair_246"
"AVESA.00001b.r3.3Ag0000782",-1,"3A","",70393739,70397347,70397347,128,"Pair_247"
"AVESA.00001b.r3.3Ag0000783",1,"3A","",70397099,70403838,70397476,NA,"Pair_247"
"AVESA.00001b.r3.3Ag0000803",-1,"3A","",72638574,72642006,72642006,113,"Pair_248"
"AVESA.00001b.r3.3Ag0000804",1,"3A","",72642120,72656207,72642120,NA,"Pair_248"
"AVESA.00001b.r3.3Ag0000942",-1,"3A","",92632908,92638430,92638233,165,"Pair_249"
"AVESA.00001b.r3.3Ag0000943",1,"3A","",92638399,92645983,92638399,NA,"Pair_249"
"AVESA.00001b.r3.3Ag0000956",-1,"3A","",95042739,95043948,95043948,142,"Pair_250"
"AVESA.00001b.r3.3Ag0000957",1,"3A","",95044091,95054011,95044091,NA,"Pair_250"
"AVESA.00001b.r3.3Ag0001033",-1,"3A","",104656849,104661583,104661583,192,"Pair_251"
"AVESA.00001b.r3.3Ag0001034",1,"3A","",104661776,104671574,104661776,NA,"Pair_251"
"AVESA.00001b.r3.3Ag0001202",-1,"3A","",157530601,157536447,157536447,407,"Pair_252"
"AVESA.00001b.r3.3Ag0001203",1,"3A","",157536855,157540588,157536855,NA,"Pair_252"
"AVESA.00001b.r3.3Ag0001655",-1,"3A","",350346113,350349158,350349158,216,"Pair_253"
"AVESA.00001b.r3.3Ag0001656",1,"3A","",350349375,350351839,350349375,NA,"Pair_253"
"AVESA.00001b.r3.3Ag0001741",-1,"3A","",367669571,367674361,367674361,110,"Pair_254"
"AVESA.00001b.r3.3Ag0001742",1,"3A","",367674472,367678883,367674472,NA,"Pair_254"
"AVESA.00001b.r3.3Ag0001756",-1,"3A","",370069885,370071707,370071707,355,"Pair_255"
"AVESA.00001b.r3.3Ag0001757",1,"3A","",370072063,370076779,370072063,NA,"Pair_255"
"AVESA.00001b.r3.3Ag0001868",-1,"3A","",383967473,383973558,383973558,209,"Pair_256"
"AVESA.00001b.r3.3Ag0001869",1,"3A","",383973768,383978218,383973768,NA,"Pair_256"
"AVESA.00001b.r3.3Ag0002028",-1,"3A","",402552531,402557671,402557671,388,"Pair_257"
"AVESA.00001b.r3.3Ag0002029",1,"3A","",402558060,402562147,402558060,NA,"Pair_257"
"AVESA.00001b.r3.3Ag0002104",-1,"3A","",408342891,408347915,408347915,117,"Pair_258"
"AVESA.00001b.r3.3Ag0002105",1,"3A","",408348033,408351038,408348033,NA,"Pair_258"
"AVESA.00001b.r3.3Ag0002211",-1,"3A","",417744812,417749972,417749972,163,"Pair_259"
"AVESA.00001b.r3.3Ag0002212",1,"3A","",417750136,417756277,417750136,NA,"Pair_259"
"AVESA.00001b.r3.3Cg0000081",-1,"3C","",5545110,5549145,5549145,476,"Pair_260"
"AVESA.00001b.r3.3Cg0000082",1,"3C","",5549622,5560584,5549622,NA,"Pair_260"
"AVESA.00001b.r3.3Cg0000128",-1,"3C","",7931797,7936052,7936052,907,"Pair_261"
"AVESA.00001b.r3.3Cg0000129",1,"3C","",7936960,7943657,7936960,NA,"Pair_261"
"AVESA.00001b.r3.3Cg0000259",-1,"3C","",17044139,17048443,17048443,903,"Pair_262"
"AVESA.00001b.r3.3Cg0000258",1,"3C","",17043728,17052066,17049347,NA,"Pair_262"
"AVESA.00001b.r3.3Cg0000535",-1,"3C","",47735964,47744670,47744670,991,"Pair_263"
"AVESA.00001b.r3.3Cg0000536",1,"3C","",47745662,47753266,47745662,NA,"Pair_263"
"AVESA.00001b.r3.3Cg0000555",-1,"3C","",49466751,49472550,49472550,168,"Pair_264"
"AVESA.00001b.r3.3Cg0000556",1,"3C","",49472719,49480770,49472719,NA,"Pair_264"
"AVESA.00001b.r3.3Cg0000571",-1,"3C","",54517801,54522112,54522112,194,"Pair_265"
"AVESA.00001b.r3.3Cg0000572",1,"3C","",54522307,54525010,54522307,NA,"Pair_265"
"AVESA.00001b.r3.3Cg0000592",-1,"3C","",56404446,56408154,56408154,333,"Pair_266"
"AVESA.00001b.r3.3Cg0000591",1,"3C","",56403619,56410294,56408488,NA,"Pair_266"
"AVESA.00001b.r3.3Cg0000860",-1,"3C","",100068488,100070989,100070989,181,"Pair_267"
"AVESA.00001b.r3.3Cg0000861",1,"3C","",100071171,100073538,100071171,NA,"Pair_267"
"AVESA.00001b.r3.3Cg0000912",-1,"3C","",111485099,111488756,111488756,398,"Pair_268"
"AVESA.00001b.r3.3Cg0000913",1,"3C","",111489155,111494481,111489155,NA,"Pair_268"
"AVESA.00001b.r3.3Cg0001000",-1,"3C","",136644062,136646905,136646905,318,"Pair_269"
"AVESA.00001b.r3.3Cg0001001",1,"3C","",136647224,136662456,136647224,NA,"Pair_269"
"AVESA.00001b.r3.3Cg0001037",-1,"3C","",150085908,150091805,150091805,779,"Pair_270"
"AVESA.00001b.r3.3Cg0001038",1,"3C","",150092585,150096407,150092585,NA,"Pair_270"
"AVESA.00001b.r3.3Cg0001180",-1,"3C","",212460428,212465307,212465307,343,"Pair_271"
"AVESA.00001b.r3.3Cg0001181",1,"3C","",212465651,212472126,212465651,NA,"Pair_271"
"AVESA.00001b.r3.3Cg0001223",-1,"3C","",237493256,237497906,237497906,283,"Pair_272"
"AVESA.00001b.r3.3Cg0001224",1,"3C","",237498190,237500802,237498190,NA,"Pair_272"
"AVESA.00001b.r3.3Cg0001267",-1,"3C","",256681478,256686296,256686296,606,"Pair_273"
