"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"A03p039830.1_BraROA",1,"A03","",16576349,16577875,16576349,NA,"Pair_482"
"A03g504680.1_BraROA",-1,"A03","",16691647,16694328,16694328,555,"Pair_483"
"A03p040050.1_BraROA",1,"A03","",16694884,16697011,16694884,NA,"Pair_483"
"A03p041790.1_BraROA",-1,"A03","",17453823,17455426,17455426,514,"Pair_484"
"A03p041800.1_BraROA",1,"A03","JB67 [Source:Projected from Arabidopsis thaliana (AT3G15850) UniProtKB/TrEMBL;Acc:A0A178VBZ6]",17455941,17457597,17455941,NA,"Pair_484"
"A03p041920.1_BraROA",-1,"A03","",17545199,17547693,17547693,682,"Pair_485"
"A03p041930.1_BraROA",1,"A03","",17548376,17550391,17548376,NA,"Pair_485"
"A03p041990.1_BraROA",-1,"A03","",17578532,17579056,17579056,157,"Pair_486"
"A03p042040.1_BraROA",1,"A03","",17579214,17583444,17579214,NA,"Pair_486"
"A03p042310.1_BraROA",-1,"A03","",17727910,17728971,17728971,526,"Pair_487"
"A03p042320.1_BraROA",1,"A03","",17729498,17730336,17729498,NA,"Pair_487"
"A03p042410.1_BraROA",-1,"A03","",17762623,17763534,17763534,373,"Pair_488"
"A03p042420.1_BraROA",1,"A03","",17763908,17764750,17763908,NA,"Pair_488"
"A03p042560.1_BraROA",-1,"A03","",17800176,17801607,17801607,891,"Pair_489"
"A03p042570.1_BraROA",1,"A03","",17802499,17804380,17802499,NA,"Pair_489"
"A03p042620.1_BraROA",-1,"A03","",17813021,17814852,17814852,714,"Pair_490"
"A03p042670.1_BraROA",1,"A03","Ca2+-activated RelA/spot-like protein [Source:Projected from Arabidopsis thaliana (AT3G17470) UniProtKB/TrEMBL;Acc:A0A1I9LR76]",17815567,17818180,17815567,NA,"Pair_490"
"A03p042810.1_BraROA",-1,"A03","",17894042,17901204,17901204,134,"Pair_491"
"A03p042830.1_BraROA",1,"A03","",17901339,17902510,17901339,NA,"Pair_491"
"A03p042910.1_BraROA",-1,"A03","",17908559,17910034,17910034,813,"Pair_492"
"A03g505010.1_BraROA",1,"A03","",17910848,17911350,17910848,NA,"Pair_492"
"A03g505080.1_BraROA",-1,"A03","",18061735,18065245,18065245,809,"Pair_493"
"A03g505090.1_BraROA",1,"A03","",18066055,18069172,18066055,NA,"Pair_493"
"A03p043300.1_BraROA",-1,"A03","",18121160,18124181,18124181,970,"Pair_494"
"A03p043320.1_BraROA",1,"A03","S-acyltransferase [Source:Projected from Arabidopsis thaliana (AT3G18620) UniProtKB/TrEMBL;Acc:A0A178V949]",18125152,18126871,18125152,NA,"Pair_494"
"A03p043570.1_BraROA",-1,"A03","Pollen-specific leucine-rich repeat extensin-like protein 1 [Source:Projected from Arabidopsis thaliana (AT3G19020) UniProtKB/Swiss-Prot;Acc:Q9LJ64]",18228149,18231238,18231238,647,"Pair_495"
"A03p043580.1_BraROA",1,"A03","",18231886,18233462,18231886,NA,"Pair_495"
"A03p044760.1_BraROA",-1,"A03","",18700536,18702269,18702269,686,"Pair_496"
"A03p044780.1_BraROA",1,"A03","",18702956,18703340,18702956,NA,"Pair_496"
"A03p044820.1_BraROA",-1,"A03","",18718504,18720886,18720886,419,"Pair_497"
"A03p044830.1_BraROA",1,"A03","",18721306,18723023,18721306,NA,"Pair_497"
"A03p045680.1_BraROA",-1,"A03","Late embryogenesis abundant protein 32 [Source:Projected from Arabidopsis thaliana (AT3G22500) UniProtKB/Swiss-Prot;Acc:Q9LJ95]",19195160,19196099,19196099,161,"Pair_498"
"A03g505390.1_BraROA",1,"A03","",19196261,19196727,19196261,NA,"Pair_498"
"A03p043650.1_BraROA",-1,"A03","",19271396,19272118,19272118,515,"Pair_499"
"A03g505400.1_BraROA",1,"A03","",19272634,19273359,19272634,NA,"Pair_499"
"A03p045950.1_BraROA",-1,"A03","",19317039,19318697,19318697,563,"Pair_500"
"A03g505410.1_BraROA",1,"A03","",19319261,19322505,19319261,NA,"Pair_500"
"A03p052240.1_BraROA",-1,"A03","",20180316,20181488,20181488,522,"Pair_501"
"A03g505720.1_BraROA",1,"A03","",20182011,20184079,20182011,NA,"Pair_501"
"A03p052210.1_BraROA",-1,"A03","",20188873,20190223,20190223,732,"Pair_502"
"A03p052200.1_BraROA",1,"A03","General transcription factor group E6 [Source:Projected from Arabidopsis thaliana (AT3G52280) UniProtKB/TrEMBL;Acc:F4J6V6]",20190956,20192747,20190956,NA,"Pair_502"
"A03p052120.1_BraROA",-1,"A03","",20217595,20218553,20218553,221,"Pair_503"
"A03g505730.1_BraROA",1,"A03","",20218775,20219231,20218775,NA,"Pair_503"
"A03p052100.1_BraROA",-1,"A03","",20222750,20225863,20225863,401,"Pair_504"
"A03p052090.1_BraROA",1,"A03","",20226265,20227192,20226265,NA,"Pair_504"
"A03g505740.1_BraROA",-1,"A03","",20278067,20283870,20283870,591,"Pair_505"
"A03p051970.1_BraROA",1,"A03","",20284462,20288813,20284462,NA,"Pair_505"
"A03p051170.1_BraROA",-1,"A03","",20641072,20642321,20642321,652,"Pair_506"
"A03p051160.1_BraROA",1,"A03","SNF1-related protein kinase 2.2 [Source:Projected from Arabidopsis thaliana (AT3G50500) UniProtKB/TrEMBL;Acc:F4J0N1]",20642974,20644764,20642974,NA,"Pair_506"
"A03g505830.1_BraROA",-1,"A03","",20815103,20816379,20816379,628,"Pair_507"
"A03p048650.1_BraROA",1,"A03","",20817008,20817422,20817008,NA,"Pair_507"
"A03p048820.1_BraROA",-1,"A03","",20867654,20870661,20870661,887,"Pair_508"
"A03p048830.1_BraROA",1,"A03","",20871549,20873343,20871549,NA,"Pair_508"
"A03p049240.1_BraROA",-1,"A03","",21076768,21077507,21077507,597,"Pair_509"
"A03p049250.1_BraROA",1,"A03","",21078105,21082297,21078105,NA,"Pair_509"
"A03g505940.1_BraROA",-1,"A03","",21221472,21222813,21222813,894,"Pair_510"
"A03p049530.1_BraROA",1,"A03","",21223708,21224266,21223708,NA,"Pair_510"
"A03p049560.1_BraROA",-1,"A03","",21237895,21240129,21240129,913,"Pair_511"
"A03p049570.1_BraROA",1,"A03","Chaperone protein dnaJ C76, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G23240) UniProtKB/Swiss-Prot;Acc:Q9FMX6]",21241043,21242935,21241043,NA,"Pair_511"
"A03p049960.1_BraROA",-1,"A03","",21457499,21463709,21463709,519,"Pair_512"
"A03p049970.1_BraROA",1,"A03","Cleavage stimulation factor subunit 50 [Source:Projected from Arabidopsis thaliana (AT5G60940) UniProtKB/Swiss-Prot;Acc:Q8L4J2]",21464229,21466682,21464229,NA,"Pair_512"
"A03p049990.1_BraROA",-1,"A03","PNM1 [Source:Projected from Arabidopsis thaliana (AT5G60960) UniProtKB/TrEMBL;Acc:A0A178U8V9]",21468138,21469688,21469688,702,"Pair_513"
"A03p050000.1_BraROA",1,"A03","",21470391,21471800,21470391,NA,"Pair_513"
"A03p050600.1_BraROA",-1,"A03","",21739843,21742158,21742158,407,"Pair_514"
"A03p050610.1_BraROA",1,"A03","ATP-dependent 6-phosphofructokinase [Source:Projected from Arabidopsis thaliana (AT5G61580) UniProtKB/TrEMBL;Acc:A0A178UCI3]",21742566,21745179,21742566,NA,"Pair_514"
"A03p050770.1_BraROA",-1,"A03","ABC transporter A family member 10 [Source:Projected from Arabidopsis thaliana (AT5G61740) UniProtKB/Swiss-Prot;Acc:Q9FLT4]",21812196,21816357,21816357,746,"Pair_515"
"A03p050760.1_BraROA",1,"A03","",21817104,21821341,21817104,NA,"Pair_515"
"A03p050740.1_BraROA",-1,"A03","",21824850,21829134,21829134,312,"Pair_516"
"A03p050730.1_BraROA",1,"A03","",21829447,21833586,21829447,NA,"Pair_516"
"A03p048560.1_BraROA",-1,"A03","",21840836,21841402,21841402,996,"Pair_517"
"A03g506110.1_BraROA",1,"A03","",21842399,21843061,21842399,NA,"Pair_517"
"A03p048240.1_BraROA",-1,"A03","",22018893,22020857,22020857,855,"Pair_518"
"A03p048230.1_BraROA",1,"A03","",22021713,22023611,22021713,NA,"Pair_518"
"A03p047510.1_BraROA",-1,"A03","",22386729,22388426,22388426,352,"Pair_519"
"A03p047490.1_BraROA",1,"A03","Threonine--tRNA ligase, chloroplastic/mitochondrial 2 [Source:Projected from Arabidopsis thaliana (AT2G04842) UniProtKB/Swiss-Prot;Acc:F4IFC5]",22388779,22398297,22388779,NA,"Pair_519"
"A03p047360.1_BraROA",-1,"A03","tRNase Z TRZ2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT2G04530) UniProtKB/Swiss-Prot;Acc:Q8L633]",22445124,22446644,22446644,752,"Pair_520"
"A03p047350.1_BraROA",1,"A03","",22447397,22448376,22447397,NA,"Pair_520"
"A03p047040.1_BraROA",-1,"A03","Hexosyltransferase (Fragment) [Source:Projected from Arabidopsis thaliana (AT3G25140) UniProtKB/TrEMBL;Acc:W8PVC6]",22600429,22602256,22602256,674,"Pair_521"
"A03p047030.1_BraROA",1,"A03","",22602931,22604565,22602931,NA,"Pair_521"
"A03p053110.1_BraROA",-1,"A03","",22804306,22805611,22805611,224,"Pair_522"
"A03p053120.1_BraROA",1,"A03","",22805836,22807003,22805836,NA,"Pair_522"
"A03p053140.1_BraROA",-1,"A03","",22810608,22815406,22815406,288,"Pair_523"
"A03p053150.1_BraROA",1,"A03","",22815695,22817060,22815695,NA,"Pair_523"
"A03p053730.1_BraROA",-1,"A03","",23063653,23065871,23065871,363,"Pair_524"
"A03p053740.1_BraROA",1,"A03","",23066235,23068598,23066235,NA,"Pair_524"
"A03p053980.1_BraROA",-1,"A03","",23168162,23169619,23169619,573,"Pair_525"
"A03p053990.1_BraROA",1,"A03","",23170193,23171966,23170193,NA,"Pair_525"
"A03p054820.1_BraROA",-1,"A03","",23611500,23615605,23615605,225,"Pair_526"
"A03p054840.1_BraROA",1,"A03","",23615831,23620557,23615831,NA,"Pair_526"
"A03p055200.1_BraROA",-1,"A03","",23800347,23801116,23801116,953,"Pair_527"
"A03p055210.1_BraROA",1,"A03","",23802070,23803519,23802070,NA,"Pair_527"
"A03g506610.1_BraROA",-1,"A03","",23817591,23819323,23819323,122,"Pair_528"
"A03g506620.1_BraROA",1,"A03","",23819446,23820133,23819446,NA,"Pair_528"
"A03p055400.1_BraROA",-1,"A03","",23889167,23891742,23891742,578,"Pair_529"
"A03p055410.1_BraROA",1,"A03","",23892321,23893873,23892321,NA,"Pair_529"
"A03g506670.1_BraROA",-1,"A03","",23985899,23988753,23988753,230,"Pair_530"
"A03g506680.1_BraROA",1,"A03","",23988984,23992720,23988984,NA,"Pair_530"
"A03g506800.1_BraROA",-1,"A03","",24219474,24221672,24221672,998,"Pair_531"
"A03p056060.1_BraROA",1,"A03","",24222671,24225997,24222671,NA,"Pair_531"
"A03p056580.1_BraROA",-1,"A03","",24484958,24485431,24485431,769,"Pair_532"
"A03p056590.1_BraROA",1,"A03","",24486201,24490840,24486201,NA,"Pair_532"
"A03p056610.1_BraROA",-1,"A03","",24508986,24517518,24517518,280,"Pair_533"
"A03p056620.1_BraROA",1,"A03","",24517799,24519283,24517799,NA,"Pair_533"
"A03p057010.1_BraROA",-1,"A03","",24736215,24737276,24737276,284,"Pair_534"
"A03p057020.1_BraROA",1,"A03","",24737561,24738347,24737561,NA,"Pair_534"
"A03g507080.1_BraROA",-1,"A03","",24852070,24853501,24853501,279,"Pair_535"
"A03p057300.1_BraROA",1,"A03","ATCES1 [Source:Projected from Arabidopsis thaliana (AT4G22330) UniProtKB/TrEMBL;Acc:A0A178UXI2]",24853781,24858247,24853781,NA,"Pair_535"
"A03p057900.1_BraROA",-1,"A03","",25079870,25080993,25080993,907,"Pair_536"
"A03p057910.1_BraROA",1,"A03","PYR4 [Source:Projected from Arabidopsis thaliana (AT4G22930) UniProtKB/TrEMBL;Acc:A0A178V399]",25081901,25083857,25081901,NA,"Pair_536"
"A03p057940.1_BraROA",-1,"A03","",25094779,25104590,25104590,575,"Pair_537"
"A03p057950.1_BraROA",1,"A03","",25105166,25109836,25105166,NA,"Pair_537"
"A03p058440.1_BraROA",-1,"A03","",25381989,25384575,25384575,838,"Pair_538"
"A03g507200.1_BraROA",1,"A03","",25385414,25388939,25385414,NA,"Pair_538"
"A03p058450.1_BraROA",-1,"A03","Beta-adaptin-like protein C [Source:Projected from Arabidopsis thaliana (AT4G23460) UniProtKB/Swiss-Prot;Acc:O81742]",25389915,25394358,25394358,475,"Pair_539"
"A03p058460.1_BraROA",1,"A03","",25394834,25396319,25394834,NA,"Pair_539"
"A03p059050.1_BraROA",-1,"A03","",25663182,25665990,25665990,646,"Pair_540"
"A03p059060.1_BraROA",1,"A03","",25666637,25669137,25666637,NA,"Pair_540"
"A03p059120.1_BraROA",-1,"A03","",25687001,25689767,25689767,883,"Pair_541"
"A03g507260.1_BraROA",1,"A03","",25690651,25692905,25690651,NA,"Pair_541"
"A03p060380.1_BraROA",-1,"A03","",26156218,26159279,26159279,467,"Pair_542"
"A03p060390.1_BraROA",1,"A03","",26159747,26161056,26159747,NA,"Pair_542"
"A03p060460.1_BraROA",-1,"A03","",26184288,26186694,26186694,442,"Pair_543"
"A03g507380.1_BraROA",1,"A03","",26187137,26189421,26187137,NA,"Pair_543"
"A03p060650.1_BraROA",-1,"A03","DNA mismatch repair protein MSH3 [Source:Projected from Arabidopsis thaliana (AT4G25540) UniProtKB/Swiss-Prot;Acc:O65607]",26313916,26319070,26319070,325,"Pair_544"
"A03p060660.1_BraROA",1,"A03","",26319396,26321258,26319396,NA,"Pair_544"
"A03p060700.1_BraROA",-1,"A03","ACYB-2 [Source:Projected from Arabidopsis thaliana (AT4G25570) UniProtKB/TrEMBL;Acc:A0A178UZ09]",26340449,26342096,26342096,609,"Pair_545"
"A03p060710.1_BraROA",1,"A03","",26342706,26344708,26342706,NA,"Pair_545"
"A03p060720.1_BraROA",-1,"A03","",26345321,26347139,26347139,863,"Pair_546"
"A03p060740.1_BraROA",1,"A03","",26348003,26354274,26348003,NA,"Pair_546"
"A03p061710.1_BraROA",-1,"A03","",26798689,26800099,26800099,884,"Pair_547"
"A03p061720.1_BraROA",1,"A03","Tryptophan synthase [Source:Projected from Arabidopsis thaliana (AT4G27070) UniProtKB/TrEMBL;Acc:Q0WS13]",26800984,26802970,26800984,NA,"Pair_547"
"A03p061840.1_BraROA",-1,"A03","",26858795,26860681,26860681,930,"Pair_548"
"A03p061850.1_BraROA",1,"A03","",26861612,26861933,26861612,NA,"Pair_548"
"A03p062170.1_BraROA",-1,"A03","",27009286,27009988,27009988,858,"Pair_549"
"A03p062180.1_BraROA",1,"A03","",27010847,27012224,27010847,NA,"Pair_549"
"A03p062900.1_BraROA",-1,"A03","",27306647,27311347,27311347,853,"Pair_550"
"A03p062920.1_BraROA",1,"A03","",27312201,27313471,27312201,NA,"Pair_550"
"A03p063050.1_BraROA",-1,"A03","chromatin remodeling 8 [Source:Projected from Arabidopsis thaliana (AT2G18760) TAIR;Acc:AT2G18760]",27380393,27384406,27384406,806,"Pair_551"
"A03g507750.1_BraROA",1,"A03","",27385213,27387869,27385213,NA,"Pair_551"
"A03g507890.1_BraROA",-1,"A03","",27763223,27763596,27763596,510,"Pair_552"
"A03g507900.1_BraROA",1,"A03","",27764107,27764813,27764107,NA,"Pair_552"
"A03p063860.1_BraROA",-1,"A03","",27781557,27782146,27782146,949,"Pair_553"
"A03p063870.1_BraROA",1,"A03","",27783096,27784770,27783096,NA,"Pair_553"
"A03g508520.1_BraROA",-1,"A03","",29019691,29020337,29020337,175,"Pair_554"
"A03p065660.1_BraROA",1,"A03","",29020513,29031259,29020513,NA,"Pair_554"
"A03g508570.1_BraROA",-1,"A03","",29124214,29125705,29125705,663,"Pair_555"
"A03p065850.1_BraROA",1,"A03","",29126369,29126995,29126369,NA,"Pair_555"
"A03p066280.1_BraROA",-1,"A03","",29299795,29300992,29300992,419,"Pair_556"
"A03p066290.1_BraROA",1,"A03","60S ribosomal protein L39-1 [Source:Projected from Arabidopsis thaliana (AT4G31985) UniProtKB/Swiss-Prot;Acc:P51424]",29301412,29301796,29301412,NA,"Pair_556"
"A03p066240.1_BraROA",-1,"A03","",29302448,29305088,29305088,921,"Pair_557"
"A03g508660.1_BraROA",1,"A03","",29306010,29306946,29306010,NA,"Pair_557"
"A03g508670.1_BraROA",-1,"A03","",29332677,29334079,29334079,699,"Pair_558"
"A03p066390.1_BraROA",1,"A03","",29334779,29338211,29334779,NA,"Pair_558"
"A03p066530.1_BraROA",-1,"A03","",29397290,29401819,29401819,865,"Pair_559"
"A03p066540.1_BraROA",1,"A03","",29402685,29403660,29402685,NA,"Pair_559"
"A03g508890.1_BraROA",-1,"A03","",29598655,29599051,29599051,823,"Pair_560"
"A03g508900.1_BraROA",1,"A03","",29599875,29603014,29599875,NA,"Pair_560"
"A03g508910.1_BraROA",-1,"A03","",29628542,29629789,29629789,134,"Pair_561"
"A03g508920.1_BraROA",1,"A03","",29629924,29631039,29629924,NA,"Pair_561"
"A03g508940.1_BraROA",-1,"A03","",29643082,29643651,29643651,540,"Pair_562"
"A03g508950.1_BraROA",1,"A03","",29644192,29645317,29644192,NA,"Pair_562"
"A03g508970.1_BraROA",-1,"A03","",29661365,29661709,29661709,377,"Pair_563"
"A03p067440.1_BraROA",1,"A03","",29662087,29665473,29662087,NA,"Pair_563"
"A03g509040.1_BraROA",-1,"A03","",29830006,29830927,29830927,274,"Pair_564"
"A03g509050.1_BraROA",1,"A03","",29831202,29831576,29831202,NA,"Pair_564"
"A03p068340.1_BraROA",-1,"A03","",29931026,29932873,29932873,297,"Pair_565"
"A03p068350.1_BraROA",1,"A03","",29933171,29936863,29933171,NA,"Pair_565"
"A03g509440.1_BraROA",-1,"A03","",30483721,30483978,30483978,101,"Pair_566"
"A03p069310.1_BraROA",1,"A03","",30484080,30487959,30484080,NA,"Pair_566"
"A03p069350.1_BraROA",-1,"A03","",30493691,30494292,30494292,761,"Pair_567"
"A03g509450.1_BraROA",1,"A03","",30495054,30496761,30495054,NA,"Pair_567"
"A03p071340.1_BraROA",-1,"A03","",31400083,31403264,31403264,625,"Pair_568"
"A03g509750.1_BraROA",1,"A03","",31403890,31405012,31403890,NA,"Pair_568"
"A03g509850.1_BraROA",-1,"A03","",31579146,31586405,31586405,467,"Pair_569"
"A03g509860.1_BraROA",1,"A03","",31586873,31588304,31586873,NA,"Pair_569"
"A03p071930.1_BraROA",-1,"A03","",31748096,31749794,31749794,477,"Pair_570"
"A03p071940.1_BraROA",1,"A03","",31750272,31753070,31750272,NA,"Pair_570"
"A04p000270.1_BraROA",-1,"A04","",154104,155239,155239,358,"Pair_571"
"A04p000300.1_BraROA",1,"A04","Mitochondrial Rho GTPase [Source:Projected from Arabidopsis thaliana (AT3G63150) UniProtKB/TrEMBL;Acc:A0A178VC39]",155598,159044,155598,NA,"Pair_571"
"A04p000380.1_BraROA",-1,"A04","",189902,198644,198644,592,"Pair_572"
"A04p000390.1_BraROA",1,"A04","",199237,201048,199237,NA,"Pair_572"
"A04p000510.1_BraROA",-1,"A04","Glutaredoxin-C11 [Source:Projected from Arabidopsis thaliana (AT3G62950) UniProtKB/Swiss-Prot;Acc:Q9LYC6]",304839,305150,305150,855,"Pair_573"
"A04p000520.1_BraROA",1,"A04","",306006,306788,306006,NA,"Pair_573"
"A04p000550.1_BraROA",-1,"A04","",312745,313129,313129,705,"Pair_574"
"A04p000560.1_BraROA",1,"A04","",313835,316417,313835,NA,"Pair_574"
"A04p000640.1_BraROA",-1,"A04","",334391,335115,335115,229,"Pair_575"
"A04p000650.1_BraROA",1,"A04","",335345,336166,335345,NA,"Pair_575"
"A04p000690.1_BraROA",-1,"A04","XXT1 [Source:Projected from Arabidopsis thaliana (AT3G62720) UniProtKB/TrEMBL;Acc:A0A178VEJ0]",349690,351069,351069,666,"Pair_576"
"A04p000700.1_BraROA",1,"A04","",351736,354607,351736,NA,"Pair_576"
"A04p002170.1_BraROA",-1,"A04","",1038654,1040294,1040294,848,"Pair_577"
"A04g500250.1_BraROA",1,"A04","",1041143,1041897,1041143,NA,"Pair_577"
"A04p002210.1_BraROA",-1,"A04","",1054435,1055108,1055108,822,"Pair_578"
"A04p002220.1_BraROA",1,"A04","",1055931,1056923,1055931,NA,"Pair_578"
"A04p002520.1_BraROA",-1,"A04","Sm-like protein LSM6A [Source:Projected from Arabidopsis thaliana (AT3G59810) UniProtKB/Swiss-Prot;Acc:Q9M1Z3]",1211002,1211879,1211879,511,"Pair_579"
"A04p002530.1_BraROA",1,"A04","",1212391,1213874,1212391,NA,"Pair_579"
"A04p002740.1_BraROA",-1,"A04","",1322162,1323192,1323192,791,"Pair_580"
"A04p002750.1_BraROA",1,"A04","",1323984,1325420,1323984,NA,"Pair_580"
"A04p002920.1_BraROA",-1,"A04","",1389238,1393796,1393796,725,"Pair_581"
"A04p002940.1_BraROA",1,"A04","",1394522,1400762,1394522,NA,"Pair_581"
"A04g500460.1_BraROA",-1,"A04","",1498493,1500844,1500844,111,"Pair_582"
"A04g500470.1_BraROA",1,"A04","",1500956,1501246,1500956,NA,"Pair_582"
"A04g500750.1_BraROA",-1,"A04","",2105204,2107747,2107747,698,"Pair_583"
"A04p004280.1_BraROA",1,"A04","",2108446,2112854,2108446,NA,"Pair_583"
"A04g500850.1_BraROA",-1,"A04","",2367340,2371134,2371134,425,"Pair_584"
"A04p004620.1_BraROA",1,"A04","",2371560,2373952,2371560,NA,"Pair_584"
"A04p004650.1_BraROA",-1,"A04","Adenylylsulfatase HINT1 [Source:Projected from Arabidopsis thaliana (AT3G56490) UniProtKB/Swiss-Prot;Acc:Q8GUN2]",2381378,2382631,2382631,838,"Pair_585"
"A04p004660.1_BraROA",1,"A04","",2383470,2383757,2383470,NA,"Pair_585"
"A04p004720.1_BraROA",-1,"A04","",2440101,2440781,2440781,325,"Pair_586"
"A04p004730.1_BraROA",1,"A04","",2441107,2442301,2441107,NA,"Pair_586"
"A04p006210.1_BraROA",-1,"A04","",3199584,3200933,3200933,869,"Pair_587"
"A04p006220.1_BraROA",1,"A04","",3201803,3202794,3201803,NA,"Pair_587"
"A04g501300.1_BraROA",-1,"A04","",3365554,3369081,3369081,947,"Pair_588"
"A04g501310.1_BraROA",1,"A04","",3370029,3371074,3370029,NA,"Pair_588"
"A04p006960.1_BraROA",-1,"A04","",3715303,3715766,3715766,784,"Pair_589"
"A04p006970.1_BraROA",1,"A04","",3716551,3717317,3716551,NA,"Pair_589"
"A04p007000.1_BraROA",-1,"A04","Phosphatidylinositol:ceramide inositolphosphotransferase 1 [Source:Projected from Arabidopsis thaliana (AT3G54020) UniProtKB/Swiss-Prot;Acc:Q9M325]",3738336,3740349,3740349,769,"Pair_590"
"A04g501490.1_BraROA",1,"A04","",3741119,3741720,3741119,NA,"Pair_590"
"A04p013070.1_BraROA",-1,"A04","",4196847,4200228,4200228,276,"Pair_591"
"A04p013080.1_BraROA",1,"A04","",4200505,4200775,4200505,NA,"Pair_591"
"A04p013360.1_BraROA",-1,"A04","",4400308,4402491,4402491,148,"Pair_592"
"A04p013370.1_BraROA",1,"A04","",4402640,4402906,4402640,NA,"Pair_592"
"A04g501990.1_BraROA",-1,"A04","",4887823,4889516,4889516,268,"Pair_593"
"A04g502000.1_BraROA",1,"A04","",4889785,4890171,4889785,NA,"Pair_593"
"A04p013980.1_BraROA",-1,"A04","",5235959,5240871,5240871,707,"Pair_594"
"A04g502140.1_BraROA",1,"A04","",5241579,5242034,5241579,NA,"Pair_594"
"A04g502300.1_BraROA",-1,"A04","",5592466,5594238,5594238,535,"Pair_595"
"A04p014540.1_BraROA",1,"A04","Cysteine-rich repeat secretory protein 60 [Source:Projected from Arabidopsis thaliana (AT5G37660) UniProtKB/Swiss-Prot;Acc:Q0WPN8]",5594774,5596332,5594774,NA,"Pair_595"
"A04p014820.1_BraROA",-1,"A04","",5733993,5736037,5736037,744,"Pair_596"
"A04p014830.1_BraROA",1,"A04","",5736782,5739961,5736782,NA,"Pair_596"
"A04g502700.1_BraROA",-1,"A04","",6243941,6254441,6254441,821,"Pair_597"
"A04g502710.1_BraROA",1,"A04","",6255263,6264707,6255263,NA,"Pair_597"
"A04g502720.1_BraROA",-1,"A04","",6275169,6275649,6275649,384,"Pair_598"
"A04g502740.1_BraROA",1,"A04","",6276034,6277173,6276034,NA,"Pair_598"
"A04g502990.1_BraROA",-1,"A04","",6621573,6624782,6624782,788,"Pair_599"
"A04p011630.1_BraROA",1,"A04","",6625571,6626021,6625571,NA,"Pair_599"
"A04p011360.1_BraROA",-1,"A04","",6751656,6752061,6752061,126,"Pair_600"
"A04p011350.1_BraROA",1,"A04","",6752188,6753095,6752188,NA,"Pair_600"
"A04p010990.1_BraROA",-1,"A04","",6940103,6942583,6942583,584,"Pair_601"
"A04g503150.1_BraROA",1,"A04","",6943168,6944677,6943168,NA,"Pair_601"
"A04p010720.1_BraROA",-1,"A04","",7044548,7044823,7044823,762,"Pair_602"
"A04g503200.1_BraROA",1,"A04","",7045586,7046543,7045586,NA,"Pair_602"
"A04p010590.1_BraROA",-1,"A04","",7126737,7126901,7126901,250,"Pair_603"
"A04p010580.1_BraROA",1,"A04","",7127152,7128034,7127152,NA,"Pair_603"
"A04g503330.1_BraROA",-1,"A04","",7363025,7367051,7367051,864,"Pair_604"
"A04p010120.1_BraROA",1,"A04","",7367916,7372303,7367916,NA,"Pair_604"
"A04g503360.1_BraROA",-1,"A04","",7383567,7385674,7385674,111,"Pair_605"
"A04g503370.1_BraROA",1,"A04","",7385786,7386076,7385786,NA,"Pair_605"
"A04p009750.1_BraROA",-1,"A04","",7440735,7440914,7440914,521,"Pair_606"
"A04p009760.1_BraROA",1,"A04","",7441436,7442169,7441436,NA,"Pair_606"
"A04p009710.1_BraROA",-1,"A04","",7577724,7578805,7578805,373,"Pair_607"
"A04p009700.1_BraROA",1,"A04","",7579179,7582245,7579179,NA,"Pair_607"
"A04g503730.1_BraROA",-1,"A04","",8031684,8032265,8032265,137,"Pair_608"
"A04g503740.1_BraROA",1,"A04","",8032403,8032799,8032403,NA,"Pair_608"
"A04g503760.1_BraROA",-1,"A04","",8084560,8086006,8086006,560,"Pair_609"
"A04g503770.1_BraROA",1,"A04","",8086567,8087463,8086567,NA,"Pair_609"
"A04g503820.1_BraROA",-1,"A04","",8175741,8177278,8177278,222,"Pair_610"
"A04p008530.1_BraROA",1,"A04","",8177501,8181519,8177501,NA,"Pair_610"
"A04p007500.1_BraROA",-1,"A04","",8833774,8836234,8836234,914,"Pair_611"
"A04g504260.1_BraROA",1,"A04","",8837149,8838034,8837149,NA,"Pair_611"
"A04p007390.1_BraROA",-1,"A04","",8911225,8912438,8912438,555,"Pair_612"
"A04p007380.1_BraROA",1,"A04","",8912994,8913518,8912994,NA,"Pair_612"
"A04p007120.1_BraROA",-1,"A04","RNA polymerase sigma factor sigC [Source:Projected from Arabidopsis thaliana (AT3G53920) UniProtKB/Swiss-Prot;Acc:O24621]",9030116,9034359,9034359,929,"Pair_613"
"A04p007110.1_BraROA",1,"A04","",9035289,9036115,9035289,NA,"Pair_613"
"A04p015550.1_BraROA",-1,"A04","",9651920,9653533,9653533,976,"Pair_614"
"A04p015560.1_BraROA",1,"A04","Probable transmembrane ascorbate ferrireductase 2 [Source:Projected from Arabidopsis thaliana (AT5G38630) UniProtKB/Swiss-Prot;Acc:Q9SWS1]",9654510,9655845,9654510,NA,"Pair_614"
"A04p015650.1_BraROA",-1,"A04","",9697859,9699205,9699205,915,"Pair_615"
"A04p015660.1_BraROA",1,"A04","",9700121,9700653,9700121,NA,"Pair_615"
"A04p015850.1_BraROA",-1,"A04","",9805776,9806415,9806415,704,"Pair_616"
